"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","regulation of cellular process","GO:0050794","0.0006325412088805142","3.1989111757546285","11130","563","356","21092","RPS19,PPP1R12C,IFNW1,DNAI1,F2R,ENC1,BTF3,NFIB,RPS6,IFNK,KLF9,SHC3,CKS2,TPPP2,MEF2C,GNG10,SMC2,TXN,SEMA6A,PLEKHO1,SLAMF8,SHC1,CKS1B,SNAPIN,ILF2,MCL1,FCRL4,ERLEC1,SSTR4,RIN2,XDH,NRXN1,OVOL2,CNIH3,MIA3,PFN3,CAMKMT,SIX3,CALM2,VEGFA,CYP1B1,SMYD3,PPP1R14C,MYB,TAAR2,TAAR5,THEMIS,CDK19,SESN1,PRDM1,COX7A2,EEF1A1,KLHL31,YWHAQ,ODC1,GDF7,FKBP1B,IFT172,TAS2R7,ZNF302,H3F3B,PECAM1,MILR1,FAM20A,MAP2K6,NME1,SUMO2,ANKRD33,PPP1R14B,CELA1,BCDIN3D,ASIC1,NAB2,RPS26,TUBA1A,PRKAG1,PCBP2,TARBP2,HNRNPA1,CRHR1,KCNH6,KANSL1,GNGT2,SKAP1,KRT13,SCAP,ACKR2,PRKAG2,EN2,GJD4,VIM,AHR,SKAP2,HOXA4,THRB,EOMES,CCR5,CCR2,XCR1,TRAK1,CCR8,CX3CR1,CCR4,LRRFIP2,GLI3,TPPP,PRL,SOX4,NUP153,TUBB2B,ATPSCKMT,COBL,AHRR,GALR1,RPS20,JPH1,NECAB1,YWHAZ,AZIN1,FZD6,CSMD3,KCNQ3,EEF1D,LMOD2,APOLD1,CHADL,CYTH4,KCTD17,CHRM2,IQSEC3,ADIPOR2,C3AR1,NTF3,FAM162A,GAPDH,PRSS2,GPR15,CD200,ARL6,ZFP92,HMGN1,MAOA,IL1RAPL1,ARX,CNKSR2,BMX,GPM6B,WWC3,P2RY8,LMO7,TPT1,SETDB2,HMGB1,MMP7,SESN3,VSTM5,RPS3,HBE1,CCKBR,APBB1,IGSF1,DLGAP4,RALY,NECAB3,YWHAB,EEF1A2,MYT1,SIRPA,FKBP1A,DNMT3B,LBP,CTSZ,STX2,GTF2H3,RHOF,PPP1CC,RPL6,HPS4,PLA2G1B,ANTXR1,SLC20A1,PPIA,APBB3,PCDHGC3,WWC1,GABRG2,CAMK2A,HNRNPA0,FAM20C,ACTB,PKD1,RBBP6,RPS15A,NUBP1,ABAT,HBA1,IFT140,MCHR2,THEMIS2,SESN2,AZIN2,PABPC4,UMOD,CETP,TPPP3,CNOT1,CFDP1,MT3,NECAB2,ZNF423,TYK2,MECP2,NFIX,C3,MEPCE,OASL,HRH1,ABHD6,PROK2,IFT122,STARD8,PLP1,BTK,OGT,PHF6,CAPN6,GRIA3,IL1RAPL2,NRK,HMGB3,SPOCK3,WWC2,HAND2,FBXO8,HPGD,GLRA3,GPM6A,ASB5,VEGFC,ALB,QRFPR,CAMK2D,ALPK1,UBE2D3,DLC1,CEP135,CCKAR,RNF4,CTNNA2,PANK2,KLHL20,RNASEL,IER5,RPL5,GFI1,NFIA,PDE4B,RGS3,NUP214,DAB2IP,PBX3,DUOX2,PARP6,CYP1A1,ZP3,DNAJA4,RPS27L,TPM1,CGNL1,BCL2L10,BCL2A1,KLHL25,CHSY1,PARP16,TLE3,MBL2,CTNNA3,ZNF365,RHOBTB1,FAS,IFIT5,TBC1D12,FFAR4,ITPRIP,NANOS1,HMX3,PPP1CA,STX3,BUB1B,BDNF,ZNF143,ABCC8,BRSK1,FTH1,TNKS1BP1,SLC8A3,FOXG1,ZNF410,GPR65,TTC8,EVL,CDC42BPB,BRF1,SIX1,CNIH1,TRIM41,LTB4R,CD1B,CD1C,TRA2B,BOK,SUMO3,PLSCR1,NCBP2,PIK3CA,NLGN1,TNIK,GPR87,P2RY14,GPR171,PFN2,NAB1,LRRFIP1,UGT1A1,CHN1,PLA2R1,PRKAG3,GLI2,DBI,DPP10,TANC1,BAZ2B,MARCHF7,PIGR,C4BPA,NGF,BTN1A1,NFIC,TLE5,CELF5,ZAP70,HCN2,MPV17L2,MKS1,GTF2IRD1,COL26A1,HSPA8,CBL,HINFP,DRD2,RPL22,NMNAT1,ZBTB17,PLA2G2A,EPHA8,YBX1"
"GO:BP","organic substance biosynthetic process","GO:1901576","0.0006399884297929188","3.193827877457537","5854","563","211","21092","RPS19,RPL17,F2R,ENC1,NFIB,RPS6,IFNK,KLF9,CKS2,CHSY3,SLC26A1,MEF2C,TXN,RPS27,SHC1,CKS1B,ILF2,OVOL2,SIX3,VEGFA,CYP1B1,SMYD3,MYB,PRDM1,EEF1A1,YWHAQ,ODC1,GDF7,ZNF302,MAP2K6,NME1,ANKRD33,CELA1,GYS1,NAB2,RPS26,PRKAG1,PCBP2,TARBP2,HNRNPA1,KANSL1,SKAP1,KRT13,CHPF2,SCAP,PRKAG2,EN2,VIM,AHR,HOXA4,THRB,EOMES,TRAK1,RPSAP58,CX3CR1,LRRFIP2,GLI3,PRL,SOX4,ATPSCKMT,AHRR,GALR1,RPS20,RPL7,NECAB1,RPL30,YWHAZ,AZIN1,FZD6,EEF1D,ETNK1,GYS2,GAPDH,CD200,ZFP92,HMGN1,ARX,SAT1,BMX,WWC3,RPL31,LMO7,SETDB2,HMGB1,RPL21,RPS3,MOGAT2,APBB1,IGSF1,RALY,NECAB3,EEF1A2,MYT1,UCKL1,DNMT3B,PLTP,GTF2H3,RPL6,PLA2G1B,PPIA,APBB3,WWC1,SLC26A2,CAMK2A,CYP3A4,ACTB,RPS2,PKD1,RPS15A,ABAT,SESN2,AK2,AZIN2,PABPC4,CNOT1,MT3,NECAB2,ZNF423,MECP2,NFIX,C3,MEPCE,RPL29,HRH1,ABHD6,RPS4Y1,PLP1,BTK,OGT,PHF6,RPL39L,HMGB3,CBR4,WWC2,HAND2,CAMK2D,UBE2D3,MTMR7,RPL9,RNF4,PANK2,RNASEL,IER5,FAM20B,NMNAT2,RPL5,GFI1,CYP4A22,NFIA,RPL12,GBGT1,RPL7A,DAB2IP,PBX3,CYP1A2,CYP1A1,ZP3,RPS27L,KLHL25,CHSY1,PARP16,TLE3,RPS24,POLL,NANOS1,HMX3,PPP1CA,BAAT,CHST14,ZNF143,RPL27A,CHKA,TNKS1BP1,FOXG1,ZNF410,BRF1,SIX1,TRIM41,NMNAT3,MOGAT1,PLSCR1,NCBP2,RPL35A,PIK3CA,NAB1,LRRFIP1,EEF1B2,CHPF,PRKAG3,GLI2,DBI,BAZ2B,ETNK2,RPL10A,RPL36,NFIC,TLE5,MPV17L2,GALNT17,GTF2IRD1,RPL23A,HSPA8,HINFP,DRD2,PTS,RPL22,NMNAT1,ZBTB17,YBX1,PPCS,ND1"
"GO:BP","biosynthetic process","GO:0009058","0.0008200454493719706","3.0861620770498663","5941","563","213","21092","RPS19,RPL17,F2R,ENC1,NFIB,RPS6,IFNK,KLF9,CKS2,CHSY3,SLC26A1,MEF2C,TXN,RPS27,SHC1,CKS1B,ILF2,OVOL2,SIX3,VEGFA,CYP1B1,SMYD3,MYB,PRDM1,EEF1A1,YWHAQ,ODC1,GDF7,ZNF302,MAP2K6,NME1,ANKRD33,CELA1,GYS1,NAB2,RPS26,PRKAG1,PCBP2,TARBP2,HNRNPA1,KANSL1,SKAP1,KRT13,CHPF2,SCAP,PRKAG2,EN2,VIM,AHR,HOXA4,THRB,EOMES,TRAK1,RPSAP58,CX3CR1,LRRFIP2,GLI3,PRL,SOX4,ATPSCKMT,AHRR,GALR1,RPS20,RPL7,NECAB1,RPL30,YWHAZ,AZIN1,FZD6,EEF1D,ETNK1,GYS2,GAPDH,CD200,ZFP92,HMGN1,ARX,SAT1,BMX,WWC3,RPL31,LMO7,SETDB2,HMGB1,RPL21,RPS3,MOGAT2,APBB1,IGSF1,RALY,NECAB3,EEF1A2,MYT1,UCKL1,SIRPA,DNMT3B,PLTP,GTF2H3,RPL6,PLA2G1B,PPIA,APBB3,WWC1,SLC26A2,CAMK2A,CYP3A4,ACTB,RPS2,PKD1,RPS15A,ABAT,SESN2,AK2,AZIN2,PABPC4,CNOT1,MT3,NECAB2,ZNF423,MECP2,NFIX,C3,MEPCE,RPL29,HRH1,ABHD6,RPS4Y1,PLP1,BTK,OGT,PHF6,RPL39L,HMGB3,CBR4,WWC2,HAND2,CAMK2D,UBE2D3,MTMR7,RPL9,RNF4,PANK2,RNASEL,IER5,FAM20B,NMNAT2,RPL5,GFI1,CYP4A22,NFIA,RPL12,GBGT1,RPL7A,DAB2IP,PBX3,DUOX2,CYP1A2,CYP1A1,ZP3,RPS27L,KLHL25,CHSY1,PARP16,TLE3,RPS24,POLL,NANOS1,HMX3,PPP1CA,BAAT,CHST14,ZNF143,RPL27A,CHKA,TNKS1BP1,FOXG1,ZNF410,BRF1,SIX1,TRIM41,NMNAT3,MOGAT1,PLSCR1,NCBP2,RPL35A,PIK3CA,NAB1,LRRFIP1,EEF1B2,CHPF,PRKAG3,GLI2,DBI,BAZ2B,ETNK2,RPL10A,RPL36,NFIC,TLE5,MPV17L2,GALNT17,GTF2IRD1,RPL23A,HSPA8,HINFP,DRD2,PTS,RPL22,NMNAT1,ZBTB17,YBX1,PPCS,ND1"
"GO:BP","anatomical structure morphogenesis","GO:0009653","0.0013184016599953215","2.8799522588278195","2722","563","114","21092","F2R,NFIB,RPS6,MEF2C,SEMA6A,PLEKHO1,SHC1,RIN2,XDH,NRXN1,OVOL2,MIA3,SIX3,VEGFA,CYP1B1,PRDM1,GDF7,IFT172,FAM20A,CELA1,NAB2,KLHL10,HOXA4,THRB,EOMES,CCR2,CX3CR1,GLI3,TPPP,PRL,SOX4,TUBB2B,CDH18,COBL,YWHAZ,FZD6,LMOD2,APOLD1,ADIPOR2,C3AR1,UPK3A,NTF3,GPR15,HMGN1,IL1RAPL1,ARX,SAT1,SETDB2,MMP13,APBB1,FKBP1A,CTSZ,STX2,RHOF,ANTXR1,FAM20C,ACTB,PKD1,IFT140,CNOT1,CFDP1,MT3,MECP2,C3,PROK2,IFT122,NRK,HAND2,HPGD,GPM6A,VEGFC,RPL7L1,DLC1,CCKAR,CTNNA2,PANK2,DAB2IP,PBX3,DUOX2,PARP6,ZP3,TPM1,CHSY1,TLE3,LDB3,ZNF365,RHOBTB1,MYPN,HMX3,PPP1CA,IFITM5,BDNF,ABCC8,BRSK1,FOXG1,NUBPL,TTC8,EVL,SIX1,PIK3CA,NLGN1,TNIK,TM4SF1,NAB1,CHN1,GLI2,TANC1,NGF,MYH7,MKS1,DRD2,ZBTB17,EPHA8,YBX1"
"GO:BP","phosphate-containing compound metabolic process","GO:0006796","0.0013705354151159427","2.863109737657713","2817","563","117","21092","IFNW1,IFNK,CKS2,SLC26A1,MEF2C,TXN,SLAMF8,SHC1,CKS1B,XDH,NRXN1,CDC42BPA,CALM2,VEGFA,SMYD3,PPP1R14C,CDK19,EEF1A1,KLHL31,GDF7,FKBP1B,PECAM1,FAM20A,MAP2K6,NME1,PPP1R14B,NAB2,PRKAG1,TARBP2,PRKAG2,CX3CR1,ATPSCKMT,YWHAZ,ETNK1,NTF3,GAPDH,ACOT9,BMX,NEK5,RPS3,CCKBR,YWHAB,EEF1A2,UCKL1,SIRPA,FKBP1A,GTF2H3,PPP1CC,PLA2G1B,PPP2R2A,SLC20A1,PPIA,SLC26A2,CAMK2A,PPP2R2B,FAM20C,ACTB,PKD1,SESN2,AK2,UMOD,CETP,MT3,TYK2,MECP2,C3,HRH1,ABHD6,MBD4,BTK,OGT,NRK,VEGFC,CAMK2D,ALPK1,MTMR7,DLC1,PPP2R2C,PANK2,RNASEL,FAM20B,NMNAT2,PDE4B,DAB2IP,PARP16,FAS,PPP2R2D,PPP1CA,BAAT,BUB1B,BDNF,LDHA,BRSK1,CHKA,TNKS1BP1,SLC8A3,CDC42BPB,NMNAT3,PLSCR1,NCBP2,PIK3CA,TNIK,PFN2,PRKAG3,DBI,ETNK2,NGF,ZAP70,MYH7,HSPA8,CBL,DRD2,NMNAT1,PLA2G2A,EPHA8,PPCS,ND1"
"GO:BP","regulation of response to stimulus","GO:0048583","0.0015161452194386838","2.819259199112673","3970","563","153","21092","RPS19,IFNW1,F2R,IFNK,MEF2C,TXN,SEMA6A,CD48,SLAMF8,SHC1,MCL1,SSTR4,XDH,NRXN1,OVOL2,CNIH3,CAMKMT,CALM2,VEGFA,CYP1B1,MYB,THEMIS,CDK19,SESN1,KLHL31,GDF7,FKBP1B,IFT172,MAP2K6,BANF1,PCBP2,TARBP2,SKAP1,GJD4,AHR,THRB,CCR2,CX3CR1,CCR4,GLI3,PRL,SOX4,TUBB2B,RPS20,YWHAZ,FZD6,EEF1D,CYTH4,IQSEC3,C3AR1,NTF3,GAPDH,CD200,MAOA,CNKSR2,BMX,WWC3,P2RY8,TPT1,HMGB1,SESN3,RPS3,IGSF1,DLGAP4,YWHAB,SIRPA,FKBP1A,LBP,RHOF,PLA2G1B,SLC20A1,PPIA,WWC1,CAMK2A,FAM20C,ACTB,ABAT,IFT140,THEMIS2,SESN2,CNOT1,MT3,NECAB2,ZNF423,TYK2,C3,OASL,ABHD6,IFT122,STARD8,BTK,OGT,NRK,WWC2,HAND2,FBXO8,VEGFC,CAMK2D,ALPK1,CFI,UBE2D3,DLC1,CTNNA2,IER5,RPL5,GFI1,PDE4B,RGS3,DAB2IP,DUOX2,ZP3,CGNL1,BCL2L10,CHSY1,TLE3,MBL2,ZNF365,FAS,IFIT5,FFAR4,ITPRIP,PPP1CA,STX3,BDNF,ABCC8,SLC8A3,GPR65,TRIM41,CD1B,CD1C,BOK,PLSCR1,PIK3CA,NLGN1,TNIK,CHN1,PLA2R1,PRKAG3,GLI2,MARCHF7,PIGR,C4BPA,NGF,BTN1A1,TLE5,ZAP70,MYH7,MKS1,GTF2IRD1,CBL,DRD2,PLA2G2A,EPHA8"
"GO:BP","synapse organization","GO:0050808","0.0019159474338588224","2.7176164104444354","433","563","31","21092","F2R,MEF2C,BCAN,SNAPIN,NRXN1,GJA10,TUBA1A,CX3CR1,YWHAZ,IL1RAPL1,CNKSR2,VSTM5,PCDHGC3,GABRG2,ACTB,MECP2,C3,IL1RAPL2,GPM6A,CTNNA2,NFIA,DAB2IP,ZNF365,BDNF,SLC8A3,SIX1,NLGN1,PFN2,TANC1,HSPA8,DRD2"
"GO:BP","phosphorus metabolic process","GO:0006793","0.002113471203235233","2.67500366520484","2841","563","117","21092","IFNW1,IFNK,CKS2,SLC26A1,MEF2C,TXN,SLAMF8,SHC1,CKS1B,XDH,NRXN1,CDC42BPA,CALM2,VEGFA,SMYD3,PPP1R14C,CDK19,EEF1A1,KLHL31,GDF7,FKBP1B,PECAM1,FAM20A,MAP2K6,NME1,PPP1R14B,NAB2,PRKAG1,TARBP2,PRKAG2,CX3CR1,ATPSCKMT,YWHAZ,ETNK1,NTF3,GAPDH,ACOT9,BMX,NEK5,RPS3,CCKBR,YWHAB,EEF1A2,UCKL1,SIRPA,FKBP1A,GTF2H3,PPP1CC,PLA2G1B,PPP2R2A,SLC20A1,PPIA,SLC26A2,CAMK2A,PPP2R2B,FAM20C,ACTB,PKD1,SESN2,AK2,UMOD,CETP,MT3,TYK2,MECP2,C3,HRH1,ABHD6,MBD4,BTK,OGT,NRK,VEGFC,CAMK2D,ALPK1,MTMR7,DLC1,PPP2R2C,PANK2,RNASEL,FAM20B,NMNAT2,PDE4B,DAB2IP,PARP16,FAS,PPP2R2D,PPP1CA,BAAT,BUB1B,BDNF,LDHA,BRSK1,CHKA,TNKS1BP1,SLC8A3,CDC42BPB,NMNAT3,PLSCR1,NCBP2,PIK3CA,TNIK,PFN2,PRKAG3,DBI,ETNK2,NGF,ZAP70,MYH7,HSPA8,CBL,DRD2,NMNAT1,PLA2G2A,EPHA8,PPCS,ND1"
"GO:BP","cell motility","GO:0048870","0.0021772409448657095","2.662093507001466","1698","563","79","21092","RPS19,DNAI1,F2R,TPPP2,MEF2C,SEMA6A,PLEKHO1,SLAMF8,SSTR4,RIN2,CDC42BPA,OVOL2,MIA3,SIX3,DNAH8,VEGFA,CYP1B1,PECAM1,ACKR2,EOMES,CCR5,CCR2,XCR1,CCR8,CX3CR1,CCR4,GLI3,TUBB2B,C3AR1,NTF3,PRSS3,GPR15,CD200,ARX,WWC3,HMGB1,MMP7,SIRPA,LBP,PLTP,RHOF,PLA2G1B,PPIA,WWC1,CAMK2A,ACTB,UMOD,MECP2,HRH1,ABHD6,PLP1,OGT,SPOCK3,WWC2,HAND2,GPM6A,VEGFC,DLC1,CCKAR,CTNNA2,PDE4B,DAB2IP,DUOX2,ZP3,DNAJA4,TPM1,CTNNA3,NANOS1,ABCC8,FOXG1,EVL,CDC42BPB,SIX1,PIK3CA,PFN2,SPAG16,ZAP70,DRD2,EPHA8"
"GO:BP","regulation of catalytic activity","GO:0050790","0.0023388492835856975","2.630997763405042","2354","563","101","21092","PPP1R12C,F2R,CKS2,MEF2C,TXN,SLAMF8,SHC1,CKS1B,RIN2,XDH,NRXN1,CALM2,VEGFA,SMYD3,PPP1R14C,EEF1A1,FKBP1B,FAM20A,MAP2K6,PPP1R14B,NAB2,PRKAG1,TARBP2,CRHR1,PRKAG2,CCR2,SERPINB6,ATPSCKMT,GALR1,RPS20,AZIN1,EEF1D,CALML3,CYTH4,IQSEC3,NTF3,CSTA,FAM162A,GAPDH,CD200,HMGN1,HMGB1,RPS3,CCKBR,YWHAB,EEF1A2,SIRPA,FKBP1A,RHOF,HPS4,PLA2G1B,ANTXR1,PPP2R2A,PPIA,CAMK2A,PPP2R2B,ACTB,RPS2,PKD1,SESN2,AZIN2,MT3,C3,OASL,STARD8,BTK,SPOCK3,FBXO8,VEGFC,CAMK2D,DLC1,PPP2R2C,RPL5,GFI1,RGS3,DAB2IP,RPS27L,BCL2L10,PARP16,FAS,TBC1D12,ITPRIP,PPP2R2D,BUB1B,SLC8A3,GPR65,TTC8,BOK,PLSCR1,PIK3CA,GPR87,UGT1A1,EEF1B2,CHN1,PLA2R1,PRKAG3,DBI,NGF,CBL,DRD2,EPHA8"
"GO:BP","cellular macromolecule metabolic process","GO:0044260","0.0027433112050008323","2.561724922636721","3234","563","129","21092","RPS19,RPL17,ENC1,NFIB,RPS6,CHSY3,RPS27,ERLEC1,CAMKMT,VEGFA,CYP1B1,SMYD3,MYB,PRDM1,EEF1A1,NME1,SUMO2,CELA1,BCDIN3D,GYS1,RPS26,PCBP2,TARBP2,HNRNPA1,KANSL1,KRT13,CHPF2,PRKAG2,VIM,EOMES,TRAK1,RPSAP58,SOX4,MARCHF6,ATPSCKMT,RPS20,RPL7,NECAB1,RPL30,EEF1D,KCTD17,GYS2,GAPDH,HMGN1,RPL31,SETDB2,HMGB1,RPL21,RPS3,NECAB3,EEF1A2,DNMT3B,TRMT2A,GTF2H3,PPP1CC,PHETA1,RPL6,UBE2D2,HNRNPA0,ACTB,RPS2,RBBP6,RPS15A,SESN2,PABPC4,UMOD,CNOT1,MT3,NECAB2,MECP2,NFIX,MEPCE,RPL29,MBD4,RPS4Y1,BTK,TRMT2B,OGT,RPL39L,HMGB3,SPOCK3,FBXO8,UBE2D3,RPL9,RNF4,KLHL20,RNASEL,FAM20B,RPL5,GFI1,NFIA,RPL12,GBGT1,RPL7A,CYP1A1,USP3,RPS27L,KLHL25,CHSY1,ZNF365,RPS24,POLL,NANOS1,PPP1CA,CHST14,RPL27A,TNKS1BP1,BRF1,NCBP2,RPL35A,PIK3CA,EEF1B2,CHPF,PRKAG3,GLI2,DBI,SNRPE,RPL10A,RPL36,NFIC,MPV17L2,GALNT17,RPL23A,MRM1,CBL,HINFP,RPL22,CENPS,YBX1"
"GO:BP","cellular amide metabolic process","GO:0043603","0.0028138423009056958","2.5507002458371613","1201","563","61","21092","RPS19,RPL17,ENC1,RPS6,RPS27,XDH,CYP1B1,EEF1A1,GSTA3,MEP1A,RPS26,TARBP2,KRT13,VIM,RPSAP58,SOX4,RPS20,RPL7,RPL30,EEF1D,GAPDH,ACOT9,RPL31,RPL21,RPS3,EEF1A2,CTSZ,RPL6,RPS2,RPS15A,SESN2,PABPC4,CNOT1,RPL29,RPS4Y1,RPL39L,SPCS3,RPL9,PANK2,RPL5,RPL12,RPL7A,RPS27L,KLHL25,RPS24,NANOS1,PPP1CA,BAAT,RPL27A,TNKS1BP1,BRF1,NCBP2,RPL35A,EEF1B2,RPL10A,RPL36,MPV17L2,RPL23A,RPL22,YBX1,PPCS"
"GO:BP","phosphorylation","GO:0016310","0.0032685929448082497","2.485639161044268","1862","563","84","21092","IFNW1,IFNK,CKS2,MEF2C,TXN,SLAMF8,SHC1,CKS1B,XDH,NRXN1,CDC42BPA,CALM2,VEGFA,SMYD3,PPP1R14C,CDK19,EEF1A1,KLHL31,GDF7,PECAM1,FAM20A,MAP2K6,NME1,PPP1R14B,NAB2,PRKAG1,TARBP2,PRKAG2,CX3CR1,YWHAZ,ETNK1,NTF3,GAPDH,BMX,NEK5,RPS3,CCKBR,EEF1A2,UCKL1,SIRPA,GTF2H3,PLA2G1B,PPIA,CAMK2A,FAM20C,ACTB,PKD1,SESN2,AK2,UMOD,MT3,TYK2,C3,BTK,OGT,NRK,VEGFC,CAMK2D,ALPK1,PANK2,RNASEL,FAM20B,DAB2IP,PARP16,FAS,BUB1B,BDNF,LDHA,BRSK1,CHKA,TNKS1BP1,SLC8A3,CDC42BPB,NCBP2,PIK3CA,TNIK,PFN2,PRKAG3,ETNK2,NGF,ZAP70,CBL,DRD2,EPHA8"
"GO:BP","localization","GO:0051179","0.003751216989629113","2.4258278133025124","5540","563","198","21092","DNAI1,MTX3,F2R,BTF3,SLC26A1,MEF2C,TXN,RHBG,SNAPIN,MCL1,ERLEC1,SSTR4,RIN2,XDH,CTAGE1,NRXN1,SLC22A7,CNIH3,CNIH4,MIA3,CALM2,VEGFA,SMYD3,TRAPPC3L,GJA10,BORCS6,YWHAQ,FKBP1B,IFT172,RHAG,PECAM1,MILR1,MAP2K6,TTYH2,SLC26A11,NME1,ASIC1,TUBA1C,TUBA1A,TUBA1B,PRKAG1,HNRNPA1,CRHR1,MRC2,KCNH6,SKAP1,SCAP,ACKR2,PRKAG2,GJD4,CCR5,CCR2,XCR1,TRAK1,GLI3,SEC61G,PRL,SOX4,NUP153,ATPSCKMT,GALR1,MEP1B,JPH1,SLC26A7,YWHAZ,AZIN1,KCNQ3,CEP41,SLC16A7,APOLD1,CHRM2,UPK3A,NTF3,SCNN1A,CD200,ARL6,IL1RAPL1,GPM6B,SLC10A2,TPT1,HMGB1,MOGAT2,HBE1,CCKBR,APBB1,NECAB3,YWHAB,SIRPA,FKBP1A,LBP,PLTP,STX2,PPP1CC,PHETA1,HPS4,PITPNB,PLA2G1B,ANTXR1,AP3M2,COX5B,SLC20A1,PPIA,APBB3,WWC1,GABRG2,SLC26A2,CAMK2A,TTYH3,ACTB,PKD1,NUBP1,ABAT,HBA1,IFT140,SESN2,RHCE,GJA9,TRAPPC3,AZIN2,UMOD,CETP,MT3,NECAB2,ZNF423,UQCRFS1,MECP2,C3,MEPCE,SLC25A26,IFT122,PLP1,BTK,GRIA3,SLC20A2,GLRA3,GPM6A,SPCS3,VEGFC,GC,ALB,CAMK2D,CFI,UBE2D3,CEP135,SLC10A4,CCKAR,KLHL20,RNASEL,PDE4B,NUP214,ZP3,CGNL1,RHCG,MBL2,RHOBTB1,FFAR4,STX3,BUB1B,BDNF,ABCC8,BRSK1,CHKA,FTH1,SLC8A3,TTC8,SIX1,CNIH1,CENPA,BOK,SUMO3,PLSCR1,NCBP2,SLC51A,FYTTD1,PIK3CA,NLGN1,TNIK,PFN2,SPAG16,MTX2,PLA2R1,LY75,DBI,DPP10,PIGR,C4BPA,MYO1F,HCN2,VPS53,HEPACAM,HSPA8,CBL,HINFP,DRD2,SLC2A5,RBP7,PLA2G2A,YBX1"
"GO:BP","tube development","GO:0035295","0.0038215756583389344","2.4177575379699268","1076","563","56","21092","NFIB,MEF2C,SEMA6A,SHC1,RIN2,XDH,NRXN1,OVOL2,MIA3,VEGFA,CYP1B1,PRDM1,GDF7,IFT172,CELA1,THRB,CCR2,CX3CR1,GLI3,PRL,SOX4,COBL,YWHAZ,FZD6,APOLD1,ADIPOR2,C3AR1,GPR15,SAT1,SETDB2,CCKBR,CTSZ,PKD1,IFT140,UMOD,MECP2,C3,PROK2,IFT122,HAND2,HPGD,VEGFC,DLC1,PANK2,NFIA,DAB2IP,CYP1A2,CYP1A1,SCAPER,PPP1CA,ABCC8,TTC8,SIX1,PIK3CA,GLI2,MKS1"
"GO:BP","macromolecule modification","GO:0043412","0.00423283860324294","2.3733682907174134","3874","563","148","21092","IFNW1,PARP8,ENC1,IFNK,CKS2,RNF38,MEF2C,TXN,MINDY1,SHC1,CKS1B,RUSC1,XDH,NRXN1,CDC42BPA,CAMKMT,CALM2,VEGFA,CYP1B1,SMYD3,MYB,CDK19,PRDM1,KLHL31,GDF7,FKBP1B,MSRA,PECAM1,FAM20A,MAP2K6,SUMO2,BCDIN3D,NAB2,PRKAG1,TARBP2,KANSL1,KLHL10,PRKAG2,EOMES,TGM4,TRAK1,CX3CR1,TPPP,SOX4,F13A1,MARCHF6,ATPSCKMT,RPS20,YWHAZ,CEP41,ART4,NTF3,CSTA,GAPDH,BMX,LMO7,SETDB2,NEK5,ART1,RPS3,APBB1,YWHAB,TGM6,SIRPA,FKBP1A,DNMT3B,TRMT2A,GTF2H3,PPP1CC,PLA2G1B,PPP2R2A,PPIA,UBE2D2,CAMK2A,PPP2R2B,FAM20C,ACTB,RPS2,PKD1,RBBP6,SESN2,UMOD,MT3,GAN,TYK2,MECP2,C3,MEPCE,MBD4,BTK,TRMT2B,OGT,NRK,SPOCK3,ASB5,VEGFC,CAMK2D,ALPK1,UBE2D3,MTMR7,DLC1,PPP2R2C,RNF4,F13B,KLHL20,RNASEL,RPL5,GFI1,GBGT1,DAB2IP,PARP6,CYP1A1,USP3,MINDY2,KLHL25,PARP16,USP54,FAS,PPP2R2D,PPP1CA,BUB1B,BDNF,BRSK1,CHKA,TNKS1BP1,SLC8A3,G2E3,CDC42BPB,TRIM41,SUMO3,NCBP2,PIK3CA,TNIK,PFN2,PRKAG3,DBI,WDSUB1,MARCHF7,SNRPE,NGF,ZAP70,GALNT17,MRM1,CBL,DRD2,KLHL17,CENPS,EPHA8"
"GO:BP","cell migration","GO:0016477","0.0043652255116926305","2.359993315313767","1498","563","71","21092","RPS19,F2R,MEF2C,SEMA6A,PLEKHO1,SLAMF8,SSTR4,RIN2,CDC42BPA,OVOL2,MIA3,SIX3,VEGFA,CYP1B1,PECAM1,ACKR2,EOMES,CCR5,CCR2,XCR1,CCR8,CX3CR1,CCR4,GLI3,TUBB2B,C3AR1,NTF3,PRSS3,GPR15,CD200,ARX,WWC3,HMGB1,MMP7,SIRPA,LBP,RHOF,PLA2G1B,PPIA,WWC1,CAMK2A,UMOD,MECP2,HRH1,ABHD6,PLP1,OGT,WWC2,HAND2,GPM6A,VEGFC,DLC1,CCKAR,CTNNA2,PDE4B,DAB2IP,ZP3,DNAJA4,TPM1,CTNNA3,NANOS1,ABCC8,FOXG1,EVL,CDC42BPB,SIX1,PIK3CA,PFN2,ZAP70,DRD2,EPHA8"
