"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","actin filament-based process","GO:0030029","0.047789663382037106","1.3206660285258405","811","476","38","21092","TPM1,LDB3,RHOBTB1,CTNNA3,MYPN,PYCARD,CDC42BPB,EVL,NEB,MYADM,KLHL17,PLA2G1B,PDE4B,PDLIM2,STARD8,RHOF,CGNL1,TPM3,STARD13,MINK1,SMTNL2,TTC8,GPR65,BRSK2,PFN3,CDC42BPA,MYH2,PIK3CA,TNIK,PFN2,GPM6B,IQSEC3,LMOD2,NTF3,LIMCH1,DLC1,CTNNA2,COBL"
"GO:CC","cell junction","GO:0030054","9.178973252475485e-9","8.037205895674875","2121","491","96","21690","BCAN,TUBA1A,LDB3,NMNAT2,ITK,CTNNA3,MFAP3L,CLDN15,STX4,CDC42BPB,EVL,RPL18,RPH3A,DCC,BDNF,SLC8A3,MYADM,TTYH1,KLHL17,DRD2,THEMIS,HEPACAM,TANC1,PDE4B,CHRM2,PPP1CC,PDLIM2,PPP2R2A,STARD8,DUOX2,SHC4,CNIH2,RUSC1,GRIA3,AP3M2,CALM3,CGNL1,MT3,PLP1,CBL,RPS27,RPS18,MINK1,AHNAK,SNAPIN,CDH18,ABCC8,STX3,TNKS1BP1,PPP1CA,GABRG2,YWHAQ,GJA10,PLG,VEGFA,CDC42BPA,CNIH3,NRXN1,F2R,MEF2C,PCBP2,MECP2,MYH2,HRH1,ABHD6,PIK3CA,NLGN1,TNIK,PFN2,KCTD12,LMO7,CNKSR2,GPM6A,GLRA3,DLG2,KCNQ3,YWHAZ,RPL7,RPL10A,NGF,DLGAP4,YWHAB,EEF1A2,IQSEC3,NTF3,RPL9,DLC1,CTNNA2,GJD4,VIM,TPPP,MRC2,SKAP1,NTF4,HSPA8,STX2"
"GO:CC","postsynapse","GO:0098794","3.78451752712539e-7","6.421989479086748","622","491","41","21690","STX4,RPH3A,DCC,SLC8A3,KLHL17,DRD2,TANC1,PDE4B,CHRM2,PPP1CC,SHC4,CNIH2,RUSC1,GRIA3,MT3,RPS27,RPS18,MINK1,STX3,PPP1CA,GABRG2,CNIH3,F2R,MEF2C,PCBP2,MECP2,ABHD6,NLGN1,TNIK,PFN2,KCTD12,CNKSR2,GPM6A,GLRA3,DLG2,RPL7,RPL10A,DLGAP4,IQSEC3,TPPP,HSPA8"
"GO:CC","cytoplasm","GO:0005737","0.0000013042052003892275","5.88465407241882","12270","491","340","21690","DAB2IP,BCAN,SNRPG,TTLL11,VAMP8,RPL23A,TPM1,TUBA4B,TUBA1A,RPS26,LDB3,MYB,NMNAT2,RHOBTB1,MFAP3,ITK,EEF1B2,CTNNA3,MYPN,CBR4,MFAP3L,TBC1D12,SLC39A2,MAPK7,STX4,PYCARD,TRAK1,CDC42BPB,PPP2R2B,BAAT,FTH1,C3AR1,CAPSL,FAS,TPPP2,LRRC14B,PPP1R14C,FAM20A,SIX1,ABAT,EVL,IFT122,SKAP2,SPHK2,RPL18,RPH3A,CAMKMT,GYS1,DCC,TPPP3,NAT8L,LRRC18,MOGAT2,FAM20B,NEB,RPL21,HMGB3,SERPINB8,BDNF,SLC8A3,CX3CR1,MYADM,EPS8L1,TTYH1,CHSY1,KLHL17,PLA2G1B,EEF1A1,CCKAR,DRD2,MTX2,THEMIS,TRMT2A,HEPACAM,MARCHF7,SCAPER,CAPN6,CHN1,SCNN1A,GAPDH,FAM20C,TPT1,GUCY2D,PDE4B,CHRM2,F13A1,PPP1CC,PHETA1,RPL35A,MRM1,UQCRFS1,PDLIM2,RHCG,PPP2R2A,BTK,MAPK4,FAM162A,TXN,SMC2,HMGN2,PABPC4,AZIN2,DNAI1,COX5B,DNAJA4,DUOX2,DBI,CEP152,EEF1D,MAG,BORCS6,ANTKMT,CNIH2,RAB1B,KLC2,RUSC1,GRIA3,CNIH1,VPS53,AP3M2,RHOF,CALM3,USP3,NUBP1,OGT,COL26A1,CAPNS1,CHP2,LRRC14,NIP7,IFT140,MSLN,ECH1,MT4,MT3,SLC22A17,RNASEL,RBP7,AK2,THEMIS2,STRBP,TMPRSS4,TUBB1,MCL1,CBL,TPM3,RPS27,FBXO41,CEP41,OS9,RPS18,COL11A2,PSMB11,RBBP6,KLHL25,RPL39,PTS,SCAP,SESN2,HBE1,STARD13,MINK1,EPHA8,AHNAK,CFAP70,CNOT1,TRAPPC3,PLEKHG4,MTX1,KLHL10,IFT172,MTHFSD,SNAPIN,CHTOP,MPV17L2,SMTNL2,SLC2A5,TTC8,G2E3,HARBI1,ABCC8,BRSK2,MUC5AC,CHKA,IFITM5,PITPNM1,STX3,TNKS1BP1,PPP1CA,CHPF,PRKAG3,GABRG2,WWC1,SPAG16,AOX1,UGT1A1,CRISP3,SETDB2,FKBP1B,ODC1,YWHAQ,KLHL31,FAXC,TRAPPC3L,PRDM1,SESN1,CDK19,HMGN3,UBL4A,PLG,ERMARD,VEGFA,PFN3,XDH,CDC42BPA,CNIH3,CNIH4,NRXN1,ERLEC1,MTX3,F2R,ENC1,COX7C,MEF2C,TYK2,CHSY3,KLF9,NUBPL,TARBP2,PCBP2,MECP2,ANKRD33,INPP1,PRKAG1,BCDIN3D,BTBD17,SLC26A11,MYH2,HEXD,MYADML2,LRRC8E,RPL29,ITIH4,HRH1,ABHD6,SLC25A26,TRIM7,CYP21A2,PIK3CA,NLGN1,TNIK,PFN2,MOGAT1,BOK,SUMO3,PPP2R2D,LMO7,WWC3,BMX,CNKSR2,ACOT9,SAT1,MAOA,GET1,HMGN1,HPGD,ARL6,GPR15,HMGB1,SESN3,DLG2,FZD6,AZIN1,YWHAZ,SLC26A7,NECAB1,RNF4,RPL7,TMEM70,JPH1,PRL,SOX4,NUP153,MARCHF6,KLHL20,PDE4DIP,APBB3,UBE2D2,RIN2,ATPSCKMT,TMCC2,ETNK2,SNRPE,RPL10A,HSD11B1,NGF,NECAB3,YWHAB,EEF1A2,MYT1,GYS2,ETNK1,IQSEC3,KCTD17,CYTH4,LMOD2,PPP2R2C,NTF3,UPK3A,RPL9,LIMCH1,CEP135,DLC1,MTMR7,WWC2,VEGFC,SPCS3,ASB5,RPL7L1,ALPK1,GC,CTNNA2,GAN,NECAB2,PPP1R14A,PRKAG2,VIM,HEPACAM2,GLI3,SEC61G,CHST14,COBL,TPPP,KRT15,SKAP1,NTF4,HSPA8,STX2,CHCHD2,ND1"
"GO:CC","cell projection","GO:0042995","0.000002448542612635387","5.611092333438138","2356","491","96","21690","DAB2IP,TTLL11,TPM1,LDB3,RNF38,NMNAT2,RHOBTB1,CTNNA3,MYPN,SEMA6A,STX4,TRAK1,CDC42BPB,TPPP2,ABAT,EVL,IFT122,RPH3A,DCC,BDNF,SLC8A3,CX3CR1,MYADM,EPS8L1,TTYH1,KLHL17,EEF1A1,DRD2,HEPACAM,TANC1,SCNN1A,GUCY2D,PDE4B,CHRM2,PPP1CC,AZIN2,DNAI1,MAG,CNIH2,KLC2,GRIA3,AP3M2,RHOF,CALM3,NUBP1,OGT,IFT140,MT3,AK2,CBL,CEP41,ITLN1,MINK1,EPHA8,CFAP70,IFT172,SNAPIN,TTC8,BRSK2,STX3,PPP1CA,GABRG2,WWC1,SPAG16,CDC42BPA,CNIH3,NRXN1,NFIB,SLC26A2,HRH1,PIK3CA,NLGN1,KCTD12,SLC10A2,BMX,CNKSR2,GPM6A,GLRA3,ARL6,CD200,VSTM5,DLG2,KCNQ3,KLHL20,NGF,NTF3,DLC1,ALPK1,CTNNA2,NECAB2,VIM,GLI3,COBL,NTF4,HSPA8,STX2"
"GO:CC","cytosol","GO:0005829","0.0000026408107670128317","5.578262717985255","5419","491","179","21690","DAB2IP,SNRPG,TTLL11,VAMP8,RPL23A,TPM1,TUBA1A,RPS26,MYB,NMNAT2,ITK,EEF1B2,CTNNA3,MAPK7,STX4,PYCARD,TRAK1,CDC42BPB,PPP2R2B,BAAT,FTH1,FAS,TPPP2,EVL,SKAP2,SPHK2,RPL18,RPH3A,CAMKMT,GYS1,DCC,NEB,RPL21,SERPINB8,EPS8L1,EEF1A1,CCKAR,TRMT2A,MARCHF7,SCAPER,CHN1,GAPDH,TPT1,PDE4B,PPP1CC,PHETA1,RPL35A,PPP2R2A,BTK,MAPK4,FAM162A,TXN,SMC2,PABPC4,AZIN2,DNAJA4,DUOX2,CEP152,EEF1D,RAB1B,KLC2,RUSC1,VPS53,NUBP1,OGT,CAPNS1,CHP2,NIP7,ECH1,MT3,RNASEL,RBP7,MCL1,CBL,TPM3,RPS27,FBXO41,CEP41,RPS18,PSMB11,RBBP6,KLHL25,RPL39,PTS,SESN2,HBE1,STARD13,MINK1,AHNAK,CNOT1,TRAPPC3,PLEKHG4,SNAPIN,TTC8,G2E3,HARBI1,CHKA,IFITM5,PITPNM1,TNKS1BP1,PPP1CA,CHPF,PRKAG3,WWC1,AOX1,SETDB2,FKBP1B,ODC1,YWHAQ,TRAPPC3L,SESN1,CDK19,HMGN3,UBL4A,XDH,CDC42BPA,MEF2C,TYK2,KLF9,TARBP2,PCBP2,MECP2,ANKRD33,INPP1,PRKAG1,BCDIN3D,MYH2,RPL29,HRH1,PIK3CA,TNIK,PPP2R2D,LMO7,WWC3,BMX,SAT1,MAOA,HPGD,DLG2,AZIN1,YWHAZ,NECAB1,RPL7,NUP153,KLHL20,APBB3,UBE2D2,RIN2,ETNK2,SNRPE,RPL10A,NGF,YWHAB,MYT1,GYS2,ETNK1,IQSEC3,CYTH4,PPP2R2C,RPL9,CEP135,DLC1,MTMR7,WWC2,ASB5,RPL7L1,ALPK1,GC,CTNNA2,GAN,PPP1R14A,PRKAG2,VIM,GLI3,SEC61G,TPPP,KRT15,SKAP1,HSPA8"
"GO:CC","plasma membrane bounded cell projection","GO:0120025","0.000004150614107227006","5.381887642167699","2245","491","92","21690","DAB2IP,TTLL11,TPM1,LDB3,RNF38,NMNAT2,CTNNA3,MYPN,SEMA6A,STX4,TRAK1,CDC42BPB,TPPP2,ABAT,EVL,IFT122,RPH3A,DCC,BDNF,SLC8A3,CX3CR1,MYADM,EPS8L1,TTYH1,KLHL17,EEF1A1,DRD2,HEPACAM,TANC1,SCNN1A,GUCY2D,PDE4B,CHRM2,PPP1CC,AZIN2,DNAI1,MAG,CNIH2,KLC2,GRIA3,AP3M2,CALM3,NUBP1,IFT140,MT3,AK2,CBL,CEP41,ITLN1,MINK1,EPHA8,CFAP70,IFT172,SNAPIN,TTC8,BRSK2,STX3,PPP1CA,GABRG2,WWC1,SPAG16,CDC42BPA,CNIH3,NRXN1,NFIB,SLC26A2,HRH1,PIK3CA,NLGN1,SLC10A2,BMX,CNKSR2,GPM6A,GLRA3,ARL6,CD200,VSTM5,DLG2,KCNQ3,KLHL20,NGF,NTF3,DLC1,ALPK1,CTNNA2,NECAB2,VIM,GLI3,COBL,NTF4,HSPA8,STX2"
"GO:CC","axon","GO:0030424","0.00001085397751077659","4.9644110826050545","646","491","39","21690","DAB2IP,NMNAT2,MYPN,SEMA6A,TRAK1,DCC,BDNF,SLC8A3,DRD2,HEPACAM,TANC1,CHRM2,AZIN2,MAG,AP3M2,CALM3,MT3,CBL,MINK1,SNAPIN,BRSK2,STX3,GABRG2,NRXN1,NFIB,GPM6A,CD200,VSTM5,DLG2,KCNQ3,KLHL20,NGF,NTF3,CTNNA2,NECAB2,VIM,COBL,NTF4,HSPA8"
"GO:CC","synapse","GO:0045202","0.000024242352342250664","4.61542524095411","1341","491","62","21690","BCAN,TUBA1A,NMNAT2,STX4,RPH3A,DCC,BDNF,SLC8A3,TTYH1,KLHL17,DRD2,TANC1,PDE4B,CHRM2,PPP1CC,PPP2R2A,SHC4,CNIH2,RUSC1,GRIA3,AP3M2,CALM3,MT3,PLP1,RPS27,RPS18,MINK1,SNAPIN,ABCC8,STX3,PPP1CA,GABRG2,PLG,CNIH3,NRXN1,F2R,MEF2C,PCBP2,MECP2,HRH1,ABHD6,NLGN1,TNIK,PFN2,KCTD12,CNKSR2,GPM6A,GLRA3,DLG2,KCNQ3,YWHAZ,RPL7,RPL10A,NGF,DLGAP4,EEF1A2,IQSEC3,NTF3,TPPP,NTF4,HSPA8,STX2"
"GO:CC","eukaryotic translation elongation factor 1 complex","GO:0005853","0.00009072399277775625","4.042277844659406","4","491","4","21690","EEF1B2,EEF1A1,EEF1D,EEF1A2"
"GO:CC","membrane","GO:0016020","0.00011470568204726946","3.9404150684051436","9856","491","278","21690","DAB2IP,BCAN,VAMP8,TPM1,RPS26,MYB,TAAR1,TAAR2,TAAR5,SLC26A1,NMNAT2,RHOBTB1,MFAP3,ITK,MEP1B,MYPN,MFAP3L,SEMA6A,CLDN15,LTB4R2,LTB4R,SLC39A2,OR10P1,STX4,PYCARD,TRAK1,CDC42BPB,MBL2,PPP2R2B,GPR151,FTH1,C3AR1,FAS,OR5V1,OR6F1,OR11L1,PPP1R14C,EVL,IFT122,SKAP2,SPHK2,RPL18,FFAR1,RPH3A,GYS1,DCC,SLC10A4,NAT8L,MOGAT2,FAM20B,RPL21,SLC10A1,SLC8A3,XCR1,CX3CR1,CCR4,MYADM,EPS8L1,TTYH1,CHSY1,TTYH3,EEF1A1,CCKAR,DRD2,MTX2,HEPACAM,PLA2R1,MARCHF7,SCNN1A,GAPDH,GUCY2D,PDE4B,CHRM2,PPP1CC,RPL35A,UQCRFS1,RHCG,BTK,FAM162A,GNG10,AZIN2,COX5B,DNAJA4,DUOX2,IGHM,SHC4,OTOA,MAG,BORCS6,ANTKMT,CNIH2,RAB1B,KLC2,GRIA3,CNIH1,VPS53,AP3M2,RHOF,CALM3,NUBP1,OGT,COL26A1,CAPNS1,CHP2,FAM189A1,MSLN,MSLNL,ECH1,MT3,SLC22A17,PLP1,TMPRSS4,MCL1,CBL,CEP41,OS9,RPS18,ITPRIPL1,ITLN1,SCAP,ITPRIPL2,STARD13,EPHA8,AHNAK,CNOT1,TRAPPC3,HCN2,MTX1,SNAPIN,MPV17L2,TMEM248,SLC2A5,CDH18,TTC8,GPR65,HARBI1,ABCC8,IFITM10,MUC5AC,IFITM5,DPP10,PITPNM1,STX3,OR10W1,TNKS1BP1,OR5AR1,PPP1CA,CHPF,GABRG2,WWC1,UGT1A1,CRISP3,PHF11,RHAG,FKBP1B,YWHAQ,FAXC,GJA10,DCBLD1,FAM162B,TRAPPC3L,UBL4A,SLC10A3,PLG,ERMARD,VEGFA,CNIH3,CNIH4,NRXN1,MTX3,F2R,COX7C,TYK2,CHSY3,KLF9,FAM189A2,NUBPL,PCBP2,PRKAG1,TTYH2,BTBD17,SLC26A11,MYADML2,LRRC8E,SLC26A2,SLC22A7,RPL29,ITIH4,HRH1,ABHD6,SLC25A26,CYP21A2,PIK3CA,NLGN1,TNIK,GPR87,P2RY14,GPR171,PFN2,TM4SF4,TM4SF18,MOGAT1,BOK,TRA2B,ITPRIP,KCTD12,LMO7,SLC10A2,P2RY8,GPM6B,BMX,CNKSR2,MAOA,GET1,GPM6A,GLRA3,HPGD,ARL6,CD200,GPR15,HMGB1,VSTM5,DLG2,KCNQ3,CSMD3,FZD6,SLC26A7,RPL7,TMEM70,JPH1,GALR1,NUP153,MARCHF6,APBB3,ATPSCKMT,TMCC2,RPL10A,GPR25,HSD11B1,NECAB3,DLGAP4,YWHAB,EEF1A2,ETNK1,IQSEC3,ADIPOR2,CYTH4,APOLD1,SLC16A7,UPK3A,GPR22,RPL9,DLC1,MTMR7,VEGFC,SPCS3,ASB5,WDR17,CTNNA2,NECAB2,PRKAG2,EN2,GJD4,VIM,HEPACAM2,GNG11,SEC61G,CHST14,COBL,SLC20A2,KCNH6,MRC2,SKAP1,GNGT2,TECTA,HSPA8,STX2,ND1"
"GO:CC","cytosolic large ribosomal subunit","GO:0022625","0.000157922830067814","3.801555081798159","56","491","10","21690","RPL23A,RPL18,RPL21,RPL35A,RPL39,RPL29,RPL7,RPL10A,RPL9,RPL7L1"
"GO:CC","integral component of plasma membrane","GO:0005887","0.00017993418564649284","3.7448863173259967","1649","491","69","21690","TAAR5,SLC26A1,MEP1B,SEMA6A,LTB4R2,LTB4R,SLC39A2,GPR151,C3AR1,FFAR1,DCC,SLC10A1,SLC8A3,XCR1,CX3CR1,CCR4,CCKAR,DRD2,PLA2R1,SCNN1A,GUCY2D,CHRM2,RHCG,DUOX2,MAG,CNIH2,GRIA3,CALM3,SLC22A17,PLP1,EPHA8,HCN2,SLC2A5,GPR65,ABCC8,IFITM5,DPP10,OR5AR1,GABRG2,UGT1A1,RHAG,CNIH3,NRXN1,F2R,TYK2,SLC26A11,LRRC8E,SLC26A2,SLC22A7,HRH1,ABHD6,NLGN1,SLC10A2,P2RY8,GPM6A,GLRA3,CD200,GPR15,DLG2,KCNQ3,FZD6,SLC26A7,GALR1,GPR25,SLC16A7,UPK3A,GPR22,SLC20A2,KCNH6"
"GO:CC","cytosolic ribosome","GO:0022626","0.0002566909212631246","3.5905894913404492","105","491","13","21690","RPL23A,RPS26,RPL18,RPL21,RPL35A,RPS27,RPS18,RPL39,RPL29,RPL7,RPL10A,RPL9,RPL7L1"
"GO:CC","neuron projection","GO:0043005","0.0003036084478529227","3.517686148439057","1378","491","60","21690","DAB2IP,NMNAT2,MYPN,SEMA6A,STX4,TRAK1,ABAT,IFT122,RPH3A,DCC,BDNF,SLC8A3,CX3CR1,KLHL17,DRD2,HEPACAM,TANC1,GUCY2D,PDE4B,CHRM2,PPP1CC,AZIN2,MAG,CNIH2,KLC2,GRIA3,AP3M2,CALM3,IFT140,MT3,CBL,MINK1,EPHA8,SNAPIN,TTC8,BRSK2,STX3,PPP1CA,GABRG2,CNIH3,NRXN1,NFIB,HRH1,NLGN1,CNKSR2,GPM6A,GLRA3,CD200,VSTM5,DLG2,KCNQ3,KLHL20,NGF,NTF3,CTNNA2,NECAB2,VIM,COBL,NTF4,HSPA8"
"GO:CC","intrinsic component of plasma membrane","GO:0031226","0.0005071629516707654","3.2948524792442657","1731","491","70","21690","TAAR5,SLC26A1,MEP1B,SEMA6A,LTB4R2,LTB4R,SLC39A2,GPR151,C3AR1,FFAR1,DCC,SLC10A1,SLC8A3,XCR1,CX3CR1,CCR4,CCKAR,DRD2,PLA2R1,SCNN1A,GUCY2D,CHRM2,RHCG,DUOX2,MAG,CNIH2,GRIA3,CALM3,SLC22A17,PLP1,EPHA8,HCN2,SLC2A5,GPR65,ABCC8,IFITM5,DPP10,OR5AR1,GABRG2,UGT1A1,RHAG,CNIH3,NRXN1,F2R,TYK2,SLC26A11,LRRC8E,SLC26A2,SLC22A7,HRH1,ABHD6,NLGN1,SLC10A2,P2RY8,GPM6A,GLRA3,CD200,GPR15,DLG2,KCNQ3,FZD6,SLC26A7,GALR1,GPR25,ADIPOR2,SLC16A7,UPK3A,GPR22,SLC20A2,KCNH6"
"GO:CC","dendritic tree","GO:0097447","0.0008055081674212543","3.093930051709072","622","491","34","21690","DAB2IP,STX4,TRAK1,RPH3A,BDNF,SLC8A3,CX3CR1,KLHL17,DRD2,TANC1,PDE4B,CHRM2,PPP1CC,AZIN2,CNIH2,GRIA3,MT3,MINK1,STX3,PPP1CA,GABRG2,CNIH3,HRH1,NLGN1,GPM6A,GLRA3,VSTM5,KLHL20,NGF,NTF3,NECAB2,COBL,NTF4,HSPA8"
"GO:CC","anchoring junction","GO:0070161","0.0008206955834735828","3.0858179037014195","855","491","42","21690","LDB3,ITK,CTNNA3,CLDN15,CDC42BPB,EVL,RPL18,MYADM,THEMIS,HEPACAM,PPP1CC,PDLIM2,STARD8,CGNL1,CBL,RPS18,AHNAK,CDH18,STX3,TNKS1BP1,PPP1CA,YWHAQ,GJA10,VEGFA,CDC42BPA,PCBP2,MYH2,PIK3CA,LMO7,DLG2,YWHAZ,RPL7,RPL10A,YWHAB,RPL9,DLC1,CTNNA2,GJD4,VIM,MRC2,SKAP1,HSPA8"
"GO:CC","plasma membrane region","GO:0098590","0.0013517975586039373","2.86908834224361","1248","491","54","21690","TPM1,SLC26A1,STX4,RPH3A,DCC,SLC10A1,EPS8L1,TTYH1,EEF1A1,DRD2,SCNN1A,GUCY2D,CHRM2,PPP1CC,RHCG,DUOX2,SHC4,OTOA,CNIH2,GRIA3,CBL,ITLN1,SLC2A5,TTC8,PITPNM1,STX3,GABRG2,WWC1,CNIH3,NRXN1,F2R,SLC26A2,SLC22A7,ABHD6,NLGN1,TNIK,KCTD12,LMO7,SLC10A2,BMX,CNKSR2,GPM6A,GLRA3,HPGD,ARL6,DLG2,FZD6,SLC26A7,IQSEC3,UPK3A,DLC1,SKAP1,HSPA8,STX2"
"GO:CC","somatodendritic compartment","GO:0036477","0.001695911736590613","2.7705967542662933","850","491","41","21690","DAB2IP,STX4,PYCARD,TRAK1,RPH3A,BDNF,SLC8A3,CX3CR1,CCR4,KLHL17,DRD2,TANC1,PDE4B,CHRM2,PPP1CC,AZIN2,CNIH2,GRIA3,MT3,MINK1,STX3,PPP1CA,GABRG2,CNIH3,NRXN1,ENC1,HRH1,NLGN1,CNKSR2,GPM6A,GLRA3,CD200,VSTM5,DLG2,KLHL20,NGF,NTF3,NECAB2,COBL,NTF4,HSPA8"
"GO:CC","postsynaptic specialization","GO:0099572","0.0017842562194681567","2.7485427807271257","348","491","23","21690","DCC,SLC8A3,KLHL17,DRD2,TANC1,PDE4B,CNIH2,RUSC1,MT3,RPS27,RPS18,MINK1,GABRG2,PCBP2,NLGN1,TNIK,CNKSR2,DLG2,RPL7,RPL10A,DLGAP4,IQSEC3,HSPA8"
"GO:CC","dendrite","GO:0030425","0.001993455689780442","2.7003934133237424","620","491","33","21690","DAB2IP,STX4,TRAK1,RPH3A,BDNF,SLC8A3,KLHL17,DRD2,TANC1,PDE4B,CHRM2,PPP1CC,AZIN2,CNIH2,GRIA3,MT3,MINK1,STX3,PPP1CA,GABRG2,CNIH3,HRH1,NLGN1,GPM6A,GLRA3,VSTM5,KLHL20,NGF,NTF3,NECAB2,COBL,NTF4,HSPA8"
"GO:CC","neuron to neuron synapse","GO:0098984","0.0027116422316794757","2.5667676109174358","357","491","23","21690","DCC,SLC8A3,KLHL17,DRD2,TANC1,PDE4B,CHRM2,CNIH2,RUSC1,MT3,RPS27,RPS18,MINK1,NRXN1,PCBP2,NLGN1,TNIK,CNKSR2,DLG2,YWHAZ,RPL7,RPL10A,IQSEC3"
"GO:CC","glutamatergic synapse","GO:0098978","0.0038045309511556104","2.41969887841547","339","491","22","21690","BCAN,STX4,DRD2,TANC1,CHRM2,PPP1CC,PPP2R2A,CNIH2,STX3,PPP1CA,GABRG2,PLG,NRXN1,ABHD6,NLGN1,TNIK,PFN2,CNKSR2,GPM6A,YWHAZ,DLGAP4,HSPA8"
"GO:CC","large ribosomal subunit","GO:0015934","0.005383826940310771","2.2689089086793297","118","491","12","21690","RPL23A,RPL18,RPL21,RPL35A,RPL39,MPV17L2,RPL17-C18ORF32,RPL29,RPL7,RPL10A,RPL9,RPL7L1"
"GO:CC","synaptic membrane","GO:0097060","0.0067875191709945324","2.16828893075921","378","491","23","21690","STX4,RPH3A,DCC,DRD2,CHRM2,SHC4,CNIH2,GRIA3,STX3,GABRG2,CNIH3,NRXN1,F2R,ABHD6,NLGN1,KCTD12,CNKSR2,GPM6A,GLRA3,DLG2,IQSEC3,HSPA8,STX2"
"GO:CC","cell periphery","GO:0071944","0.007508477917000112","2.124448092189438","6270","491","184","21690","DAB2IP,BCAN,VAMP8,TPM1,TAAR1,TAAR2,TAAR5,SLC26A1,RHOBTB1,MFAP3,ITK,MEP1B,MYPN,MFAP3L,SEMA6A,FGFBP3,CLDN15,LTB4R2,LTB4R,SLC39A2,OR10P1,STX4,TRAK1,CDC42BPB,MBL2,GPR151,C3AR1,FAS,OR5V1,OR6F1,OR11L1,SKAP2,FFAR1,RPH3A,MFAP4,DCC,SLC10A4,SERPINB8,SPOCK3,SLC10A1,SLC8A3,XCR1,CX3CR1,CCR4,MYADM,EPS8L1,TTYH1,TTYH3,EEF1A1,CCKAR,DRD2,PLA2R1,MARCHF7,SCNN1A,GAPDH,GUCY2D,PDE4B,CHRM2,F13A1,PPP1CC,PDLIM2,RHCG,BTK,GNG10,DUOX2,IGHM,SHC4,OTOA,MAG,CNIH2,KLC2,GRIA3,RHOF,CALM3,NUBP1,OGT,COL26A1,CAPNS1,CHP2,MSLN,MT3,SLC22A17,PLP1,TMPRSS4,CBL,COL11A2,ITLN1,EPHA8,AHNAK,HCN2,SLC2A5,CDH18,TTC8,GPR65,HARBI1,ABCC8,IFITM10,MUC5AC,IFITM5,DPP10,PITPNM1,STX3,OR10W1,TNKS1BP1,OR5AR1,PPP1CA,GABRG2,WWC1,UGT1A1,CRISP3,RHAG,GJA10,PLG,VEGFA,CNIH3,NRXN1,F2R,TYK2,KLF9,NUBPL,TTYH2,BTBD17,SLC26A11,LRRC8E,SLC26A2,SLC22A7,ITIH4,HRH1,ABHD6,PIK3CA,NLGN1,TNIK,GPR87,P2RY14,GPR171,ITPRIP,KCTD12,LMO7,SLC10A2,P2RY8,GPM6B,BMX,CNKSR2,GPM6A,GLRA3,HPGD,ARL6,CD200,GPR15,HMGB1,VSTM5,DLG2,KCNQ3,CSMD3,FZD6,SLC26A7,MATN2,JPH1,GALR1,PDE4DIP,GPR25,DLGAP4,GYS2,IQSEC3,ADIPOR2,CYTH4,APOLD1,SLC16A7,UPK3A,GPR22,DLC1,CTNNA2,NECAB2,GJD4,VIM,GNG11,COBL,SLC20A2,KCNH6,SKAP1,GNGT2,TECTA,HSPA8,STX2"
"GO:CC","asymmetric synapse","GO:0032279","0.008797906980115497","2.0556206341113845","332","491","21","21690","DCC,SLC8A3,KLHL17,DRD2,TANC1,PDE4B,CHRM2,CNIH2,RUSC1,MT3,RPS27,RPS18,MINK1,PCBP2,NLGN1,TNIK,CNKSR2,DLG2,RPL7,RPL10A,IQSEC3"
"GO:CC","ribosomal subunit","GO:0044391","0.014980610922013872","1.8244704753782455","196","491","15","21690","RPL23A,RPS26,RPL18,RPL21,RPL35A,RPS27,RPS18,RPL39,MPV17L2,RPL17-C18ORF32,RPL29,RPL7,RPL10A,RPL9,RPL7L1"
"GO:CC","vesicle","GO:0031982","0.015390235093894413","1.8127547460423838","3973","491","125","21690","DAB2IP,VAMP8,RPL23A,TUBA1A,RPS26,NMNAT2,RHOBTB1,TBC1D12,SLC39A2,STX4,PYCARD,TRAK1,CDC42BPB,FTH1,C3AR1,FAS,OR11L1,FAM20A,RPH3A,NEB,SERPINB8,BDNF,EPS8L1,PLA2G1B,TTYH3,EEF1A1,DRD2,SCNN1A,GAPDH,FAM20C,TPT1,PDE4B,CHRM2,F13A1,PHETA1,RPL35A,RHCG,BTK,TXN,SMC2,AZIN2,DUOX2,IGHM,DBI,CNIH2,RAB1B,RUSC1,GRIA3,CNIH1,VPS53,AP3M2,RHOF,CALM3,CAPNS1,ECH1,MT3,AK2,TMPRSS4,TUBB1,TPM3,RPS18,ITLN1,SCAP,MINK1,EPHA8,AHNAK,CFAP70,TRAPPC3,CETP,IFT172,SNAPIN,SLC2A5,ABCC8,MUC5AC,STX3,PPP1CA,GABRG2,AOX1,CRISP3,YWHAQ,PLG,VEGFA,CDC42BPA,H3-3A,CNIH3,CNIH4,NRXN1,F2R,TYK2,PCBP2,SLC26A11,HEXD,SLC26A2,ITIH4,ABHD6,TNIK,PFN2,BOK,CNKSR2,GPM6A,HPGD,ARL6,GPR15,HMGB1,FZD6,YWHAZ,SLC26A7,PRL,UBE2D2,RIN2,RPL10A,NGF,YWHAB,NTF3,UPK3A,VEGFC,GC,VIM,CHST14,SLC20A2,KRT15,NTF4,TECTA,HSPA8,STX2"
