Gene Id,Gene Name,Sphenodon punctatus,Anolis carolinensis,Pogona vitticeps,Laticauda laticaudata,Naja naja,Notechis scutatus,Pseudonaja textilis,Varanus komodoensis,Podarcis muralis,Salvator merianae,Pelodiscus sinensis,Chelydra serpentina,Chrysemys picta bellii,Terrapene carolina triunguis,Gopherus agassizii,Gopherus evgoodei,Chelonoidis abingdonii,Pelusios castaneus,Crocodylus porosus,Aquila chrysaetos chrysaetos,Struthio camelus australis,Taeniopygia guttata,Anas platyrhynchos platyrhynchos,Gallus gallus
ENSACAG00000009449,KBTBD2,,,,,,2,,,,,,,,2,,,,,,,,,,
ENSACAG00000009451,MPZL1,,,,,,,,,7,,,5,5,,5,,,,,,,,,
ENSACAG00000009452,IPO7,,,,2,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009453,,,2,,,,,,,,,,3,,,,,,,3,,,,2,
ENSACAG00000009454,,,2,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009455,NCOA6,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009457,,,2,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009458,AVL9,,,,2,,,,,2,,,,,2,,,,,,,,,,
ENSACAG00000009459,ZBTB41,,,,,,,,,,,,,,2,,,,,,,,,,
ENSACAG00000009460,SLC9A3,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009461,,,,,,,,,2,,,,2,,,,,,,,,,,,
ENSACAG00000009463,,8,26,,,17,,,,13,12,,,,,,,,4,,,,,,
ENSACAG00000009464,SYT8,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009465,DCAF13,,,,,,,,,,,,2,,,,,,,,,,,,
ENSACAG00000009466,SLITRK4,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009467,FGF23,,,,2,,,2,,,,,,,,,,,,,,,,,
ENSACAG00000009468,FNBP4,,,,,,,,,,,,2,,,,,,,,,,,,
ENSACAG00000009469,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009470,FASN,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009471,TBC1D31,,,,3,,,,,,,,3,,,,,,,,,,,,
ENSACAG00000009472,UTP6,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009473,,2,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009474,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009475,FGF6,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009477,ADAM23,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009478,,,,,,,,,,,,,2,,2,,,,,,,,,,
ENSACAG00000009479,C12orf4,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009480,MRPL17,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009481,RCSD1,,,,,,,,,,,,,3,,3,,,,3,3,,,,
ENSACAG00000009482,HSPE1,,,,,,,,,2,,,2,,,,2,,,,,,,,
ENSACAG00000009483,ZDHHC6,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009484,C2orf76,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009485,CCDC157,,,,,,,,,,,,,,2,,,,,,,,,,
ENSACAG00000009486,TC2N,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009487,CRB1,,,2,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009488,ARHGEF39,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009489,ACSL5,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009490,ATP6V0D2,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009492,,,2,,,,,,,,,,3,,,,,,,3,,,,2,
ENSACAG00000009494,PPME1,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009495,CREG1,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009496,,,,,2,,,,,,,,,,,,,2,,,,,,,
ENSACAG00000009497,ZNF318,,,,,,,,,,2,,,,,,,,,,,,,,
ENSACAG00000009498,CD247,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009500,DBI,,,,,2,,,2,4,,,,,,,,,,,,,,,
ENSACAG00000009501,AGBL2,,,2,,,,,,,,,2,,,,,,,,,,,,
ENSACAG00000009502,ITGB2,,,,,,,4,,4,,,,4,,,,,,,,,,,3
ENSACAG00000009503,RNF215,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009504,SUZ12,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009505,HSPD1,,,,,,,,,2,,,,,,,,,,,,,,,
ENSACAG00000009506,FOSL2,,,,,,,,,,,,,,,,,4,,,,,,,
ENSACAG00000009507,,1,72,10,2,7,54,9,1,372,12,,1,,,,,,,,,,,,
ENSACAG00000009508,GGT7,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009509,,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSACAG00000009511,RIMS2,,,,2,,,,,,2,,4,,,,,,,,,,,,
ENSACAG00000009512,U2SURP,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009513,TMEM37,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009514,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009515,TCIM,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009516,CFAP221,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009518,GORASP1,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009520,CACNA1S,,,,,,,,,,,,2,2,,2,,,,,,,,2,
ENSACAG00000009521,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009522,ZSWIM8,,,,2,,,,,,,,2,,,,,,,,,,,,
ENSACAG00000009524,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009525,PLEKHG4B,,,,,,,,,,,,,,,2,,,,,,2,,,
ENSACAG00000009527,,4,3,,,,,,3,,3,,,3,,,3,,,3,,3,,3,3
ENSACAG00000009528,,,,,,,,,,,,,2,,,,,,,,,,,,
ENSACAG00000009529,TMEM41B,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009530,LSM5,,,,,,,,,,2,,,,2,,,,,,,,,,
ENSACAG00000009531,BCL3,,,,,,,,,,,,,,,,,,,,,,2,,
ENSACAG00000009533,LLGL1,,,,5,,,,,,,,5,5,,,5,,,,,5,,,
ENSACAG00000009535,CATSPERB,,,,,,,,,2,,,,,,,,,,,,,,,
ENSACAG00000009536,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009537,PDE1C,,,2,,,,,,,,,,,2,,,,,,,,,,
ENSACAG00000009539,NARS1,,,,,,,,,,,,,,4,,,,,4,,,,,
ENSACAG00000009540,NFKBIB,,,,,,,,,,,,,,,,,,,,2,,2,,
ENSACAG00000009542,TNNI2,,,,,,,,,,,,,2,,,,,2,,,,,,
ENSACAG00000009544,DENND1B,,,,,,,,,,,,,,3,,,,,,,,,,
ENSACAG00000009545,,,2,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009546,DEF8,,,,,,,,,,,,,,2,,,,,,,,,,
ENSACAG00000009548,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009549,TRAFD1,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009550,HECTD4,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009551,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009552,BABAM2,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009553,FOXE1,,,,,,,,,,,,3,,,,,,,,,,,,
ENSACAG00000009554,WWP1,,,,2,,,,,,,2,,,2,,,,,,,,,2,
ENSACAG00000009555,MTCH2,,,,,,,,,,,,3,,,,,,,,,,,,
ENSACAG00000009556,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009557,MBNL3,,,,,,,,,,,,5,,,,,,,,,,5,,
ENSACAG00000009558,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009559,TMEM174,,,,,2,,,,,,,,,,,,,,,,,,,
ENSACAG00000009560,,,,2,2,,,2,,,,,,,,,,,2,2,2,2,,2,
ENSACAG00000009562,,1,3,3,,1,1,1,,2,1,1,1,1,2,2,3,3,1,2,1,1,1,1,1
ENSACAG00000009563,MDH1B,,,,,,,,,3,,,,,,,,,,,,,,,
ENSACAG00000009564,TMEM171,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009565,POU2F1,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009566,IQSEC2,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009569,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009571,,,,,,,,,,,,,,,,,,,,,2,,,3,
ENSACAG00000009572,FCHO2,,,,2,,,,,2,,,,,,,2,,,,,,,,
ENSACAG00000009573,CCDC127,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009574,TTC21A,,,,,3,3,,,3,,,,3,,3,,,,,,,,,
ENSACAG00000009575,SPRYD3,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009576,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009577,CEP63,,,,,,,,,,,,4,,,,,,,,,,,,
ENSACAG00000009578,TGIF1,3,,,,,,,,,,,,,2,,,2,,,,,,,
ENSACAG00000009579,MARCHF4,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009581,TMEM165,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009582,FAM83A,,,,,,,,,,,,2,,,,,,,,,,,,
ENSACAG00000009583,SIRT2,3,,,,,,,,,,,,,,,,,,,2,,2,,
ENSACAG00000009584,,,,,,,,,,,,,,,2,,,,,,,,,,
ENSACAG00000009585,AKAP3,,,7,,,,,,,,,,,,,,,,7,,,,,
ENSACAG00000009586,PPP4R3A,,,,,,,,,,,,,,,,,3,,,,,,,
ENSACAG00000009588,,,2,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009590,DLGAP1,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009592,LSP1,,,,,,,,,,,,,,,,,,,,,3,,,
ENSACAG00000009593,,3,3,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009594,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009596,MUC5AC,2,2,2,1,3,2,1,2,2,2,2,1,1,2,2,3,3,1,2,2,2,3,3,2
ENSACAG00000009597,XRCC5,,,,,,,,,,,3,,,,,,,,,,,,,
ENSACAG00000009598,COQ10B,,,,,,,,,,,,2,,,,,,,2,,,,,
ENSACAG00000009599,TNPO1,,,,2,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009601,SRD5A3,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009603,CHST2,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009604,NEMP1,,,3,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009605,AMOTL2,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009606,ATAD5,3,3,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009607,CEP70,,,,,,,,,,,,,,,,,,,,,,2,,
ENSACAG00000009608,ZHX1,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009610,FASTKD2,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009612,SF3B1,,,,2,,,,,,,,,,,,,,,2,,,,,
ENSACAG00000009614,KDR,2,,2,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009615,BGN,,,,,,,,,,,,,,3,,,,3,,,,,,
ENSACAG00000009617,LTB4R,1,3,3,3,3,4,5,2,5,3,2,3,3,3,3,3,2,2,,1,2,,1,2
ENSACAG00000009618,,,2,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009619,,,,,,,,,,,,,2,,,,,,,,,,2,,
ENSACAG00000009620,LTB4R2,1,3,3,3,3,4,5,2,5,3,2,3,3,3,3,3,2,2,,1,2,,1,2
ENSACAG00000009621,NFU1,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009622,TNNT3,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009624,,,,,,,,,,,,,,,2,,2,,,,,,,,
ENSACAG00000009625,,,2,,,,,,,,,,,,,,,2,,,,,,2,2
ENSACAG00000009626,,11,45,59,65,103,82,85,113,137,97,1,2,3,1,1,1,,1,,,,,,
ENSACAG00000009627,DLK2,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009628,OPHN1,,,,,,,,,,,,,,,,,2,,,,,,,
ENSACAG00000009630,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009631,,1,127,,,,,3,1,3,5,3,2,3,1,1,3,2,2,,1,,,1,
ENSACAG00000009632,,8,26,,,17,,,,13,12,,,,,,,,4,,,,,,
ENSACAG00000009633,TEFM,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009634,,,2,,,,,,,,,,,,,,,,,,,,2,,
ENSACAG00000009635,SPAG16,,,2,,,,,2,,2,,,,,,,,,,,,,,
ENSACAG00000009636,RBKS,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009637,ACSM3,,,4,,,,,,6,,,,,,,,,,4,,,,,
ENSACAG00000009638,NAB2,,,,,,,,3,,,,3,,,,,,,,,,,,
ENSACAG00000009640,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009641,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009642,KLF7,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009643,,11,45,59,65,103,82,85,113,137,97,1,2,3,1,1,1,,1,,,,,,
ENSACAG00000009644,STYXL2,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009645,RHOT1,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009646,ALKBH5,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009650,,11,45,59,65,103,82,85,113,137,97,1,2,3,1,1,1,,1,,,,,,
ENSACAG00000009651,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009652,,,,3,,,,,3,2,,,,,,,,,,,,,,,
ENSACAG00000009653,ZBTB14,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009654,ATP8B1,,,,2,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009655,CPSF1,,,,,,4,,,4,,,,,4,,,,,,,,,,
ENSACAG00000009656,AAK1,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009657,,,,4,2,,,,,,,,3,,3,,,,3,,,,,,
ENSACAG00000009658,,11,45,59,65,103,82,85,113,137,97,1,2,3,1,1,1,,1,,,,,,
ENSACAG00000009659,EPB41L3,,,,2,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009660,DCSTAMP,,4,4,,4,,,,,,,4,,,,,4,,,,,,,
ENSACAG00000009661,LRRC73,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009662,RYK,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009663,,2,2,2,1,3,2,1,2,2,2,2,1,1,2,2,3,3,1,2,2,2,3,3,2
ENSACAG00000009664,,11,45,59,65,103,82,85,113,137,97,1,2,3,1,1,1,,1,,,,,,
ENSACAG00000009666,DPYS,,,,,,,,,,,,5,,8,,,,,,,,,,
ENSACAG00000009669,SLC4A1AP,2,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009670,CCDC88C,2,,,3,,,,,,,,,,,,,2,2,,,,,2,
ENSACAG00000009671,POMP,,,,,,,,,9,,,2,,2,,,,,,,,,,
ENSACAG00000009672,CREB1,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009673,,11,45,59,65,103,82,85,113,137,97,1,2,3,1,1,1,,1,,,,,,
ENSACAG00000009675,GPA33,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009676,,11,45,59,65,103,82,85,113,137,97,1,2,3,1,1,1,,1,,,,,,
ENSACAG00000009677,SLC46A3,,,,,,,,,,,,4,,5,,,,,4,,,,,
ENSACAG00000009678,,1,72,10,2,7,54,9,1,372,12,,1,,,,,,,,,,,,
ENSACAG00000009679,FAIM,,,,,,,,,,,,2,,,,,,,,,,2,,
ENSACAG00000009680,STAT6,,,,4,,,4,,,,,5,,7,,,,4,,,,,,4
ENSACAG00000009682,,4,4,,4,,,,,,,,,,4,4,,,,,,,,,
ENSACAG00000009683,NMUR2,,,5,,,,,,,,,5,,,5,,,,,,,,,
ENSACAG00000009684,SLC9A9,,,,,,,,,,,2,,,,,,,,,,,,,
ENSACAG00000009685,SUPV3L1,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009686,NTAQ1,,,,,,,,,,,,2,,,,,,,,,,,,
ENSACAG00000009687,YIPF3,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009688,GLRA1,,,,,,,,,,,,,,,,,,,,,,2,,
ENSACAG00000009689,,,,,,,,,,,,2,,,,,,,,,,,,,
ENSACAG00000009690,CHCHD1,,,,,2,2,,,,3,,,,,,,,,,,,,,
ENSACAG00000009691,,1,7,3,2,9,3,2,,10,6,7,6,4,5,3,5,5,4,4,,1,2,3,2
ENSACAG00000009692,ILDR2,,,,4,,,,,,,,,,,4,,,4,,,,3,,
ENSACAG00000009693,AIP,,,3,,,,,,,,,,,,,,3,,,,,,,
ENSACAG00000009694,MTFP1,,,2,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009696,DBNDD1,,,,,,,,,,,,,,2,,,,,,,,,,
ENSACAG00000009697,YTHDC1,,,,,2,,2,,,,,,,,,,,,,,,,,
ENSACAG00000009699,NEUROD6,,,,,,,,,,,,,,2,,,,,,,,,,
ENSACAG00000009700,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009701,FUT11,,,,,,,,,,,,2,,,,,,,,,,,,
ENSACAG00000009702,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009703,ITGA9,,2,,,,,,,,,,,,2,,,2,,,,,,,
ENSACAG00000009704,SCUBE2,,,4,4,,,,,4,,,4,,,,,,,,,,,,
ENSACAG00000009705,DRG2,,,,,,,,,3,,,,,,,,,,,,,,,
ENSACAG00000009706,GAS8,,,,,,,,,,,,,,2,,,,,,,,,,
ENSACAG00000009707,IGF2,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009708,PARP9,,,,,,,,,,,,,,,3,,,,,,,,,
ENSACAG00000009709,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009710,ADARB1,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009711,FBXO32,,,,,,,,,,,,3,,,,,,,,,,,,
ENSACAG00000009712,FH,,,,,,,,,,,,,,,,,,,4,5,,4,,
ENSACAG00000009713,ZNF366,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009714,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009715,TWIST2,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009716,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009717,,,6,6,,,,7,,,6,,,,,,,,6,,,,5,,
ENSACAG00000009718,ASB1,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009719,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009720,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009721,MAP2K1,,,,,,4,,,,,,,,,,,,,,,,,,
ENSACAG00000009723,PES1,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009724,PTGFRN,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009725,DNAH2,,,,,,,,,,,2,,,,,,,,,,,,,
ENSACAG00000009727,,,,,,,,,,,,5,,,,,,,,,,,,,
ENSACAG00000009728,,,,,,6,6,,6,6,,,,,7,,6,,6,,,,5,,
ENSACAG00000009729,TRAF3IP1,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009730,SUPT7L,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009731,METTL21A,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009732,DTX3L,,,2,,,,,,,2,,,,,,,,,,,,,3,
ENSACAG00000009733,TGIF2,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009734,AFAP1L2,,,,,,,,,,,,,4,,4,,,,,4,,,,
ENSACAG00000009735,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009736,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009737,KLHL38,,,,,,,,,,,,2,,,,,,,,,,,,
ENSACAG00000009738,DIPK2A,,,,,,,,,,,,,,3,,,,,,,,,,
ENSACAG00000009739,NCAM2,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009740,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009741,,3,,,3,3,,,4,,,,3,,,,,3,,,,,,,
ENSACAG00000009743,ERI2,,,,,,,,,,,,,,,,,,,,,4,,,
ENSACAG00000009744,REXO5,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009745,TOLLIP,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009746,ADCK5,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009747,PTCD2,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009748,,,,,4,,,,,5,,,,,,,,,3,,,,,4,
ENSACAG00000009749,SLCO2A1,,,,,,,,,,,5,,,,5,,,,,,,,,
ENSACAG00000009750,DLGAP4,,,,,,,,2,,,,2,,,,2,,,,,,,,
ENSACAG00000009751,,,2,,,,,,,,,,2,,,,,,,,,,,,
ENSACAG00000009752,CCNYL1,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009753,TH,,,,,,,6,,,,,6,,,,,,,,,,,,
ENSACAG00000009754,ANXA4,2,,,,,,,,,,,,,,,,,,2,,,,,14
ENSACAG00000009755,DDX28,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009756,CSRNP1,,,,,,4,,,,,,,,,,,,,,,,,,
ENSACAG00000009757,DUS2,,,,,,,,,,,,,,2,,,,,,,,,,
ENSACAG00000009758,VPS26A,,,,,,,,,,,,,,4,,,,,,,,,,
ENSACAG00000009759,RPL4,,,,,,2,,,,,,,,2,,,,,,,,,,
ENSACAG00000009760,USP40,,,,,,,,,,,,,,,,,2,,,,2,,,
ENSACAG00000009761,,,2,,,,,,,,,,,,2,,,,,,,,,,
ENSACAG00000009762,,,2,,,,,,,,,,,,,2,,,,,,,,,
ENSACAG00000009764,POLR1C,,4,,,,,,,,,,,,,,,,4,,,,,,
ENSACAG00000009765,TCN2,,3,,,,3,,,,,,,,,,,,3,,,,,,
ENSACAG00000009766,GFRA1,2,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009767,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009768,RHBDL3,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009769,,3,,,3,3,,,4,,,,3,,,,,3,,,,,,,
ENSACAG00000009770,WDR70,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009771,,,,,,,3,,,,,,,,,,,,,,,,,,
ENSACAG00000009772,LMLN,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009773,,2,,,,,,,2,,,,,,,,,,,,,,,,
ENSACAG00000009774,RMDN1,,,,,,,,,,,,,,,5,,,,,4,,,,
ENSACAG00000009775,SLC35E4,,,,,,2,,,,,,,,,,,,,,,,,,
ENSACAG00000009776,TMEM169,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009777,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009778,GID4,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009779,HAUS7,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009782,KIFBP,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009783,,,,,,,,,,2,,2,,,,,,,,,,,,2,
ENSACAG00000009784,IDH2,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009785,DUSP21,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009786,ASB7,,,,,,,,,,,,,,,,,,,3,,,,,
ENSACAG00000009787,MRPS27,,,,,,,,,,2,,,,,,,,,,,,,,
ENSACAG00000009789,PECR,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009790,,1,127,,,,,3,1,3,5,3,2,3,1,1,3,2,2,,1,,,1,
ENSACAG00000009791,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009792,G3BP1,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009794,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009795,OSBP2,,,,,,,3,,,,,,,,,,,3,,,,,,
ENSACAG00000009796,KLHDC4,,,,,,,,,,,,,,2,,,,,,,,,,
ENSACAG00000009797,PLEKHM3,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009799,ZNF830,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009800,FLNA,,3,,,,,,,,,,,,3,3,,,,,,,3,,2
ENSACAG00000009801,,2,2,,,,,,,2,,,,,,,,,,,,,,,
ENSACAG00000009803,DCUN1D3,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009804,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009806,AHI1,,,,,,,,,2,,,2,,,,,,,,,,,,
ENSACAG00000009808,XPO5,4,,,3,,3,,,,,,,,,,,,,,,,,,
ENSACAG00000009809,LINS1,2,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009810,,,,,,,,,,,,,,,,,,,,,,,3,,
ENSACAG00000009811,GPR68,,,,,,,,,,,,6,,,,,5,4,,,,,,
ENSACAG00000009812,POFUT2,,,,,,,,,,,,,,,2,,,,,,,,,
ENSACAG00000009813,LYRM1,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009814,DGLUCY,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009816,,,6,,,,,,,,,,,,6,,,,7,,,,,,
ENSACAG00000009818,ATP6V0D1,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009819,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009821,SATB2,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009822,GDNF,,,,,,5,,,,,,,,5,,,,,,,,4,,
ENSACAG00000009823,JAGN1,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009824,,2,7,6,4,4,4,5,5,2,2,2,3,4,5,1,4,5,4,1,,,,,
ENSACAG00000009825,DRC3,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009826,MAP3K2,,,,,,,,,,,,,,,,,,,2,,,,,
ENSACAG00000009827,,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009829,DDX21,,,,,,4,,,,,,,,,,,,,,,,,,
ENSACAG00000009830,CERS3,,,,,,,3,,,,,,,,,,,3,,,,,,
ENSACAG00000009831,C17orf75,,,,2,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009833,VWA2,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009834,ADAMTS17,,,,,,,,,,,,,,,,,,,,,,,,
ENSACAG00000009836,RPUSD3,,,,,,,,,,,,,,2,,,,,,,,,,
ENSACAG00000009837,,,4,,,3,3,,,,,,5,,,6,,,,3,,,,,
ENSACAG00000009839,NFATC3,,,,,,,,,,,,,,,,2,,,,,2,,,
ENSACAG00000009840,LRP12,2,,,,,,,,,,,2,,,,,,,,,,,,
ENSACAG00000009841,,,3,,3,,,,,,,,,6,,,,,,,,,,,
