Gene Id,Gene Name,Sphenodon punctatus,Anolis carolinensis,Pogona vitticeps,Laticauda laticaudata,Naja naja,Notechis scutatus,Pseudonaja textilis,Varanus komodoensis,Podarcis muralis,Salvator merianae,Pelodiscus sinensis,Chelydra serpentina,Chrysemys picta bellii,Terrapene carolina triunguis,Gopherus agassizii,Gopherus evgoodei,Chelonoidis abingdonii,Pelusios castaneus,Crocodylus porosus,Aquila chrysaetos chrysaetos,Struthio camelus australis,Taeniopygia guttata,Anas platyrhynchos platyrhynchos,Gallus gallus
ENSVKKG00000008925,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000008926,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,
ENSVKKG00000008927,,,3.0,,,,,,,,,4.0,,,,,,,,,,,,,
ENSVKKG00000008928,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000008929,,7.0,1.0,17.0,2.0,3.0,13.0,4.0,10.0,5.0,4.0,20.0,2.0,10.0,10.0,8.0,15.0,10.0,5.0,1.0,1.0,1.0,1.0,,
ENSVKKG00000008930,,,,,,,,,,,,,,2.0,,,,,,,,,,,
ENSVKKG00000008931,,,,,,2.0,,,2.0,,2.0,,,,2.0,,2.0,,,,,,,2.0,2.0
ENSVKKG00000008932,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000008934,,,,,,2.0,,,2.0,,2.0,,,,2.0,,2.0,,,,,,,2.0,2.0
ENSVKKG00000008935,,2.0,,,2.0,,,,,,,,,,,,,2.0,,,,,,,
ENSVKKG00000008936,,,,,,,,,2.0,,,,,,,,,,,,,,,,
ENSVKKG00000008937,,,,,,,,,,2.0,,,,,,,,,,,,,,,
ENSVKKG00000008938,,,,,,,,,4.0,4.0,,,5.0,,,,,,,,,,,4.0,
ENSVKKG00000008939,,,,,,,,,,,,,,,3.0,,3.0,,,,,,,2.0,
ENSVKKG00000008940,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000008941,,,,,,,,,,6.0,6.0,5.0,,9.0,,,,,,,,,,,
ENSVKKG00000008942,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000008943,,,,,,,,,,,,,,,,,3.0,,2.0,,,,,,
ENSVKKG00000008944,,,,,,,,,,,,,,,,,3.0,,,,,,3.0,,
ENSVKKG00000008945,,11.0,45.0,59.0,65.0,103.0,82.0,85.0,113.0,137.0,97.0,1.0,2.0,3.0,1.0,1.0,1.0,,1.0,,,,,,
ENSVKKG00000008946,,,2.0,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000008947,,,,,,,,,,,,,,,,,,,,,,,3.0,,
ENSVKKG00000008948,,4.0,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000008949,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000008950,,11.0,45.0,59.0,65.0,103.0,82.0,85.0,113.0,137.0,97.0,1.0,2.0,3.0,1.0,1.0,1.0,,1.0,,,,,,
ENSVKKG00000008951,,3.0,41.0,43.0,12.0,7.0,9.0,3.0,12.0,32.0,32.0,3.0,5.0,6.0,5.0,3.0,3.0,4.0,5.0,,,,,,1.0
ENSVKKG00000008952,,3.0,41.0,43.0,12.0,7.0,9.0,3.0,12.0,32.0,32.0,3.0,5.0,6.0,5.0,3.0,3.0,4.0,5.0,,,,,,1.0
ENSVKKG00000008953,,3.0,41.0,43.0,12.0,7.0,9.0,3.0,12.0,32.0,32.0,3.0,5.0,6.0,5.0,3.0,3.0,4.0,5.0,,,,,,1.0
ENSVKKG00000008955,,7.0,82.0,69.0,25.0,33.0,32.0,28.0,12.0,55.0,36.0,1.0,,,,,,,,,,,,,
ENSVKKG00000008956,,,,,,,,3.0,,,,,,,,,,,,,,,,,5.0
ENSVKKG00000008957,,,,,,,,,,,,,,,3.0,,,,,,,,,,2.0
ENSVKKG00000008958,,,,,,,,2.0,,,,,,,,,,,,,,,2.0,,
ENSVKKG00000008959,,,,,,,,,,,,,,,3.0,,,,,,,,,,2.0
ENSVKKG00000008961,,,,,,,,2.0,,,,,,,,,,,,,,,,,
ENSVKKG00000008962,,,,,2.0,,,,,,,,,,2.0,,,,,,,,,,
ENSVKKG00000008963,,,,3.0,3.0,,,,,,,,,,,,3.0,,,,,,,,2.0
ENSVKKG00000008964,,,,,,,,,,,,,,,2.0,,,,,,,,,,
ENSVKKG00000008965,,1.0,4.0,7.0,4.0,5.0,7.0,6.0,3.0,8.0,5.0,2.0,8.0,10.0,5.0,5.0,5.0,4.0,6.0,3.0,1.0,1.0,1.0,3.0,1.0
ENSVKKG00000008967,,,,,2.0,,,2.0,,,,,,,,,,,,2.0,,,,,
ENSVKKG00000008968,,,,,,,,,,,,,,,2.0,,,,,,,,,,
ENSVKKG00000008969,,,,,,,,2.0,,,,,,,,,,,,,,,,,
ENSVKKG00000008970,,,5.0,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000008971,,,,,,,,,2.0,,3.0,,,,,,,,,,,,,,
ENSVKKG00000008972,,,,,,4.0,4.0,,,4.0,,,4.0,,5.0,,,,,,,,,,
ENSVKKG00000008973,,,,,,,,,,,2.0,,,,,,,,,,,,,,
ENSVKKG00000008974,,,4.0,,,,,,,,,3.0,,,,,,,,,,,,,
ENSVKKG00000008975,,,,,,,,,,,,,,,2.0,,,,,,,,,,
ENSVKKG00000008976,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000008977,,,,,,,,,,,,,2.0,2.0,,2.0,,,,,,,,2.0,
ENSVKKG00000008978,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000008979,,,2.0,,,,,,,,,,3.0,,,,,,,3.0,,,,2.0,
ENSVKKG00000008980,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000008981,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000008982,,2.0,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000008983,,,6.0,,,5.0,4.0,,,5.0,,4.0,,,5.0,,,,,,,,2.0,,
ENSVKKG00000008984,,,,,,,,,,,,,,,,2.0,,,,,,,,,
ENSVKKG00000008985,,,,,,,,,,6.0,,,,,7.0,,,,,,,,,,
ENSVKKG00000008986,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000008987,,,,,3.0,,3.0,,,,,,,,3.0,,,,,,,,,4.0,
ENSVKKG00000008988,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000008989,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000008990,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000008992,,,,,,,,,,7.0,,,5.0,5.0,,5.0,,,,,,,,,
ENSVKKG00000008993,,5.0,5.0,5.0,6.0,5.0,5.0,4.0,5.0,3.0,5.0,6.0,5.0,8.0,5.0,7.0,5.0,5.0,4.0,5.0,4.0,4.0,3.0,3.0,3.0
ENSVKKG00000008994,,,,,,,,,,7.0,,,5.0,5.0,,5.0,,,,,,,,,
ENSVKKG00000008995,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000008996,,,,,,,,,,,,,,,,3.0,,,,,,,,,
ENSVKKG00000008997,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000008998,,4.0,,,,,,3.0,,3.0,,,,,,,,3.0,3.0,,,,3.0,,4.0
ENSVKKG00000008999,,3.0,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000009000,,,,,,,,,,,,,,,,3.0,,,,,,,,,
ENSVKKG00000009001,,,4.0,,,,4.0,,,,4.0,,,,,,,,,,,,5.0,,4.0
ENSVKKG00000009002,,,,,,,,,,,,,2.0,,2.0,,,,,,,,,,
ENSVKKG00000009003,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000009004,,2.0,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000009005,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000009006,,,,4.0,,,,,,4.0,,,,,4.0,,,,,,,,,,
ENSVKKG00000009007,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000009008,,,,,,,,2.0,,,,,,,,,2.0,,,,,,,,
ENSVKKG00000009009,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000009010,,,,,,,,,2.0,,,,6.0,,,3.0,,,,2.0,,,,2.0,
ENSVKKG00000009011,,,,,,,,,,4.0,,,4.0,,4.0,,,,,,,,,,
ENSVKKG00000009012,,,,,,,,4.0,4.0,4.0,,,,,,,4.0,,,,,,3.0,,
ENSVKKG00000009013,,,,,,,,,,,,,2.0,,,,,,,,,,,,
ENSVKKG00000009014,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000009016,,,,,,,,,,,,,2.0,,,,,,,,,,,,
ENSVKKG00000009017,,,,,,,,,,,,,5.0,,,,,,,,,,,,
ENSVKKG00000009018,,,,,,,,,,,,,4.0,,,,,,,4.0,,,,,
ENSVKKG00000009020,,,,,,,,,,,,,2.0,,,,,,,,,,,,
ENSVKKG00000009021,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000009022,,,,,,,,,,,,2.0,2.0,,2.0,,,,,,,,,,
ENSVKKG00000009023,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000009024,,,,,,,,,,,,,2.0,,,,,,,,,,,,
ENSVKKG00000009025,,5.0,,,,,,,,,,,5.0,,5.0,,,,,,,,,,
ENSVKKG00000009026,,,4.0,,,,,5.0,,,,,,,,,4.0,,,,,,,,
ENSVKKG00000009027,,,,,,,,,,,,,2.0,,,,,,,,,,,,
ENSVKKG00000009028,,,,,,,,,,,,,2.0,,2.0,,,,,,,,,,
ENSVKKG00000009029,,4.0,,4.0,,,,,,,4.0,,,,,,,,,,,,,,
ENSVKKG00000009030,,,4.0,,,,,5.0,,,,,,,,,4.0,,,,,,,,
ENSVKKG00000009031,,,,,,,2.0,,,,,,2.0,,2.0,,,,,,,,,,
ENSVKKG00000009032,,,,,,,,,,,,,2.0,,2.0,,,,,,,,,,
ENSVKKG00000009033,,,,,,,,,,,,,2.0,,2.0,,,,,,,,,,
ENSVKKG00000009034,,,,,,,,,,,,,2.0,,,,,,,,,,,,
ENSVKKG00000009035,,,2.0,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000009037,,,,,,,,,,,,,2.0,,2.0,,,,,,,,,,
ENSVKKG00000009038,,,,,,,,,,,,,2.0,,2.0,,,,,,,,,,
ENSVKKG00000009039,,,,,,2.0,,,,,,,2.0,,2.0,,,,,,,,,,
ENSVKKG00000009040,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000009041,,2.0,,2.0,,,,,,,,,,3.0,,,,,,,,,,,
ENSVKKG00000009042,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000009043,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000009044,,,,,,,,,,,,,6.0,,,,,,,,5.0,,,,4.0
ENSVKKG00000009045,,,,,,,,,,,,,3.0,,4.0,,,,,,,,,,
ENSVKKG00000009046,,,,,,,,,,,,,2.0,,,2.0,,,,,,,,,
ENSVKKG00000009047,,2.0,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000009048,,,,,,,,,,,,,2.0,,,,,,,,,,,,
ENSVKKG00000009049,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000009050,,,,,2.0,,,,2.0,,,,,,,,,,,,,,,,
ENSVKKG00000009051,,,,,,,,,,,,,2.0,,,,,,,,,,,,
ENSVKKG00000009052,,3.0,,4.0,3.0,,4.0,,,,,,,,,,,,,,,,,,
ENSVKKG00000009053,,,,,2.0,,,,2.0,,,,,,,,,,,,,,,,
ENSVKKG00000009054,,,,4.0,,,,,5.0,,5.0,,,3.0,,,4.0,,,,,,,,
ENSVKKG00000009055,,,,4.0,,,,,5.0,,5.0,,,3.0,,,4.0,,,,,,,,
ENSVKKG00000009056,,,,,,,,,,,,,2.0,,,,,,,,,,,,
ENSVKKG00000009057,,,,4.0,,,,,5.0,,5.0,,,3.0,,,4.0,,,,,,,,
ENSVKKG00000009058,,,,4.0,,,,,5.0,,5.0,,,3.0,,,4.0,,,,,,,,
ENSVKKG00000009059,,,,,2.0,,,,,,,,2.0,,,,,2.0,,,,,,,
ENSVKKG00000009060,,,,,,,,,,,,,3.0,,,,,,,,,,,,
ENSVKKG00000009061,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000009062,,,,,,,,,,,,,2.0,,,,,,,,,,,,
ENSVKKG00000009063,,5.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,13.0,5.0,4.0,4.0,8.0,8.0,6.0,5.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0
ENSVKKG00000009064,,,,,,,,,,,,,2.0,,,,,,,,,,,,
ENSVKKG00000009065,,,,,,,,,,,,,,,,,,,,,,,2.0,,
ENSVKKG00000009066,,,,2.0,,,,,,2.0,,,,,,,,,,,,,,,
ENSVKKG00000009067,,,,,,,,,,,,,2.0,,,,,,,,,,,,
ENSVKKG00000009068,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000009069,,,,,,,,,,,5.0,,4.0,,,,,,,,,,,,
ENSVKKG00000009070,,,,,,,,,,,,,2.0,,,,,,,,,,,,
ENSVKKG00000009071,,,2.0,,,2.0,,,2.0,,,,,,,,,,2.0,,2.0,,,,
ENSVKKG00000009072,,,2.0,,,2.0,,,2.0,,,,,,,,,,2.0,,2.0,,,,
ENSVKKG00000009073,,,,,,,,,,,,,,,,,,,,,,,2.0,,
ENSVKKG00000009074,,,,,,,,,3.0,,,,,,,,,,,,,,,,
ENSVKKG00000009075,,,,,,,,,,,,,2.0,,,,,,,,,,,,
ENSVKKG00000009076,,,,,,,,,4.0,4.0,,,5.0,,,,,,,,,,,4.0,
ENSVKKG00000009077,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000009078,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000009079,,,,,,4.0,,,,,,,4.0,,4.0,,,,,,,,,,
ENSVKKG00000009080,,4.0,,,,,3.0,,,,,,,,7.0,,,,,,,,,,2.0
ENSVKKG00000009081,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000009082,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000009083,,,,,,,,,,,,,4.0,,,,,,,,,,,,
ENSVKKG00000009084,,,,,,,,,,,5.0,,4.0,,,,,,,,,,,,
ENSVKKG00000009085,,,,,2.0,,,,,,,,3.0,,,,,,,,,,,,
ENSVKKG00000009086,,,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,,,
ENSVKKG00000009087,,,,,,,,,,,,,2.0,,,,,,,,,,,,
ENSVKKG00000009088,,,,,,,,,,,,,2.0,,,,,,,,,,,,
ENSVKKG00000009089,,,,2.0,,2.0,,2.0,,,,,,,,,,,,,,,,,
ENSVKKG00000009090,,,,,,5.0,6.0,,,,,,,,5.0,,,,,,,,4.0,5.0,
ENSVKKG00000009091,,,,,,,,,,,,,2.0,,,,,,,,,,,,
ENSVKKG00000009092,,,,,,,,,,,,,2.0,,3.0,,2.0,,,,,,,,
ENSVKKG00000009093,,,,,,,,,,,,,2.0,,,,,,,,,,,,
ENSVKKG00000009094,,,,,,,,,,,,,3.0,,,,,,,,,,,,
ENSVKKG00000009095,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000009096,,,,,,,,,,,,,,,5.0,,,,,,,,,,
ENSVKKG00000009097,,5.0,,,,,,,,,,,6.0,,6.0,,,,,,,,,,
ENSVKKG00000009098,,,,,,,,,,,,,2.0,,,,,,,,,,,,
ENSVKKG00000009099,,,,,,,,,,,,,2.0,,,,,,,,,,,,
ENSVKKG00000009100,,,,,,,,4.0,,,,,6.0,,,,,,,,,,,,
ENSVKKG00000009101,,,,,,,,,,,,,2.0,,2.0,,,,,,,,,,
ENSVKKG00000009102,,,,,,,,,,,,,2.0,,2.0,,,,,,,,,,
ENSVKKG00000009103,,,,,,,,4.0,,,,,6.0,,,,,,,,,,,,
ENSVKKG00000009104,,,,,,,,,,,,,2.0,,2.0,,,,,,,,,,
ENSVKKG00000009105,,,,,,,,,,,,,2.0,,,,,,,,,,,,
ENSVKKG00000009106,,,,,,,,,,,,,2.0,,,,,,,,,,,,
ENSVKKG00000009107,,,,,,,,,,,,,2.0,,2.0,,,,,,,,,,
ENSVKKG00000009108,,,,,,,,,,,,,2.0,,,,,,,,,,,,
ENSVKKG00000009109,,,,,,,,,,,,,2.0,,2.0,,,,,,,,,,
ENSVKKG00000009110,,,,,,,,,,,,,2.0,,,,,,,,,,,,
ENSVKKG00000009111,,2.0,,,,,,2.0,,,,,2.0,,,,,,,,,,,,
ENSVKKG00000009112,,,,,,,,,,3.0,,,6.0,,4.0,,,,,3.0,,,,,
ENSVKKG00000009113,,,,,,,,,,,,,,,4.0,4.0,,,,,,,,,
ENSVKKG00000009114,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000009115,,,,,,,,,,,,,2.0,,,2.0,,,,,,,,,
ENSVKKG00000009116,,,,,2.0,,,,,,,,4.0,,,,,,,,,,,,
ENSVKKG00000009117,,,,,,,,,,,,,2.0,,,,,,,,,,,,
ENSVKKG00000009118,,,1.0,2.0,,1.0,,,2.0,3.0,,1.0,,3.0,2.0,2.0,,1.0,,3.0,2.0,2.0,1.0,2.0,2.0
ENSVKKG00000009119,,,,,,,,,,,,,2.0,,2.0,,,,,,,,,,
ENSVKKG00000009120,,,,,2.0,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000009121,,,,,,,,,,,,,,,4.0,4.0,,,,,,,,,
ENSVKKG00000009122,,,,5.0,,,,,,,,,,,,,,,,,,,,5.0,
ENSVKKG00000009123,,3.0,,3.0,,,,,3.0,,,,4.0,,,,,,,,,,,,
ENSVKKG00000009124,,,,,,,,,,,,,4.0,,4.0,,,,,,,,,,
ENSVKKG00000009125,,2.0,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000009127,,,,,,5.0,,,,,,,6.0,,5.0,,,,,,,,,5.0,
ENSVKKG00000009128,,,,,,,,,,,,,2.0,,,,,,,,,,,,
ENSVKKG00000009129,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000009130,,,,,,,,,,,2.0,,,,,,,,,,,,,,
ENSVKKG00000009131,,,,,,4.0,,4.0,,4.0,,,,3.0,,,,3.0,3.0,,,,,,
ENSVKKG00000009132,,,,,,,,,,2.0,,,,,,,,,,,,,,,
ENSVKKG00000009133,,,,,,,,,,2.0,,,2.0,,,,,,,,,,,,
ENSVKKG00000009134,,,,,,,,,,,,,4.0,,,,,,,,,,,,
ENSVKKG00000009135,,,,,,,,,2.0,,,,2.0,,,,,,,,,,,,
ENSVKKG00000009136,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000009137,,,,,,,,,,,2.0,,,,,,,,,,,,,,
ENSVKKG00000009138,,,,3.0,,3.0,,,,,,,3.0,3.0,,3.0,,,,3.0,3.0,,,,3.0
ENSVKKG00000009139,,,,,,,,,,,,,,,2.0,,,,,,,,,2.0,
ENSVKKG00000009140,,,,,,,,,,,,,2.0,,,,,,,,,,,,
ENSVKKG00000009141,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000009142,,,,,,,,,,,,,3.0,,,,,,,,,,,,
ENSVKKG00000009143,,,,,,,,,,,2.0,,2.0,,,,,,,,,,,,
ENSVKKG00000009144,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000009145,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000009146,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000009147,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000009149,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000009150,,,,,5.0,,,,,,,,,,,4.0,,,,,,,,,
ENSVKKG00000009151,,,,2.0,,,,,,,,2.0,2.0,,,,,,,,,,,,
ENSVKKG00000009152,,,,,,,,,,,,,,3.0,,,,3.0,,,,,,,
ENSVKKG00000009153,,,,,,,,,,,,,,,,,,,,,2.0,,,3.0,
ENSVKKG00000009154,,3.0,,,,,,,,,,,,,2.0,,,2.0,,,,,,,
ENSVKKG00000009155,,,,,,4.0,,4.0,,4.0,,,,3.0,,,,3.0,3.0,,,,,,
ENSVKKG00000009156,,,,,,,,,,,,,2.0,,,,,,,,,,,,
ENSVKKG00000009157,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000009158,,,,,,,,,,,,,3.0,,2.0,,,,,,,,,,
ENSVKKG00000009159,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000009160,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000009161,,2.0,3.0,2.0,3.0,2.0,3.0,6.0,3.0,4.0,5.0,2.0,6.0,4.0,4.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,,1.0,1.0
ENSVKKG00000009162,,2.0,3.0,2.0,3.0,2.0,3.0,6.0,3.0,4.0,5.0,2.0,6.0,4.0,4.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,,1.0,1.0
ENSVKKG00000009163,,,,,,,,,,,,,2.0,,,,,,,,,,,,
ENSVKKG00000009164,,,,,,,,,,,2.0,,,,,,,,,,,,,,
ENSVKKG00000009165,,2.0,3.0,2.0,3.0,2.0,3.0,6.0,3.0,4.0,5.0,2.0,6.0,4.0,4.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,,1.0,1.0
ENSVKKG00000009166,,,3.0,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000009169,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000009170,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000009171,,4.0,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000009172,,,,,2.0,,,,2.0,,,,2.0,,2.0,,2.0,,,,,,,2.0,
ENSVKKG00000009173,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000009174,,,,,2.0,,,,2.0,,,,2.0,,2.0,,2.0,,,,,,,2.0,
ENSVKKG00000009176,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000009177,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,
ENSVKKG00000009178,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000009179,,,,,,,,,,,,,,,2.0,,,,,,,,,,
ENSVKKG00000009180,,,,,,,,,,,,,2.0,,2.0,,,,,,,,,,
ENSVKKG00000009181,,,,,,,,,,,,,,,2.0,,,,,,,,,,
ENSVKKG00000009182,,,,,,,,,,,,,,,,,,,5.0,,,,,,
ENSVKKG00000009183,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000009184,,,,,,,,,,,,,5.0,,,,,,,,,,,,
ENSVKKG00000009185,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000009186,,,,,,,,,,2.0,,,,,,2.0,,,,,,,,,
ENSVKKG00000009188,,,,,,,,,,,,,,2.0,,,,2.0,,,2.0,,2.0,,
ENSVKKG00000009189,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,
ENSVKKG00000009190,,,,,,,2.0,,,,,,,,2.0,,,,,,,,,,
ENSVKKG00000009191,,2.0,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000009192,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000009193,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000009194,,,,,,,,,,,2.0,,,,,,,,,,,,,,
ENSVKKG00000009195,,2.0,2.0,2.0,3.0,6.0,4.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,5.0,,2.0,,2.0,2.0,9.0
ENSVKKG00000009196,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ENSVKKG00000009197,,,,,,,,,5.0,,,,,,,,5.0,,5.0,,,,,,
ENSVKKG00000009198,,,,,,,2.0,,,,,,,,,,,,,,,,2.0,,
ENSVKKG00000009199,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,2.0,
ENSVKKG00000009200,,,,,,,,,,,,,,,,,2.0,,,,,,,,
ENSVKKG00000009201,,,,,,,,,,,,,,,,,,6.0,7.0,3.0,,,,,
ENSVKKG00000009202,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000009203,,,,,,,,6.0,,,,,6.0,,,,,,,,,,,,
ENSVKKG00000009204,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000009205,,,,,,,,4.0,,,,,,,,,2.0,,,,,,,,
ENSVKKG00000009206,,,2.0,,,,,,,,,,2.0,,2.0,,,,,,,,,,
ENSVKKG00000009207,,,,,,,,,,,,,5.0,,,,,,,,,,,,
ENSVKKG00000009208,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000009209,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000009210,,,,,,,,,,,,,5.0,,,,,,,,,,,,
ENSVKKG00000009211,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000009212,,,,,,,,,,,,,,,,,,,2.0,,,,,,
ENSVKKG00000009213,,4.0,,,,,,,,,,,,5.0,,4.0,,,,,,4.0,,4.0,4.0
ENSVKKG00000009214,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000009215,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000009216,,5.0,,5.0,,,,,,5.0,,,,5.0,,,,,,,,,,4.0,
ENSVKKG00000009217,,,,,,,,,,,,,,,,,,,,,,5.0,,5.0,
ENSVKKG00000009218,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000009219,,,,,2.0,,,,,,,,2.0,,,2.0,,,,,,,,,
ENSVKKG00000009220,,,,,,3.0,,,,5.0,,,,,4.0,,4.0,,3.0,,,,,,
ENSVKKG00000009221,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000009222,,,,,,,,,,,,,,,2.0,,,,,,,,2.0,,
ENSVKKG00000009223,,,2.0,,,,,,,,,,,,2.0,,,,,,,,,,
ENSVKKG00000009224,,,,2.0,2.0,,,,2.0,,,,,,2.0,,,,,,,,,,
ENSVKKG00000009225,,,5.0,5.0,,5.0,,,,,7.0,11.0,,7.0,,,10.0,,,5.0,,,,,
ENSVKKG00000009226,,,,,2.0,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000009227,,,,,,,,2.0,2.0,,,,4.0,,3.0,,,,,,,,,,
ENSVKKG00000009228,,,,,,,,,,,,,2.0,,2.0,,,,,,,,,,
ENSVKKG00000009229,,,,,,2.0,,,,,,,,,,,,,,,,,,,
ENSVKKG00000009231,,,6.0,,,,6.0,,,,,,,,6.0,,6.0,6.0,,,,,,,
ENSVKKG00000009232,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000009233,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000009235,,8.0,,,,,,8.0,8.0,10.0,,,,,,,,,,8.0,,,,,
ENSVKKG00000009236,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000009237,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000009238,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000009239,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000009240,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000009241,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000009242,,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000009244,,8.0,,,,,,8.0,8.0,10.0,,,,,,,,,,8.0,,,,,
