Gene Id,Gene Name,Sphenodon punctatus,Anolis carolinensis,Pogona vitticeps,Laticauda laticaudata,Naja naja,Notechis scutatus,Pseudonaja textilis,Varanus komodoensis,Podarcis muralis,Salvator merianae,Pelodiscus sinensis,Chelydra serpentina,Chrysemys picta bellii,Terrapene carolina triunguis,Gopherus agassizii,Gopherus evgoodei,Chelonoidis abingdonii,Pelusios castaneus,Crocodylus porosus,Aquila chrysaetos chrysaetos,Struthio camelus australis,Taeniopygia guttata,Anas platyrhynchos platyrhynchos,Gallus gallus
ENSVKKG00000011390,MBD2,,2.0,,2.0,,,,,,,2.0,,2.0,,,,,,1.0,,,,,
ENSVKKG00000011391,ENSVKKG00000011391,,0.0,,1.0,,,,1.0,,,,,6.0,,,,5.0,,0.0,,,,,
ENSVKKG00000011392,ENSVKKG00000011392,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011393,MSS51,,,,,,,,,,,,,,,,,,2.0,,,,,,
ENSVKKG00000011394,EEF1AKMT4,,0.0,,,,,,,,,,,,,,,,,,,0.0,,0.0,
ENSVKKG00000011395,ENSVKKG00000011395,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011396,ENSVKKG00000011396,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011397,CAMK2N2,,1.0,1.0,0.0,,,,,,,0.0,,1.0,,,,1.0,,,,0.0,,1.0,
ENSVKKG00000011398,ENSVKKG00000011398,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,,,,,,,0.0,,0.0,0.0,,
ENSVKKG00000011399,ENSVKKG00000011399,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011400,ENSVKKG00000011400,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,,,,
ENSVKKG00000011401,ENSVKKG00000011401,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011402,ENSVKKG00000011402,,,,1.0,,,,1.0,,1.0,,,,,,,,,0.0,,1.0,1.0,,
ENSVKKG00000011403,ENSVKKG00000011403,0.0,,,,,,,,,,0.0,,,,,,,0.0,0.0,,,,,
ENSVKKG00000011404,ENSVKKG00000011404,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011405,ENSVKKG00000011405,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011406,ENSVKKG00000011406,0.0,,0.0,,,,,,,,,,,,,,,,0.0,,,,,
ENSVKKG00000011407,ENSVKKG00000011407,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011408,ENSVKKG00000011408,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011409,SEPTIN12,,,,,,,,,,,,,,,,,,,,,0.0,,,
ENSVKKG00000011411,ENSVKKG00000011411,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011412,ENSVKKG00000011412,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011413,B3GALT4,0.0,,,1.0,,,,,,,0.0,,,1.0,1.0,,,,0.0,0.0,0.0,,,0.0
ENSVKKG00000011414,ENSVKKG00000011414,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011415,ENSVKKG00000011415,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011416,POLI,,,,,,,,,,,,,,,,,,,0.0,,,,,
ENSVKKG00000011417,MYLK2,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,,
ENSVKKG00000011418,STARD6,0.0,,,0.0,,,0.0,,,,,,,,,,,,0.0,,,,,
ENSVKKG00000011419,C18orf54,,,,,,,,,,,,,,,,,,,0.0,,,,,
ENSVKKG00000011420,ENSVKKG00000011420,,0.0,,,,,,,,0.0,0.0,0.0,,0.0,,,,,0.0,,,,,
ENSVKKG00000011421,RAB27B,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011423,TCF4,,,,,,,,,,,,,,,,,,,,1.0,,,,
ENSVKKG00000011424,XRN1,,,,,,,,,,,,,0.0,,,,,,,,,,,
ENSVKKG00000011425,SYTL4,,0.0,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011426,TXNL1,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011427,TRMT12,,2.0,,2.0,2.0,,,,,,,,,,2.0,,2.0,,,,,,,
ENSVKKG00000011428,WDR7,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011429,ST8SIA3,,,,3.0,,,,,,,,,,,3.0,,,,,,,,,
ENSVKKG00000011430,FECH,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011431,NARS1,,,,2.0,,,,,,2.0,,,,,,,,,,,,,,
ENSVKKG00000011432,ATP8B1,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011433,UPRT,,,,,,,,,,2.0,,,,,,,,,,,,2.0,,
ENSVKKG00000011434,NEDD4L,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011435,ZDHHC15,,,,,,0.0,,,,,,,,,,,,,,,,,,
ENSVKKG00000011436,ENSVKKG00000011436,2.0,4.0,,6.0,,,,5.0,,,1.0,1.0,,,5.0,,,,0.0,3.0,,,3.0,
ENSVKKG00000011437,ENSVKKG00000011437,4.0,,,4.0,,,4.0,,,,4.0,2.0,,,,,,,,,,,,
ENSVKKG00000011438,AARS1,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011439,ENSVKKG00000011439,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,
ENSVKKG00000011440,INSR,,0.0,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011441,EXOSC6,1.0,2.0,1.0,,,,,,,,0.0,,1.0,,1.0,,,,0.0,,0.0,,,1.0
ENSVKKG00000011443,MALT1,,,,,,,,,,,,,,,,,,,,,,,2.0,
ENSVKKG00000011444,SLC7A10,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011445,USE1,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011447,RPL36,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011448,ZNF532,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011449,LRP3,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011450,ENSVKKG00000011450,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.0
ENSVKKG00000011451,GPATCH1,,0.0,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011452,ENSVKKG00000011452,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011453,ENSVKKG00000011453,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,
ENSVKKG00000011454,PPT1,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011455,ENSVKKG00000011455,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,
ENSVKKG00000011456,CAP1,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011457,RHPN2,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011458,SEC11C,,,,,,,,,1.0,,,,,,,,,,,,,,,
ENSVKKG00000011459,MFSD2A,,,,,,,,,,,,,,,,,,,,,,,3.0,
ENSVKKG00000011460,ENSVKKG00000011460,,0.0,,,0.0,,0.0,,,,0.0,,,,,,,0.0,,,0.0,,,1.0
ENSVKKG00000011461,RAX,,0.0,,,,,,,,0.0,,,,,,,,0.0,0.0,,0.0,,,
ENSVKKG00000011462,CPLX4,,3.0,,3.0,,,,,,,3.0,3.0,,,,,,,,4.0,4.0,,,
ENSVKKG00000011463,LMAN1,,,,0.0,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011464,LONP1,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011467,ENSVKKG00000011467,,0.0,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011468,PSMD2,,,,,,1.0,,,,,,,,,,,,,,,,,,
ENSVKKG00000011469,PDZD2,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011470,ENSVKKG00000011470,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011471,RPL11,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011472,CELSR3,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
ENSVKKG00000011473,GOLPH3,,,,,,,,,,,,,,,,,,,1.0,2.0,,,2.0,
ENSVKKG00000011474,ENSVKKG00000011474,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011475,MTMR12,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011476,ENSVKKG00000011476,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,
ENSVKKG00000011478,EIF4G1,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011479,PITHD1,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,
ENSVKKG00000011480,ZFR,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,
ENSVKKG00000011481,SLC26A6,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011482,LYPLA2,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011484,GALE,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011485,SUB1,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,
ENSVKKG00000011486,UQCRC1,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011489,NPR3,,0.0,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011490,ENSVKKG00000011490,0.0,,,,,,,,0.0,,0.0,0.0,,,,,0.0,0.0,,,0.0,,,0.0
ENSVKKG00000011491,FAM131A,,,,,,,,2.0,,2.0,,,,,,,2.0,,,,1.0,,,
ENSVKKG00000011492,COPG1,,,,,,,,,,,,,,,1.0,,,,,,,,,
ENSVKKG00000011493,TARS1,,0.0,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011494,ENSVKKG00000011494,1.0,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,1.0,,1.0,
ENSVKKG00000011495,ENSVKKG00000011495,0.0,,,,,,,,,0.0,0.0,,,,0.0,,0.0,0.0,0.0,,,,,
ENSVKKG00000011496,ENSVKKG00000011496,,,,,,,0.0,,,,,,,,,,,,,,,,,
ENSVKKG00000011497,ENSVKKG00000011497,0.0,,,,,,,,,,0.0,,,,,0.0,0.0,0.0,0.0,,,,,
ENSVKKG00000011498,HMCES,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011500,ENSVKKG00000011500,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011501,HMGCL,,,,,,,,,,,,,,,,,,,,,,,0.0,
ENSVKKG00000011502,ADAMTS12,,0.0,,,,,,,,,,,,,,,,,,1.0,,,,
ENSVKKG00000011503,SGPP2,,,,,,,,,,,,,,,0.0,,,,,,,,,
ENSVKKG00000011504,H1-10,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,0.0,,0.0,
ENSVKKG00000011505,FARSB,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011506,FUCA1,,,,,,,,,,,,,,,,,,,,,,,2.0,
ENSVKKG00000011507,RXFP3,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0
ENSVKKG00000011508,MOGAT1,,2.0,,,1.0,2.0,,,,,,2.0,,2.0,,,,,2.0,,,,,
ENSVKKG00000011509,SLC45A2,3.0,,,,2.0,3.0,,,,,,,,,,,,,3.0,,,,,3.0
ENSVKKG00000011510,CNR2,2.0,,,2.0,2.0,,,,,,,,,,,,,,2.0,,,,,
ENSVKKG00000011511,ACSL3,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011512,KCNE4,,,,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,
ENSVKKG00000011514,ENSVKKG00000011514,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,
ENSVKKG00000011516,KLHL18,,,,,,,0.0,,,,,,,,,,,,,,,,,
ENSVKKG00000011517,ENSVKKG00000011517,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011518,ENSVKKG00000011518,0.0,,,0.0,0.0,,,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,,,0.0
ENSVKKG00000011519,ENSVKKG00000011519,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011520,SERPINE2,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011521,SETD2,,,,,0.0,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011522,FAM124B,1.0,,,,,,0.0,1.0,,,,,,,,,,,,,,,0.0,
ENSVKKG00000011523,CUL3,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011524,ENSVKKG00000011524,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,
ENSVKKG00000011525,ENSVKKG00000011525,,,,,,,,,,,,,,,0.0,,,,,,,,,
ENSVKKG00000011526,CLCN2,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011527,DOCK10,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011528,NBEAL2,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,
ENSVKKG00000011529,FAAP24,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011530,ENSVKKG00000011530,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,,
ENSVKKG00000011531,CEP89,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,
ENSVKKG00000011532,ENSVKKG00000011532,1.0,,2.0,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,
ENSVKKG00000011533,ATP11A,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011534,SLC7A9,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011535,TDRD12,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011536,NUDT19,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011537,ENSVKKG00000011537,,0.0,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011538,RGS9BP,,,,,,,,,,,2.0,,,,,,,,,2.0,,,1.0,
ENSVKKG00000011539,SUGP1,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011540,TUBGCP3,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011541,ANKRD27,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011542,TM6SF2,,1.0,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011543,HAPLN4,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,
ENSVKKG00000011544,ENSVKKG00000011544,0.0,,,,,,,,,,0.0,0.0,,0.0,,,,0.0,,,,,,0.0
ENSVKKG00000011545,ARHGEF7,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011546,PDCD5,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,
ENSVKKG00000011547,ENSVKKG00000011547,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011548,ANKRD10,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011549,ENSVKKG00000011549,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,
ENSVKKG00000011550,ING1,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011551,BCL3,,,,,,,,,,,,0.0,,0.0,0.0,,,,0.0,,0.0,,,
ENSVKKG00000011552,CARS2,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011553,ENSVKKG00000011553,,,,,,,,,,,,,,,,,,,,,,,1.0,
ENSVKKG00000011554,ENSVKKG00000011554,,,,0.0,,0.0,,,,,0.0,,,,,0.0,,,,,,,,
ENSVKKG00000011555,DPY19L3,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,
ENSVKKG00000011556,NAXD,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011557,NECTIN2,,,,0.0,,0.0,,,,,0.0,,,,,,,,0.0,,0.0,,,
ENSVKKG00000011558,ZNF507,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011559,TOMM40,,1.0,,,1.0,1.0,,,,,,,,,,,,,0.0,,0.0,,,
ENSVKKG00000011560,FAM155A,,,,0.0,,,,,,,,0.0,,,,0.0,,0.0,,,1.0,,,
ENSVKKG00000011561,TSHZ3,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011562,ARGLU1,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,
ENSVKKG00000011563,ZNF536,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,
ENSVKKG00000011564,ENSVKKG00000011564,0.0,,,0.0,0.0,,,,,,0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,,,
ENSVKKG00000011565,EFNB2,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011567,URI1,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011568,SLC10A2,,,,,,,,,,,,,3.0,,,,,,3.0,,2.0,,,
ENSVKKG00000011569,CCNE1,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011570,ENSVKKG00000011570,,,,,,,,,,,,,0.0,,,,,,,,,,,
ENSVKKG00000011571,ENSVKKG00000011571,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,
ENSVKKG00000011572,ENSVKKG00000011572,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011573,POGLUT2,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011574,ENSVKKG00000011574,,,,2.0,,,2.0,,,,,9.0,,,9.0,,,,1.0,0.0,,,,
ENSVKKG00000011575,ENSVKKG00000011575,0.0,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011576,ENSVKKG00000011576,,,,,,,,,0.0,,0.0,,,,,,,,0.0,,0.0,,,
ENSVKKG00000011577,TPP2,,,,,,,,,,,,,,,,0.0,,,,,,,,
ENSVKKG00000011578,PSMB8,,,,,,,,,,,0.0,,,,,,,,,,,,,
ENSVKKG00000011579,TAP1,,,,0.0,0.0,,,,,,0.0,0.0,,0.0,,,,,0.0,,,,0.0,0.0
ENSVKKG00000011580,ENSVKKG00000011580,0.0,,,,,0.0,,,0.0,,,,,,,,,,0.0,,,,,
ENSVKKG00000011581,ENSVKKG00000011581,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011582,PSMB9,,,,,,,,,,,0.0,,,,,,,,,,,,,
ENSVKKG00000011583,PTPRK,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011584,ENSVKKG00000011584,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011585,ENSVKKG00000011585,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011586,ENSVKKG00000011586,,,,0.0,,,,,,,1.0,,,,,,,,,,,1.0,,
ENSVKKG00000011587,ENSVKKG00000011587,,,,0.0,,,,,,,1.0,,,,,,,,,,,1.0,,
ENSVKKG00000011588,ENSVKKG00000011588,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011589,ENSVKKG00000011589,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011590,C6orf58,0.0,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011591,ENSVKKG00000011591,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011592,ENSVKKG00000011592,2.0,,,3.0,,3.0,,3.0,,,2.0,2.0,,,,,,,2.0,,,,,
ENSVKKG00000011593,ENSVKKG00000011593,,,,0.0,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011594,KIAA0408,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,0.0
ENSVKKG00000011595,DCAKD,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011596,METTL21C,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011597,FGF14,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011598,ITGBL1,,,,2.0,,,,,,,,,,,2.0,,,,,,,,,2.0
ENSVKKG00000011599,ENSVKKG00000011599,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011600,ENSVKKG00000011600,0.0,0.0,,,,,,,,,,,,2.0,,,,,0.0,,2.0,,,
ENSVKKG00000011601,ENSVKKG00000011601,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011602,NALCN,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011603,ENSVKKG00000011603,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011604,ENSVKKG00000011604,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011605,ENSVKKG00000011605,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011607,TMTC4,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011608,NCAN,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,
ENSVKKG00000011609,GGACT,,,,,,,,,,,,,,,0.0,,,,,,,,,
ENSVKKG00000011610,PCCA,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011611,BMP1,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,
ENSVKKG00000011612,ZIC2,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011613,ZIC5,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,
ENSVKKG00000011614,HAAO,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011615,ZFP36L2,,1.0,,,,,,,,,,,1.0,,,,,,0.0,,0.0,,,
ENSVKKG00000011616,ENSVKKG00000011616,0.0,,,,,,,,,0.0,0.0,0.0,,0.0,,,,0.0,,,,,,
ENSVKKG00000011617,MTG1,,,,,,,,,,,,,,,,,,,0.0,,,,,
ENSVKKG00000011618,ENSVKKG00000011618,,,,,,,,,,,,0.0,,,,0.0,0.0,,0.0,,,,,
ENSVKKG00000011620,TMEM72,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,
ENSVKKG00000011621,ENSVKKG00000011621,0.0,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011622,CXCL12,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011623,POLR2H,,,,,,0.0,,,,,,,,,,,,,,,,,,
ENSVKKG00000011624,DRGX,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011625,C10orf71,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011626,VSTM4,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011627,THADA,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011628,ENSVKKG00000011628,,0.0,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011629,ENSVKKG00000011629,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011630,ENSVKKG00000011630,,0.0,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011631,VCL,2.0,2.0,,,,2.0,,2.0,,2.0,,2.0,,,,,,2.0,2.0,,,,,
ENSVKKG00000011632,EPHB3,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011633,AP3M1,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011634,ADK,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011635,KAT6B,,,,,,,,,,,,,1.0,,,1.0,,,,,,0.0,,
ENSVKKG00000011636,DUSP29,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011637,DUSP13,,,,,,,,,,,,,2.0,,,,,,,,,,,
ENSVKKG00000011638,TPX2,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011640,COX7C,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011642,RASA1,,,,,,,,,,,,,,,,,,,,,,,1.0,
ENSVKKG00000011643,CCNH,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011644,TMEM161B,,1.0,,,,,,,,,,,,,,,,,,2.0,1.0,,,
ENSVKKG00000011646,MEF2C,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011647,ENSVKKG00000011647,0.0,,,,,,,,0.0,,,,,,,,,,0.0,,,,,
ENSVKKG00000011648,CETN3,,,,,,,,,,,,,,,0.0,,,,,,,,,
ENSVKKG00000011649,MBLAC2,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,
ENSVKKG00000011650,ENSVKKG00000011650,,0.0,,,,,,,,,,0.0,,,0.0,,,0.0,,,,,,
ENSVKKG00000011651,LYSMD3,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011652,ENSVKKG00000011652,,,,,,,,,,,,,2.0,,,,,,,,,,,
ENSVKKG00000011653,ENSVKKG00000011653,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011654,ENSVKKG00000011654,,,,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,
ENSVKKG00000011655,ENSVKKG00000011655,,,,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,
ENSVKKG00000011656,SAMD8,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011657,VDAC2,2.0,,,,,,,,,,,,,,,,,,,,,,3.0,
ENSVKKG00000011658,COMTD1,,,,,,0.0,,,,,,,,,,1.0,,,,,,,,
ENSVKKG00000011660,ENSVKKG00000011660,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011661,LRMDA,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,
ENSVKKG00000011662,ENSVKKG00000011662,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011663,ENSVKKG00000011663,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011664,ENSVKKG00000011664,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011665,ARRDC3,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011667,NR2F1,,,,,,,,,,,,,,,,,,,,,0.0,,,
ENSVKKG00000011668,ENSVKKG00000011668,,,,,,,,,,,,,,,,,0.0,,,,,,,
ENSVKKG00000011669,FAM172A,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,
ENSVKKG00000011670,ENSVKKG00000011670,,,,,,,,,,1.0,,,,0.0,,,,,,,0.0,,,
ENSVKKG00000011671,ENSVKKG00000011671,,,,,,,,,,1.0,,,,0.0,,,,,,,0.0,,,
ENSVKKG00000011672,PLEKHF1,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011673,ENSVKKG00000011673,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011674,KIAA0825,0.0,,,0.0,,,,,,0.0,,0.0,,,,0.0,0.0,0.0,,0.0,,,,
ENSVKKG00000011675,POP4,,0.0,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011676,ENSVKKG00000011676,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,
ENSVKKG00000011678,FBXO3,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011679,LMO2,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011680,CAPRIN1,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011681,ENSVKKG00000011681,,,,,,,,,,,2.0,,,,,,,,2.0,,,,,
ENSVKKG00000011682,ENSVKKG00000011682,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011683,ENSVKKG00000011683,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011684,FBXL3,0.0,,0.0,,,,,,,,,0.0,,0.0,,,,,,,,,0.0,
ENSVKKG00000011685,NAT10,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011686,ABTB2,,,,0.0,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011687,DUSP1,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011688,ERGIC1,,,,,,,,,,,,,,,,,,,,,,,,
ENSVKKG00000011689,CAT,,,,,,,,,,,,,,,,,,,,,,,,
