lps_names,lps_logfoldchanges,lps_pvals,lps_pvals_adj,lps_pts,UNST_pts,1to1_bat_dragon
TMBIM6,0.22529757,1.30777E-11,4.72106E-10,0.861157025,0.865883505,TMBIM6
HEATR5B,0.51545167,1.51071E-11,5.43278E-10,0.592286501,0.525208027,HEATR5B
GMPS,0.789831817,1.68352E-11,6.01964E-10,0.438016529,0.360744004,GMPS
TPD52L2,0.497358412,1.7789E-11,6.34859E-10,0.601101928,0.556534508,TPD52L2
EBNA1BP2,0.544256568,1.98481E-11,7.07001E-10,0.517906336,0.443954968,EBNA1BP2
DKC1,1.033534408,2.35564E-11,8.32769E-10,0.338842975,0.243759178,DKC1
PRDX6,0.32393077,2.42603E-11,8.54435E-10,0.805509642,0.793441018,PRDX6
TCF7L2,1.119552612,2.49798E-11,8.78128E-10,0.315151515,0.218306412,TCF7L2
COPZ1,0.346813649,2.93901E-11,1.0274E-09,0.724517906,0.716103769,COPZ1
MBD2,0.556567609,2.97098E-11,1.03664E-09,0.536639118,0.480665688,MBD2
SLC2A3,0.5937711,3.5417E-11,1.22892E-09,0.547107438,0.481155164,SLC2A3
HMGCR,0.700441658,3.58464E-11,1.23924E-09,0.41046832,0.318649046,HMGCR
RIPK2,1.40587616,5.73568E-11,1.97198E-09,0.241322314,0.129221733,RIPK2
STAU1,0.392097294,6.31293E-11,2.16252E-09,0.771900826,0.716593245,STAU1
IL6R,0.759371579,6.69198E-11,2.28403E-09,0.415426997,0.325012237,IL6R
HNRNPH1,0.47420913,6.7387E-11,2.29581E-09,0.641873278,0.607929515,HNRNPH1
GPBP1,0.6001302,6.92278E-11,2.35425E-09,0.483195592,0.414096916,GPBP1
SLCO4C1,2.845649004,7.40653E-11,2.50967E-09,0.14214876,0.021047479,SLCO4C1
GNL2,0.816705227,7.98071E-11,2.6945E-09,0.397796143,0.318159569,GNL2
UBL3,0.509418368,8.07887E-11,2.72274E-09,0.595041322,0.526676456,no
CD9,0.699745595,9.12676E-11,3.05397E-09,0.532782369,0.51052374,CD9
SYS1,0.777807951,1.06612E-10,3.54845E-09,0.407713499,0.324522761,SYS1
NIP7,0.683488786,1.14907E-10,3.81775E-09,0.419283747,0.341164953,NIP7
CYBB,0.402115643,1.29169E-10,4.26144E-09,0.909641873,0.854136074,CYBB
HNRNPDL,0.453734428,1.56784E-10,5.13639E-09,0.660055096,0.625061185,HNRNPDL
OST4,0.449053913,1.77588E-10,5.7977E-09,0.56969697,0.492413118,no
PSMD12,0.357105732,2.10721E-10,6.84368E-09,0.695867769,0.671071953,PSMD12
BIRC6,0.496011466,2.24012E-10,7.26279E-09,0.61322314,0.567302986,BIRC6
FASN_2,0.839141488,2.57333E-10,8.30631E-09,0.392286501,0.311796378,no
CCDC86,0.807109535,2.57526E-10,8.30631E-09,0.337190083,0.243269701,CCDC86
UTP3,0.791877568,2.62422E-10,8.44973E-09,0.381818182,0.29711209,UTP3
WASF2,0.449452579,2.84181E-10,9.1035E-09,0.605509642,0.57464513,WASF2
ADAM28,2.24895668,3.52842E-10,1.11507E-08,0.158126722,0.043073911,ADAM28
SLC40A1,0.4787471,3.55312E-10,1.121E-08,0.651239669,0.604992658,SLC40A1
CSF1,1.791181326,3.6936E-10,1.16141E-08,0.18292011,0.068526676,CSF1
MCL1,0.70946008,3.73016E-10,1.17095E-08,0.402203857,0.317180617,MCL1
RPL29,0.195477903,3.85664E-10,1.20863E-08,0.883195592,0.898188938,no
MS4A15_2,1.626686335,4.31972E-10,1.34701E-08,0.195592287,0.083700441,no
SFPQ,0.468880445,4.66447E-10,1.4521E-08,0.649035813,0.618697993,SFPQ
C16ORF13,0.784284532,5.36675E-10,1.65971E-08,0.385123967,0.303475281,no
SFT2D2,1.640138507,5.54507E-10,1.70847E-08,0.184573003,0.07195301,no
S100A4,0.368327677,5.68926E-10,1.73939E-08,0.911294766,0.921194322,S100A4
TSKU,1.22211647,6.10477E-10,1.86037E-08,0.267217631,0.170337739,TSKU
SAMD11,2.561497927,6.16391E-10,1.87535E-08,0.145454545,0.031326481,SAMD11
ENSVKKG00000014498,1.748563051,6.49959E-10,1.97109E-08,0.174655647,0.060695056,no
STARD8,0.62132448,6.83241E-10,2.06868E-08,0.499724518,0.436612824,STARD8
RPL7L1,0.584251106,6.93261E-10,2.09563E-08,0.460055096,0.394517866,RPL7L1
UBE2J1,0.859502554,7.7633E-10,2.328E-08,0.300826446,0.197258933,UBE2J1
INSIG1,0.804052889,8.88028E-10,2.64522E-08,0.367493113,0.281938326,INSIG1
PPP2CA,0.379530311,9.15086E-10,2.71374E-08,0.655647383,0.608908468,PPP2CA
EIF4H,0.381671458,9.45692E-10,2.79567E-08,0.686501377,0.64268233,EIF4H
CEBPB,0.830090284,9.86832E-10,2.89903E-08,0.314600551,0.21341165,CEBPB
TLE1,2.243199825,1.01867E-09,2.98787E-08,0.156473829,0.045521292,TLE1
ZC3H15,0.552503824,1.0715E-09,3.13794E-08,0.506887052,0.444444444,ZC3H15
RNF150,2.535979033,1.10379E-09,3.22748E-08,0.149862259,0.038668625,RNF150
CYLD,0.80198133,1.23468E-09,3.59897E-08,0.34214876,0.252080274,CYLD
RPS21,0.19808802,1.29699E-09,3.76891E-08,0.877134986,0.880078316,RPS21
CCNG2,0.687707245,1.38388E-09,4.01517E-08,0.421487603,0.339207048,CCNG2
HNRNPA2B1,0.23863548,1.84108E-09,5.27646E-08,0.858953168,0.850709741,HNRNPA2B1
PIK3CG,0.633567154,1.88164E-09,5.38448E-08,0.414876033,0.327949094,PIK3CG
PSMD6,0.557430923,1.92135E-09,5.48975E-08,0.47768595,0.418991679,PSMD6
RPL18,0.224232331,2.04181E-09,5.80742E-08,0.867768595,0.855604503,RPL18
PHLDB3,0.742766261,2.25718E-09,6.39092E-08,0.403856749,0.324033284,PHLDB3
TM4SF19,0.960680902,2.51861E-09,7.08834E-08,0.262258953,0.156142927,TM4SF19
RPL36,0.114945546,2.66781E-09,7.45504E-08,0.913498623,0.934899657,no
PPIG,0.514902532,2.98352E-09,8.3096E-08,0.590082645,0.562408223,PPIG
C2_2,0.822758794,2.99064E-09,8.31708E-08,0.375757576,0.279980421,no
FBXO4,1.178472042,3.50104E-09,9.70775E-08,0.246280992,0.147821831,FBXO4
NOP56,0.646209896,3.56245E-09,9.86347E-08,0.482093664,0.438081253,NOP56
ZFP36,0.760710537,4.18786E-09,1.14933E-07,0.390082645,0.305433186,ZFP36
ABI1,0.801002741,4.45193E-09,1.21647E-07,0.310192837,0.217816936,ABI1
KLF10,0.637887776,4.51138E-09,1.22914E-07,0.420936639,0.331864905,KLF10
DDX3X,0.316481411,4.59799E-09,1.24828E-07,0.772451791,0.734703867,DDX3X
LIF,1.814632654,5.10762E-09,1.38355E-07,0.198898072,0.099363681,LIF
RFK,0.723377943,5.8432E-09,1.58053E-07,0.337741047,0.248164464,RFK
SUGT1,0.595622778,6.73239E-09,1.81061E-07,0.467768595,0.40969163,SUGT1
EIF2S2,0.257936448,8.33552E-09,2.22898E-07,0.804958678,0.784630445,EIF2S2
RLIM,0.575594246,9.16651E-09,2.44076E-07,0.424242424,0.348017621,no
PATL1,1.203614712,1.0034E-08,2.65669E-07,0.241873278,0.144884973,PATL1
ENSVKKG00000009780,0.874986291,1.02925E-08,2.72127E-07,0.38292011,0.30494371,no
IL10RB,0.496020585,1.07682E-08,2.83506E-07,0.50137741,0.442486539,IL10RB
RPL35A,0.180395901,1.09896E-08,2.88931E-07,0.939944904,0.929515419,no
TP53INP1,0.853554845,1.12978E-08,2.95791E-07,0.273829201,0.173274596,TP53INP1
ENSVKKG00000014649,1.565002084,1.15073E-08,3.00856E-07,0.177410468,0.074400392,no
SSU72,0.410453737,1.25742E-08,3.26928E-07,0.593939394,0.558981889,no
RC3H1,0.627956986,1.27741E-08,3.30751E-07,0.374104683,0.286343612,RC3H1
ZFYVE21,0.616741478,1.28817E-08,3.33079E-07,0.435261708,0.369554577,ZFYVE21
CFL1,0.25334233,1.32403E-08,3.41879E-07,0.833057851,0.807146353,CFL1
FUS,0.313510954,1.33269E-08,3.43172E-07,0.758126722,0.741067058,FUS
CACYBP,0.254463673,1.35544E-08,3.48489E-07,0.781818182,0.762604014,CACYBP
CAPZA1,0.390508771,1.35705E-08,3.48489E-07,0.651790634,0.621145374,CAPZA1
RSL1D1,1.749405384,1.83862E-08,4.68313E-07,0.177410468,0.078316202,no
CHSY1,0.652058184,1.87648E-08,4.76334E-07,0.401652893,0.332354381,CHSY1
PLSCR1_2,0.994633257,1.88026E-08,4.76334E-07,0.293112948,0.208027411,no
IRAK1,0.497091472,2.11898E-08,5.34645E-07,0.490909091,0.426823299,IRAK1
RIOK3,0.435743272,2.17566E-08,5.48207E-07,0.56584022,0.526676456,RIOK3
PIK3R5,0.971526146,2.17984E-08,5.48524E-07,0.245179063,0.146353402,PIK3R5
ND1,0.923080266,2.22468E-08,5.5906E-07,0.320110193,0.235438081,ND1
RPL39_2,0.242037401,2.27611E-08,5.71219E-07,0.804407713,0.821830641,no
SLC11A2,1.038304687,2.44412E-08,6.08501E-07,0.242424242,0.144395497,SLC11A2
WIPI2,0.907898128,2.58176E-08,6.40222E-07,0.285950413,0.197258933,WIPI2
PIK3CA,1.178216457,2.64294E-08,6.54527E-07,0.209366391,0.109153206,PIK3CA
EIF4A2,0.427311957,2.7478E-08,6.77815E-07,0.612672176,0.583455702,EIF4A2
UBE2Q1,0.299720377,3.6089E-08,8.84417E-07,0.705785124,0.680861478,UBE2Q1
FMO4,2.721174002,3.7369E-08,9.134E-07,0.126721763,0.024963289,FMO4
GALNT2,0.404107839,3.81537E-08,9.31366E-07,0.54214876,0.480665688,GALNT2
PRRC2C,0.404762059,3.92784E-08,9.57577E-07,0.682093664,0.651003426,PRRC2C
SLC13A3,0.534142911,3.96962E-08,9.65256E-07,0.425344353,0.342143906,SLC13A3
TARS,0.348424345,4.15468E-08,1.00634E-06,0.665013774,0.627508566,no
ATP6V1B2,0.281335622,4.38416E-08,1.06056E-06,0.749862259,0.737151248,ATP6V1B2
RSRC2,0.437193424,4.49923E-08,1.087E-06,0.584573003,0.548213412,RSRC2
SLA,0.399720103,4.61722E-08,1.11264E-06,0.59338843,0.544297602,SLA
HGS,0.693903863,4.66001E-08,1.12151E-06,0.355922865,0.280959373,HGS
MID1IP1,1.733800173,4.71585E-08,1.1335E-06,0.162534435,0.063631914,MID1IP1
WSB1,0.335304439,4.96355E-08,1.19151E-06,0.844628099,0.817425355,WSB1
TOR1A,0.64758122,5.10703E-08,1.21971E-06,0.377961433,0.302006853,TOR1A
SSUH2_1,1.065780997,5.32547E-08,1.26865E-06,0.256198347,0.169358786,no
CSNK1E,0.567006767,5.58143E-08,1.32291E-06,0.47107438,0.414586393,CSNK1E
CDV3,0.314678133,6.46452E-08,1.5207E-06,0.695867769,0.667645619,CDV3
SCNN1G,0.421355098,6.77277E-08,1.59122E-06,0.606060606,0.567792462,SCNN1G
AQR,0.727310896,6.83534E-08,1.60391E-06,0.340495868,0.265785609,AQR
TRA2A,0.485949039,6.96608E-08,1.63255E-06,0.473829201,0.408223201,TRA2A
DENND4A,1.217909217,7.11527E-08,1.66336E-06,0.21046832,0.11649535,DENND4A
PPIF,1.217602968,7.19478E-08,1.67986E-06,0.232506887,0.142927068,PPIF
ARID5B,0.557807207,7.29803E-08,1.70185E-06,0.476033058,0.418502203,ARID5B
TMEM62,1.416218996,8.04072E-08,1.86116E-06,0.171349862,0.072931963,TMEM62
MAN2B1,0.439423919,8.47151E-08,1.95605E-06,0.60661157,0.56681351,MAN2B1
TFEC,1.101557136,8.64143E-08,1.99014E-06,0.214876033,0.119432208,TFEC
DOT1L,0.867837071,8.66152E-08,1.99014E-06,0.350413223,0.28536466,DOT1L
MARCKSL1,1.889269948,8.69277E-08,1.99487E-06,0.150964187,0.053842389,MARCKSL1
ENSVKKG00000015412,2.507445097,8.74931E-08,2.0054E-06,0.133333333,0.035731767,no
RPLP0,0.207466677,8.889E-08,2.03493E-06,0.89476584,0.877141459,RPLP0
DUSP1,0.526823103,9.48558E-08,2.15052E-06,0.574655647,0.529123837,DUSP1
DHX37,1.259376287,9.55701E-08,2.1641E-06,0.201652893,0.109153206,DHX37
PTPN6,0.42213425,1.01233E-07,2.28132E-06,0.556473829,0.520802741,PTPN6
EIF4A3,0.548315704,1.02066E-07,2.29735E-06,0.425895317,0.355849241,EIF4A3
NRROS,0.893797874,1.02858E-07,2.31239E-06,0.259504132,0.170827215,NRROS
PDAP1,0.385143876,1.06649E-07,2.39477E-06,0.588980716,0.552129222,PDAP1
PPP3R1_2,0.542645812,1.09963E-07,2.46485E-06,0.41707989,0.349975526,no
PHLPP1,0.740495086,1.11582E-07,2.49656E-06,0.341597796,0.265296133,PHLPP1
DNAJC24,0.88166213,1.13728E-07,2.53551E-06,0.292011019,0.211943221,DNAJC24
CNOT6L,0.873108625,1.16578E-07,2.59289E-06,0.257300275,0.169358786,CNOT6L
RPF1_1,0.507918,1.24943E-07,2.77238E-06,0.456198347,0.390602056,no
CUL1,0.500892282,1.27126E-07,2.81748E-06,0.46446281,0.411160059,CUL1
CHMP5,0.306568265,1.29591E-07,2.86874E-06,0.678236915,0.668135095,CHMP5
SH3PXD2B,1.204954386,1.31853E-07,2.91193E-06,0.236363636,0.151248164,SH3PXD2B
VPS33A,0.827889144,1.37106E-07,3.01729E-06,0.29862259,0.217816936,VPS33A
CCNT1,0.715550423,1.43869E-07,3.16243E-06,0.306887052,0.22124327,CCNT1
CD36,0.304081887,1.49056E-07,3.2726E-06,0.804958678,0.773372491,CD36
DRAM1,0.297447801,1.51026E-07,3.31199E-06,0.74214876,0.715614293,DRAM1
MARK3,0.548056781,1.53335E-07,3.34698E-06,0.478236915,0.426333823,MARK3
PSMC5,0.365754634,1.56302E-07,3.40779E-06,0.60661157,0.58247675,PSMC5
ATP6V0D1,0.403651357,1.57671E-07,3.43363E-06,0.574104683,0.532550171,ATP6V0D1
LTV1,0.543855846,1.60719E-07,3.49597E-06,0.423140496,0.366128243,LTV1
COPS8,0.512891233,1.75954E-07,3.82293E-06,0.43415978,0.374938815,COPS8
KLF15_2,0.813713312,1.77017E-07,3.84158E-06,0.250137741,0.156632403,no
TNFAIP1,1.084746122,1.95836E-07,4.24508E-06,0.239118457,0.15320607,TNFAIP1
TYROBP,0.196742371,1.96525E-07,4.2525E-06,0.841873278,0.844836025,TYROBP
RAB11FIP1,0.422752142,2.02871E-07,4.37232E-06,0.643526171,0.603524229,RAB11FIP1
C7ORF25,1.382877231,2.0776E-07,4.45213E-06,0.173553719,0.079295154,no
RBM25_1,0.571296692,2.08067E-07,4.45364E-06,0.503581267,0.448849731,no
PDCD1LG2,0.843862712,2.23831E-07,4.78016E-06,0.308539945,0.232011747,PDCD1LG2
CELF1,0.506412029,2.56407E-07,5.39771E-06,0.436914601,0.363680861,CELF1
GPRC5B,0.562646508,2.80403E-07,5.88784E-06,0.384022039,0.309838473,GPRC5B
RPL21,0.111881144,2.98476E-07,6.23248E-06,0.923415978,0.930494371,no
PPP1R37,1.5933038,3.06797E-07,6.38835E-06,0.164738292,0.073421439,PPP1R37
HIF1A,0.538643777,3.06962E-07,6.38835E-06,0.444077135,0.389623103,HIF1A
RBM39,0.50729841,3.22753E-07,6.70954E-06,0.450137741,0.39011258,no
CCT2,0.312586278,3.84931E-07,7.91449E-06,0.644077135,0.621634851,CCT2
NDUFA3,0.238420114,3.94425E-07,8.10081E-06,0.739944904,0.741556535,no
CDKN1A,0.603334785,4.17314E-07,8.56155E-06,0.363085399,0.285854136,CDKN1A
OTUD6B,0.450175554,4.21838E-07,8.62609E-06,0.490909091,0.442486539,OTUD6B
AP2M1,0.296123713,4.33455E-07,8.84438E-06,0.706336088,0.681350954,AP2M1
PTEN,0.602854908,4.4232E-07,9.00567E-06,0.370798898,0.301517376,PTEN
KHNYN,1.539259911,4.53449E-07,9.20232E-06,0.16969697,0.080274107,KHNYN
PIK3R3,0.360255808,4.61519E-07,9.32576E-06,0.682644628,0.635829662,no
MAST4,0.762637496,5.20518E-07,1.04393E-05,0.337190083,0.262848752,MAST4
RND1,2.708267212,6.00471E-07,1.19407E-05,0.116804408,0.024963289,RND1
FTSJ3,0.877522826,6.04083E-07,1.19998E-05,0.302479339,0.231522271,FTSJ3
RPS17,0.141991779,6.15367E-07,1.22111E-05,0.941046832,0.935389134,no
SPI1,0.197817162,6.86233E-07,1.36029E-05,0.853443526,0.837983358,SPI1
RPS28_2,0.062091876,7.48503E-07,1.47749E-05,0.946556474,0.959862947,no
USP53,0.384706825,7.68861E-07,1.51608E-05,0.709641873,0.657366618,USP53
SEPT2_2,0.54125756,7.74077E-07,1.52476E-05,0.426446281,0.365638767,no
RPS9,0.174524218,8.21966E-07,1.60896E-05,0.90137741,0.887909936,RPS9
ALOX5,0.346100271,8.80546E-07,1.71647E-05,0.652892562,0.603524229,ALOX5
C21ORF91,0.466903627,8.86161E-07,1.72562E-05,0.47768595,0.431718062,no
CXORF57,1.523930788,8.89508E-07,1.73035E-05,0.177961433,0.092511013,no
RPL23,0.162352994,9.10852E-07,1.7682E-05,0.888705234,0.880078316,RPL23
COX7B,0.178076088,9.34894E-07,1.81113E-05,0.835812672,0.83113069,COX7B
TBCA,0.303458005,9.71854E-07,1.87692E-05,0.642975207,0.627998042,TBCA
RARA,0.980180144,1.00414E-06,1.93728E-05,0.240220386,0.159079785,RARA
PDE8A,0.904077709,1.02987E-06,1.98473E-05,0.259504132,0.181595693,PDE8A
LUZP1,0.613791108,1.0994E-06,2.11022E-05,0.390633609,0.324033284,LUZP1
PTBP1,0.319525152,1.1462E-06,2.19108E-05,0.667217631,0.629955947,PTBP1
IL6ST,0.458676815,1.20227E-06,2.28894E-05,0.452892562,0.401370534,IL6ST
WDR7,0.771959782,1.29253E-06,2.44836E-05,0.3184573,0.250122369,WDR7
RAC1,0.476353765,1.44767E-06,2.72302E-05,0.441873278,0.391091532,RAC1
UPRT,0.808427453,1.48263E-06,2.7832E-05,0.271625344,0.196769457,UPRT
C3ORF52,3.51460886,1.52225E-06,2.85187E-05,0.099173554,0.009789525,no
ENSVKKG00000005972,0.955513656,1.53732E-06,2.87722E-05,0.220385675,0.137542829,no
SCNN1B,0.394522458,1.55781E-06,2.90977E-05,0.594490358,0.563876652,SCNN1B
SLC7A1_1,1.729343772,1.58108E-06,2.94737E-05,0.131680441,0.042584435,no
STAT3,0.797901452,1.61924E-06,3.01086E-05,0.306887052,0.240332844,STAT3
UBA2,0.354858279,1.67888E-06,3.11731E-05,0.579614325,0.534997553,UBA2
PTGES3,0.405185789,1.72826E-06,3.20581E-05,0.470523416,0.419970631,PTGES3
SEC24C,0.314108014,1.87423E-06,3.4663E-05,0.638567493,0.60988742,SEC24C
PTPN1,0.454786658,1.91092E-06,3.53068E-05,0.467768595,0.431718062,PTPN1
MGEA5,0.555786014,1.92592E-06,3.55491E-05,0.385674931,0.314733235,no
BRIX1,0.617686689,2.01288E-06,3.71177E-05,0.383471074,0.330396476,BRIX1
PSMD2,0.336982548,2.33011E-06,4.2674E-05,0.58292011,0.558981889,PSMD2
NUP153,0.872086883,2.44231E-06,4.45983E-05,0.246831956,0.169358786,NUP153
PLOD3,1.044204235,2.46148E-06,4.49047E-05,0.220936639,0.144395497,PLOD3
MRPL32,0.647155762,2.5646E-06,4.66499E-05,0.343801653,0.280469897,MRPL32
IFRD1,0.28169927,2.64587E-06,4.79423E-05,0.727823691,0.690161527,IFRD1
UTP15,0.721483529,2.73057E-06,4.94293E-05,0.265564738,0.188937837,UTP15
HSP90AB1,0.199781522,2.79071E-06,5.03723E-05,0.868870523,0.849241312,HSP90AB1
PLXNA1,0.357384086,2.89187E-06,5.20481E-05,0.546556474,0.504650024,PLXNA1
UTP18,0.798494816,2.90681E-06,5.22669E-05,0.265564738,0.191874694,UTP18
RCAN3,1.848561406,3.29515E-06,5.8799E-05,0.136639118,0.05237396,RCAN3
ENTPD7,0.826109827,3.31534E-06,5.91031E-05,0.252892562,0.176211454,ENTPD7
SPATA13,0.864240408,3.55736E-06,6.31776E-05,0.295867769,0.2329907,SPATA13
DESI1,0.650640965,3.57058E-06,6.33525E-05,0.327823691,0.262359276,DESI1
PA2G4,0.51886642,3.71216E-06,6.56783E-05,0.426446281,0.380323054,PA2G4
PFKFB3,1.74380064,3.72125E-06,6.57771E-05,0.140495868,0.05628977,PFKFB3
METAP2,0.36598441,3.85454E-06,6.80051E-05,0.533333333,0.499265786,METAP2
VCP,0.26560232,3.89617E-06,6.86751E-05,0.754269972,0.719530103,VCP
PDCD11,0.862466514,4.08265E-06,7.16928E-05,0.265564738,0.19627998,PDCD11
NACC2,1.45275116,4.24451E-06,7.44654E-05,0.165289256,0.083700441,NACC2
ZRANB2,0.587359846,4.61298E-06,8.05534E-05,0.361983471,0.303475281,ZRANB2
HSPH1,0.448220402,4.79127E-06,8.34339E-05,0.522865014,0.501223691,HSPH1
COX7C,0.158022135,4.99576E-06,8.66732E-05,0.844077135,0.848262359,no
LARP4,0.639242113,5.87664E-06,0.000100653,0.346556474,0.289769946,LARP4
MDN1,0.730779886,5.99703E-06,0.000102622,0.334986226,0.274106706,MDN1
HSPA5,0.255871892,6.25392E-06,0.000106726,0.842424242,0.838472834,HSPA5
SUB1,0.132616773,6.38911E-06,0.000108934,0.870523416,0.871267744,SUB1
SF3B3,0.498996347,6.4263E-06,0.00010927,0.43415978,0.387665198,SF3B3
LRP10,0.795300126,6.59423E-06,0.000111774,0.197796143,0.115026921,LRP10
IPO7,0.4644427,6.59738E-06,0.000111774,0.449035813,0.407244249,IPO7
RFTN1_1,1.886558056,6.61495E-06,0.000111954,0.123415978,0.04062653,no
SLC12A4,0.425748557,6.78574E-06,0.000114346,0.479338843,0.435144395,SLC12A4
CCT8,0.418333679,6.85962E-06,0.000115488,0.503030303,0.477239354,CCT8
UBA52_1,0.192611277,7.08012E-06,0.00011888,0.893112948,0.865394028,no
MITD1,0.732182503,7.65338E-06,0.000128276,0.257300275,0.183553598,MITD1
NEDD4L,0.929321527,7.73889E-06,0.000129594,0.23030303,0.15712188,NEDD4L
RRP15,0.811545253,8.00038E-06,0.000133615,0.250688705,0.177679883,RRP15
NOLC1,0.564026177,8.0226E-06,0.000133867,0.361983471,0.309348997,NOLC1
DUSP7,0.338761955,8.25357E-06,0.000137477,0.669972452,0.642192854,DUSP7
TMEM254,1.15326786,8.50006E-06,0.000141206,0.169146006,0.090063632,TMEM254
TXNL1,0.374721736,9.13209E-06,0.000150772,0.525068871,0.499755262,TXNL1
MAMLD1,1.129690886,9.42887E-06,0.000155188,0.187327824,0.110132159,MAMLD1
SLC25A38,1.219561338,9.91061E-06,0.000162766,0.174655647,0.096426823,SLC25A38
ABCC5,0.402684391,1.00201E-05,0.000164277,0.583471074,0.542339697,ABCC5
HS2ST1,1.047355056,1.01246E-05,0.000165845,0.201652893,0.127753304,HS2ST1
EIF3D,0.327554733,1.0239E-05,0.000167574,0.572451791,0.547234459,EIF3D
ANXA11,0.493440211,1.06104E-05,0.0001735,0.4,0.347038669,ANXA11
AGO2,0.563152552,1.07E-05,0.000174661,0.336088154,0.271169848,AGO2
PPTC7,0.841553688,1.07602E-05,0.000175491,0.235812672,0.16103769,PPTC7
MYC,1.099023223,1.12084E-05,0.000182471,0.186225895,0.109642682,MYC
EIF3E,0.227157041,1.12173E-05,0.000182471,0.717906336,0.708761625,EIF3E
HMGB3_2,0.221299052,1.13488E-05,0.000184451,0.768044077,0.764561919,no
IL18RAP,5.444420815,1.18361E-05,0.000192038,0.084848485,0.003426334,IL18RAP
ACAA2,0.553908467,1.21669E-05,0.000197063,0.337741047,0.27361723,ACAA2
NOP2,0.779802203,1.35543E-05,0.000218968,0.254545455,0.186979931,NOP2
SHISA5,0.253015637,1.39187E-05,0.000224469,0.7184573,0.719530103,SHISA5
MAP7D3,0.336694926,1.40812E-05,0.0002267,0.592837466,0.575134606,MAP7D3
CD83,1.889019132,1.58856E-05,0.00025336,0.116253444,0.03671072,CD83
LUC7L,0.464616567,1.63299E-05,0.000260225,0.489256198,0.452765541,LUC7L
SNRPF,0.44399482,1.65148E-05,0.000262725,0.429201102,0.383749388,SNRPF
C8ORF33,0.622331262,1.65526E-05,0.000262951,0.334986226,0.279001468,no
ARRDC4,1.325034022,1.6874E-05,0.000267533,0.158126722,0.081253059,ARRDC4
MPP5,0.784688532,1.69215E-05,0.00026806,0.24738292,0.17670093,MPP5
SPTY2D1,0.466720849,1.80263E-05,0.000285079,0.429201102,0.385217817,SPTY2D1
ACP1,0.30526337,1.86933E-05,0.000294635,0.55922865,0.544297602,ACP1
UBAP1,0.327146918,1.91422E-05,0.000300953,0.576859504,0.548702888,UBAP1
CCNL1,0.483844459,1.91933E-05,0.000301251,0.412672176,0.358296623,CCNL1
SLC52A2,0.648841262,1.9212E-05,0.000301293,0.329476584,0.270680372,SLC52A2
SET,0.212967679,1.96473E-05,0.000307349,0.751515152,0.731767009,no
RAPGEF1,0.65169239,2.07669E-05,0.000323435,0.338292011,0.283896231,RAPGEF1
KPNA4,0.352456719,2.1841E-05,0.000338843,0.555922865,0.531571219,KPNA4
NHP2L1,0.348146379,2.21663E-05,0.000343605,0.52892562,0.504650024,no
POLR2J,0.418016225,2.22193E-05,0.000344142,0.454545455,0.416054821,POLR2J
RPL34,0.107916296,2.28955E-05,0.000353741,0.891460055,0.905041605,RPL34
SETD2,0.396438986,2.29561E-05,0.000354384,0.537190083,0.505628977,SETD2
SLC25A23,0.738916516,2.37558E-05,0.000366429,0.27107438,0.207537934,SLC25A23
CSNK1G3,0.465249956,2.4874E-05,0.000382734,0.373002755,0.311306902,CSNK1G3
TBC1D1,0.398358375,2.4962E-05,0.000383458,0.495867769,0.449828683,TBC1D1
ZRANB1,0.712227643,2.52535E-05,0.000387302,0.316253444,0.261869799,ZRANB1
CLK1,0.332268417,2.60239E-05,0.000397818,0.629201102,0.621634851,CLK1
UGP2,0.201065138,2.69628E-05,0.000411166,0.776859504,0.779246207,UGP2
ESF1,0.443033814,2.87872E-05,0.000437211,0.471625344,0.432697014,ESF1
CHD1,0.499396801,2.88772E-05,0.000438224,0.437465565,0.390602056,CHD1
ATXN2L,0.747248888,2.92436E-05,0.000442382,0.229752066,0.158590308,ATXN2L
MED13,0.44259581,3.03465E-05,0.000457929,0.460055096,0.418991679,MED13
NPEPPS,0.518762708,3.08694E-05,0.000465447,0.32892562,0.261869799,NPEPPS
VBP1,0.560371578,3.20365E-05,0.000482268,0.310192837,0.247185512,VBP1
THOC2,0.312190205,3.43063E-05,0.000516024,0.650688705,0.63876652,THOC2
CD3EAP,1.066585064,3.45564E-05,0.000518954,0.182369146,0.11257954,no
EIF4A1,0.144774348,3.50108E-05,0.000524938,0.836363636,0.836025453,EIF4A1
PTP4A2,0.210777014,3.5199E-05,0.000527339,0.725068871,0.709740578,PTP4A2
ENSVKKG00000003061,1.673300862,3.81765E-05,0.00056877,0.120661157,0.045031816,no
TFG,0.352583915,3.84823E-05,0.000571963,0.530578512,0.498776309,TFG
BAZ1B,0.350876242,3.86493E-05,0.000573991,0.58292011,0.546255507,BAZ1B
CLDN5,0.551844478,3.8822E-05,0.00057519,0.28815427,0.213901126,CLDN5
FBXL3,0.648897886,4.10953E-05,0.000606859,0.26446281,0.198727362,FBXL3
CORO1C,0.832151473,4.25544E-05,0.000624087,0.276584022,0.219285365,CORO1C
PDP2,1.025930405,4.50091E-05,0.000657007,0.208815427,0.143416544,PDP2
EGLN1,1.167194963,4.84774E-05,0.000703109,0.171900826,0.10083211,EGLN1
ENSVKKG00000007191,0.587402165,4.84895E-05,0.000703109,0.314600551,0.261380323,no
G3BP1,0.36503607,4.94491E-05,0.000715697,0.517906336,0.494860499,G3BP1
