pic_names,pic_logfoldchanges_x,pic_pvals_x,pic_pvals_adj_x,pic_pts_x,UNST_pts_x,1to1_bat_dragon_x,pic_logfoldchanges_y,pic_pvals_y,pic_pvals_adj_y,pic_pts_y,UNST_pts_y,1to1_bat_dragon_y
GGH,0.95575875,2.10143e-63,6.16376e-61,0.80840046,0.620166422,GGH,-0.046346258,0.613206481,1.0,0.036338782,0.039529335,GGH
TYMP,0.954823196,7.54052e-39,1.10586e-36,0.586881473,0.360744004,TYMP,,,,,,
VCPIP1,0.953881443,8.99924e-19,4.61568e-17,0.416570771,0.266275086,VCPIP1,0.95859772,3.42817e-63,4.60747e-61,0.261377228,0.166034053,VCPIP1
TMEM254,0.941147268,5.41865e-06,8.70881e-05,0.175489068,0.090063632,TMEM254,-0.275762945,0.012904147,0.081685748,0.047046762,0.062574558,TMEM254
PLEK,0.940886974,4.65172e-66,1.48003e-63,0.892405063,0.764072442,PLEK,0.056585167,0.325233787,1.0,0.320157202,0.339605249,PLEK
A4GALT,0.940787613,4.59164e-07,8.37651e-06,0.189873418,0.095447871,A4GALT,-0.761258125,0.552052911,1.0,0.004784416,0.008404728,A4GALT
TMEM106A,0.940192282,0.001735559,0.017487879,0.101841197,0.041605482,TMEM106A,-0.770480216,0.000945779,0.008077395,0.0248334,0.045005965,TMEM106A
OXCT1,0.938538074,4.3383199999999994e-27,3.5103000000000005e-25,0.504027618,0.321585903,OXCT1,-0.064702623,0.520033446,1.0,0.123084809,0.126396269,OXCT1
CYFIP1,0.93796581,7.408020000000001e-26,5.5848700000000005e-24,0.474683544,0.291727851,CYFIP1,-0.203088477,0.000955799,0.00815358,0.10616848,0.127534975,CYFIP1
TANK,0.935184062,1.90559e-62,5.50336e-60,0.808975834,0.581008321,TANK,0.564238608,1.8514100000000002e-40,1.75102e-38,0.350059805,0.284567834,TANK
SREK1IP1,0.933485925,2.27526e-38,3.31094e-36,0.593785961,0.384238864,SREK1IP1,-0.10342589,0.000669877,0.005949907,0.285584098,0.309998916,SREK1IP1
PRKCD,0.930525959,1.12106e-39,1.73922e-37,0.629459148,0.423886442,PRKCD,-0.547684908,3.02513e-07,4.85847e-06,0.0663553,0.097765969,PRKCD
TP53INP1,0.929694474,8.8101e-17,3.90977e-15,0.333716916,0.173274596,TP53INP1,0.354275078,0.001620939,0.013119584,0.115167739,0.097006832,TP53INP1
TAGAP,0.928556859,8.014090000000001e-24,5.37287e-22,0.520713464,0.362212433,TAGAP,,,,,,
HVCN1,0.924275517,1.49512e-51,2.9857799999999996e-49,0.885500575,0.697503671,HVCN1,-0.2038261,9.78354e-05,0.001038373,0.170359401,0.194827025,HVCN1
CCL14,0.921081901,1.00155e-32,1.07435e-30,0.781357883,0.65051395,CCL14,,,,,,
UXS1,0.920290411,9.45087e-08,1.90765e-06,0.226121979,0.128732256,UXS1,-0.297096997,0.025536237,0.146570769,0.040268839,0.05416983,UXS1
CISH,0.908225536,1.08302e-13,3.89472e-12,0.369965478,0.244248654,CISH,0.230423123,0.036042582,0.197126448,0.146551233,0.136156599,CISH
POLR3GL,0.906116724,3.76483e-07,6.94156e-06,0.223820483,0.131179638,POLR3GL,0.085320577,0.77971227,1.0,0.154923962,0.155514586,POLR3GL
OGFRL1,0.904152513,5.74771e-08,1.20018e-06,0.218642117,0.115516397,OGFRL1,0.180622399,0.666712906,1.0,0.107193712,0.106441818,OGFRL1
GTDC1,0.901533544,0.001044398,0.011001925,0.130609896,0.068526676,GTDC1,0.063237332,0.985788885,1.0,0.081847696,0.082149441,GTDC1
PTGS2,0.900143504,3.11386e-35,3.74702e-33,0.82278481,0.706314244,PTGS2,2.133173227,0.064158139,0.319614168,0.019650282,0.008458952,PTGS2
SMAD1,0.89852792,6.73721e-11,1.91044e-09,0.280207135,0.159569261,SMAD1,-0.004550927,0.869760971,1.0,0.007347497,0.008350504,SMAD1
RNF13,0.89052099,4.83543e-12,1.50532e-10,0.288262371,0.158100832,RNF13,-0.290343225,7.8633e-07,1.19026e-05,0.138292419,0.169558616,RNF13
OCSTAMP,0.889608979,1.2746800000000002e-18,6.50225e-17,0.37456847,0.208516887,OCSTAMP,,,,,,
PAIP1,0.889431715,7.48613e-30,6.92264e-28,0.529344074,0.338717572,PAIP1,-0.185918272,1.99102e-05,0.000240277,0.172352908,0.201062791,PAIP1
GNB1,0.888912857,6.3926100000000004e-77,2.72732e-74,0.916570771,0.779246207,GNB1,-0.090770565,0.005233559,0.037010295,0.317138463,0.337924303,GNB1
PHLDB3,0.878871262,5.57945e-25,3.98241e-23,0.507479862,0.324033284,PHLDB3,-0.710465312,0.3716761,1.0,0.006151393,0.011603948,PHLDB3
PLAA,0.878023267,1.77102e-19,9.413210000000001e-18,0.398734177,0.235438081,PLAA,-0.182178438,0.20572195,0.818656027,0.04602153,0.053844485,PLAA
IGSF6,0.877446473,0.00037617,0.004383281,0.153049482,0.087616251,IGSF6,-0.879505694,7.95823e-14,2.47529e-12,0.060602609,0.105791129,IGSF6
RBP5,0.877259016,1.0269e-21,6.042949999999999e-20,0.518987342,0.363191385,RBP5,15.97050858,0.992535135,1.0,5.69573e-05,0.0,RBP5
SLC13A3,0.871132612,4.49784e-35,5.3779200000000004e-33,0.577100115,0.342143906,SLC13A3,-1.007610559,0.919479663,1.0,0.000740445,0.001355601,SLC13A3
PPFIBP1,0.870899796,1.34859e-08,3.03183e-07,0.276754891,0.177679883,PPFIBP1,-0.846384525,0.931178855,1.0,0.000341744,0.000867585,PPFIBP1
ST3GAL5,0.870291591,0.004347644,0.039446096,0.110471807,0.05628977,ST3GAL5,-1.037907362,0.180359784,0.73974742,0.006094435,0.014260926,ST3GAL5
MCF2L,0.865607381,8.78837e-25,6.17885e-23,0.53164557,0.358786099,MCF2L,0.638602018,0.148276781,0.635088204,0.033377001,0.024726169,MCF2L
HMGCR,0.865515232,1.02931e-24,7.182980000000001e-23,0.498273878,0.318649046,HMGCR,-0.006795046,0.465612516,1.0,0.099846215,0.104977768,HMGCR
UGCG,0.865086257,3.32661e-47,6.18288e-45,0.754315305,0.528634361,UGCG,0.131077558,0.40016481,1.0,0.111693342,0.107309402,UGCG
EGLN1,0.864760518,0.000181628,0.002249029,0.170310702,0.10083211,EGLN1,-0.237934947,0.000565309,0.005099163,0.081221165,0.103296822,EGLN1
BCL10,0.864594519,8.0222299999999995e-25,5.70429e-23,0.517836594,0.345080764,BCL10,0.145497382,0.085916569,0.408711903,0.186592242,0.178071793,BCL10
SLC40A1,0.862056196,1.81736e-37,2.49018e-35,0.762370541,0.604992658,SLC40A1,0.243597597,0.94006427,1.0,0.003873099,0.003416115,SLC40A1
NCL,0.861537457,4.61626e-68,1.5755699999999998e-65,0.925776755,0.781204112,NCL,,,,,,
IFI35,0.85810107,4.7688699999999996e-20,2.6023600000000004e-18,0.430955121,0.272638277,IFI35,1.267343521,0.0,0.0,0.54473999,0.341828435,IFI35
ZCCHC2,0.857852101,0.000842668,0.009122583,0.135212888,0.072442487,ZCCHC2,1.130240917,5.8713200000000005e-67,8.47062e-65,0.222133622,0.119943607,ZCCHC2
ETV6,0.856344879,1.00851e-06,1.77429e-05,0.210586881,0.117963779,ETV6,0.510367393,1.30313e-06,1.91026e-05,0.148943441,0.122871706,ETV6
ATG2B,0.856008232,1.22651e-05,0.000188259,0.189298044,0.107195301,ATG2B,-0.480566502,0.029313808,0.165135096,0.03275047,0.046090446,ATG2B
DGKQ,0.854857385,8.06428e-09,1.86203e-07,0.241081703,0.13215859,DGKQ,-0.076319918,0.711904081,1.0,0.013612804,0.015887648,DGKQ
MMRN1,0.852239668,1.10631e-10,3.09042e-09,0.35443038,0.241801273,MMRN1,-0.492960125,0.993610598,1.0,0.000113915,0.000162672,MMRN1
MED28,0.851432621,0.00296558,0.027988876,0.119677791,0.063142438,MED28,-0.341868937,9.48394e-06,0.000120369,0.094378311,0.121949897,MED28
TSKU,0.850442529,5.02653e-07,9.16098e-06,0.256041427,0.170337739,TSKU,-2.510118723,0.958447777,1.0,0.000170872,0.000488016,TSKU
DNAJB1,0.849361479,9.52396e-28,7.910790000000001e-26,0.591484465,0.422418013,DNAJB1,-0.078479014,0.060039658,0.302102995,0.088113003,0.100531396,DNAJB1
FOS,0.846375644,0.000158886,0.001997733,0.230724971,0.163974547,FOS,0.692016304,0.455011329,1.0,0.043857151,0.039963128,FOS
TRAF3,0.842399061,1.79066e-06,3.03377e-05,0.20598389,0.116984826,TRAF3,-0.258456737,0.000114316,0.001197364,0.128097055,0.151935799,TRAF3
DOCK10,0.838980675,2.1693e-16,9.40464e-15,0.410817031,0.266764562,DOCK10,0.377511561,6.26323e-31,4.32265e-29,0.439198041,0.390142067,DOCK10
FUNDC2,0.837746441,2.21484e-07,4.24689e-06,0.211737629,0.113069016,FUNDC2,-0.113659278,0.254336307,0.965328767,0.066640087,0.073744713,FUNDC2
CASP14,0.837623954,1.34276e-25,9.96295e-24,0.542577675,0.373470387,CASP14,0.0,1.0,1.0,0.0,0.0,CASP14
MIER1,0.834391713,5.94375e-31,5.903500000000001e-29,0.588607595,0.402349486,MIER1,-0.075595222,0.004087358,0.029719471,0.372444039,0.394696888,MIER1
ZNF516,0.832486629,2.31628e-05,0.000340229,0.188147296,0.107684777,ZNF516,-0.140517533,0.627792946,1.0,0.010252321,0.013230669,ZNF516
RBCK1,0.829926729,1.47776e-07,2.9078e-06,0.238204833,0.141948116,RBCK1,-0.074780196,0.420724588,1.0,0.046078487,0.051187507,RBCK1
BCL2L10,0.827408433,1.82868e-29,1.66641e-27,0.63118527,0.455212922,BCL2L10,0.80526787,0.991817897,1.0,0.000170872,0.000108448,BCL2L10
NANS,0.823108375,6.55139e-32,6.79462e-30,0.586881473,0.371512482,NANS,-0.028827747,0.212538102,0.839235571,0.053881643,0.062032318,NANS
PPTC7,0.822863162,1.36145e-09,3.43511e-08,0.273878021,0.16103769,PPTC7,0.11045216,0.509055693,1.0,0.139830267,0.137349528,PPTC7
CD9,0.821703315,9.69443e-22,5.72276e-20,0.615074799,0.51052374,CD9,-0.1725104,0.337208558,1.0,0.041806687,0.047717167,CD9
SH3PXD2B,0.819846928,7.58215e-07,1.35425e-05,0.241081703,0.151248164,SH3PXD2B,-0.363044649,0.043416341,0.230494739,0.034743977,0.047120703,SH3PXD2B
STXBP2,0.817623258,2.3904400000000002e-30,2.27783e-28,0.588607595,0.388644151,STXBP2,-0.157306299,0.014917563,0.092595551,0.091929145,0.107580523,STXBP2
P2RX4,0.81583482,3.0968499999999996e-42,5.23731e-40,0.720943613,0.516886931,P2RX4,-0.409061581,9.26474e-06,0.00011788,0.077860682,0.105194664,P2RX4
CCDC86,0.81140703,5.61723e-17,2.55319e-15,0.391254315,0.243269701,CCDC86,0.19708845,0.979501709,1.0,0.010821894,0.010682139,CCDC86
SYNGR2,0.808098793,4.87862e-66,1.5263600000000002e-63,0.925776755,0.837493882,SYNGR2,0.089138515,0.33042131,1.0,0.268952555,0.269710444,SYNGR2
ARHGAP10,0.807294071,0.002153656,0.02110043,0.130034522,0.072442487,ARHGAP10,0.275841236,0.430307656,1.0,0.057412998,0.053031125,ARHGAP10
MIDN,0.803377151,6.02634e-08,1.25341e-06,0.286536249,0.192853647,MIDN,0.230658039,0.070237386,0.345185123,0.146323404,0.138108665,MIDN
UBE2J1,0.803109109,7.55734e-15,2.9071e-13,0.345224396,0.197258933,UBE2J1,0.784843087,6.44574e-19,2.75248e-17,0.162499288,0.111809999,UBE2J1
GTF2H2,0.803042889,5.06959e-08,1.06689e-06,0.271576525,0.167890357,GTF2H2,,,,,,
TRIB1,0.800728381,2.38077e-17,1.12574e-15,0.471806674,0.329417523,TRIB1,-0.30163449,0.004521174,0.032540219,0.076379792,0.093753389,TRIB1
DNAJC24,0.79886657,4.1498e-13,1.44259e-11,0.345224396,0.211943221,DNAJC24,0.034128927,0.98118792,1.0,0.104972376,0.105465785,DNAJC24
ACSL1,0.797199965,2.24359e-28,1.9231300000000002e-26,0.731300345,0.589818894,ACSL1,-0.402331382,2.52114e-07,4.08501e-06,0.086062539,0.118208437,ACSL1
BAZ1A,0.795781255,3.52391e-36,4.43966e-34,0.69735328,0.483602545,BAZ1A,0.121115774,0.210778911,0.834280559,0.242068691,0.239887214,BAZ1A
CUL1,0.792164028,1.8262400000000002e-30,1.74909e-28,0.600115075,0.411160059,CUL1,-0.080541126,0.09643632,0.449789565,0.107079797,0.118154213,CUL1
MCL1,0.790407598,5.40609e-21,3.05672e-19,0.48273878,0.317180617,MCL1,0.356387049,3.6730700000000004e-56,4.76119e-54,0.680298456,0.623522395,MCL1
LNPEP,0.788503706,8.87413e-05,0.001170661,0.186996548,0.114537445,LNPEP,,,,,,
PHF6,0.786631644,1.11055e-07,2.22253e-06,0.255466053,0.156632403,PHF6,-0.069080897,0.106600174,0.488320476,0.123483511,0.134421429,PHF6
NOBOX,0.784291744,5.52723e-10,1.43907e-08,0.283659379,0.16886931,NOBOX,15.75344658,0.992535135,1.0,5.69573e-05,0.0,NOBOX
ZFP36,0.784279168,4.01328e-13,1.39772e-11,0.433256617,0.305433186,ZFP36,-0.063964285,0.001192469,0.009948018,0.36709005,0.394208871,ZFP36
MAN2A1,0.7828601,6.30365e-09,1.4773e-07,0.283084005,0.179148311,MAN2A1,-0.38984862,1.54518e-07,2.56887e-06,0.105712821,0.138108665,MAN2A1
DENND3,0.781762123,2.9601e-24,2.02062e-22,0.560989643,0.396965247,DENND3,-0.485960692,0.215160211,0.847890611,0.011049724,0.018653075,DENND3
ICOSLG,0.781502783,0.002016599,0.01991352,0.152474108,0.094958395,ICOSLG,-0.210835293,0.029609151,0.166541691,0.065102238,0.078679102,ICOSLG
IFNAR2,0.781426609,3.62491e-07,6.70412e-06,0.226121979,0.131669114,IFNAR2,-0.052034508,0.163560376,0.684925839,0.664749103,0.692061599,IFNAR2
IKBKG,0.781387448,2.23973e-08,4.90025e-07,0.257767549,0.154674498,IKBKG,-0.215036809,0.192901985,0.77935093,0.03702227,0.045060189,IKBKG
DOCK8,0.779984713,4.35981e-16,1.83915e-14,0.429228999,0.287812041,DOCK8,-0.110682406,0.000377474,0.003550341,0.355185966,0.377778983,DOCK8
FOSL1,0.775976956,4.81621e-11,1.38878e-09,0.341196778,0.21732746,FOSL1,1.341097951,0.514566175,1.0,0.00985362,0.005910422,FOSL1
CHST15,0.775618434,7.49599e-08,1.53257e-06,0.30840046,0.21732746,CHST15,-1.462518811,0.001436632,0.011731956,0.009967534,0.029389437,CHST15
STAM2,0.769582152,2.62399e-29,2.3455899999999998e-27,0.577675489,0.383749388,STAM2,-0.139780089,0.122571912,0.54418738,0.075012815,0.084643748,STAM2
RAB11FIP1,0.766638577,8.41607e-38,1.18787e-35,0.777905639,0.603524229,RAB11FIP1,-0.124161646,0.054761207,0.280032082,0.06977274,0.082203666,RAB11FIP1
PPP1R8,0.761856377,1.29816e-06,2.23775e-05,0.235903337,0.144884973,PPP1R8,0.013580127,0.698354852,1.0,0.067950105,0.070653942,PPP1R8
PPP2CA,0.761529148,1.65508e-43,2.85038e-41,0.796317606,0.608908468,PPP2CA,-0.096344888,0.014162723,0.088425253,0.171327676,0.188374363,PPP2CA
IP6K2,0.759197772,2.8357500000000004e-26,2.19065e-24,0.570771001,0.390602056,IP6K2,-0.104155883,0.111632579,0.505882791,0.107649371,0.117774645,IP6K2
GABPB1,0.759096026,6.43723e-08,1.33183e-06,0.226697353,0.12432697,GABPB1,0.099287435,0.688724692,1.0,0.053710771,0.051350179,GABPB1
ATP6V1G2,0.756665289,0.001287828,0.013334308,0.128883774,0.067058248,ATP6V1G2,-0.19525604,0.878993226,1.0,0.004385715,0.005313957,ATP6V1G2
UPRT,0.756180882,2.78986e-10,7.49231e-09,0.310126582,0.196769457,UPRT,-0.479495525,0.109389725,0.497484599,0.019422453,0.029226765,UPRT
SDAD1,0.75409466,2.91927e-13,1.02431e-11,0.375719217,0.248164464,SDAD1,0.11828243,0.426931298,1.0,0.11493991,0.110779742,SDAD1
UTP18,0.752512276,2.27509e-09,5.60472e-08,0.301495972,0.191874694,UTP18,-0.419653326,6.32734e-06,8.2774e-05,0.079284616,0.107092506,UTP18
RFK,0.749928772,1.77145e-11,5.27e-10,0.363636364,0.248164464,RFK,-0.012899612,0.279873331,1.0,0.244745685,0.254798829,RFK
PTEN,0.749740362,9.90123e-18,4.85289e-16,0.460874568,0.301517376,PTEN,-0.213847503,8.56139e-05,0.000921296,0.136241955,0.16158768,PTEN
IL10RB,0.748535872,3.0697e-27,2.49456e-25,0.610471807,0.442486539,IL10RB,-0.624264061,2.57657e-52,3.11827e-50,0.232613772,0.32409717,IL10RB
CINP,0.746512949,1.06801e-12,3.54217e-11,0.360759494,0.2329907,CINP,,,,,,
RAE1,0.745975137,1.8537e-12,6.02036e-11,0.350978136,0.220264317,RAE1,-0.094395667,0.231189744,0.896667877,0.086233411,0.093753389,RAE1
IRF4,0.745262325,0.0038768,0.035396539,0.144994246,0.089574156,IRF4,0.67932564,0.187280316,0.762133888,0.022669021,0.014640495,IRF4
KPNA4,0.743145704,1.04876e-36,1.38643e-34,0.730724971,0.531571219,KPNA4,-0.0485343,0.13932937,0.604060238,0.192174062,0.203123305,KPNA4
HSP90AA1,0.740725219,4.2327200000000003e-72,1.6215600000000001e-69,0.980437284,0.953989232,HSP90AA1,-0.217935964,2.37182e-22,1.1875799999999999e-20,0.635871732,0.677963345,HSP90AA1
ZC3H11A,0.739743173,7.1033e-12,2.17881e-10,0.336593786,0.211453744,ZC3H11A,0.084767506,0.006314218,0.043696445,0.469442388,0.464537469,ZC3H11A
CSRP1,0.739444554,1.37813e-26,1.0824400000000002e-24,0.621979287,0.443465492,CSRP1,-0.127475321,0.245994403,0.94058649,0.032010024,0.039312439,CSRP1
XYLT1,0.73895067,1.41109e-07,2.7883e-06,0.247986191,0.149290259,XYLT1,0.379876643,0.532944452,1.0,0.024776442,0.021038933,XYLT1
NUB1,0.738253236,8.78752e-28,7.33152e-26,0.64269275,0.447870778,NUB1,0.346288174,2.25318e-25,1.26455e-23,0.425585237,0.372681922,NUB1
ATP6V0D2,0.736369312,4.3215699999999996e-20,2.37206e-18,0.483314154,0.31669114,ATP6V0D2,-0.900165915,0.068739841,0.338934271,0.01497978,0.026027546,ATP6V0D2
HEATR5B,0.735713303,1.08805e-33,1.2157699999999999e-31,0.717491369,0.525208027,HEATR5B,-0.246336132,0.054534829,0.27902252,0.047103719,0.059049995,HEATR5B
IPPK,0.733611107,2.97002e-08,6.36452e-07,0.265822785,0.160548213,IPPK,-0.246194124,0.60136891,1.0,0.011391468,0.01458627,IPPK
