ref_komodo_stable_id,chicken_grcg6a_stable_id,chicken_grcg6a_name,chicken_grcg6a_lps_4_logFC,chicken_grcg6a_lps_4_QValue,chicken_grcg6a_lps_8_logFC,chicken_grcg6a_lps_8_QValue,chicken_grcg6a_lps_24_logFC,chicken_grcg6a_lps_24_QValue,turtle_painted_stable_id,turtle_painted_name,turtle_painted_lps_4_logFC,turtle_painted_lps_4_QValue,turtle_painted_lps_8_logFC,turtle_painted_lps_8_QValue,komodo_stable_id,komodo_name,komodo_lps_4_logFC,komodo_lps_4_QValue
ENSVKKG00000005352,ENSGALG00000007403,PEBP1,,,0.551326453875844,0.373515008687597,0.928217392321173,0.0153313803445859,,,,,,,,,,
ENSVKKG00000005369,ENSGALG00000050440,,6.28764437797114,0.0155498371186307,,,,,,,,,,,,,,
ENSVKKG00000005376,,,,,,,,,,,,,,,ENSVKKG00000005376,TNFAIP2,1.20489122335386,0.10878913093576
ENSVKKG00000005381,ENSGALG00000034688,TIMELESS,,,,,0.95447444162594,0.130838250344808,,,,,,,,,,
ENSVKKG00000005399,ENSGALG00000002484,CRYM,,,,,1.0311606724273,0.0072022238781854,,,,,,,,,,
ENSVKKG00000005413,ENSGALG00000011511,CKB,0.765078725771592,0.0500521339923359,1.14876212016764,0.0014967371233163,1.39618795586202,9.59523698118689e-05,,,,,,,,,,
ENSVKKG00000005423,ENSGALG00000012731,TBC1D7,,,0.70030565974174,0.460581058907581,1.29705279522779,0.0023098244324766,,,,,,,,,,
ENSVKKG00000005429,ENSGALG00000007220,FTH1,,,0.755944917126879,0.30499895691179,1.01475541020933,0.0335405900652648,,,,,,,ENSVKKG00000005429,FTH1,1.92407556119328,0.014502549269742
ENSVKKG00000005471,ENSGALG00000026038,ERI2,,,,,0.97322367578099,0.190689773855609,,,,,,,,,,
ENSVKKG00000005486,,,,,,,,,ENSCPBG00000006292,,1.96325213708178,1.0,1.68482562720413,1.0,,,,
ENSVKKG00000005512,ENSGALG00000012952,BASP1,0.627824602104398,0.157732932928773,,,0.810086354157853,0.0606862167688086,,,,,,,,,,
ENSVKKG00000005521,ENSGALG00000008317,SDSL,,,,,1.93829336729716,0.0611733503524511,,,,,,,,,,
ENSVKKG00000005527,ENSGALG00000030706,MAP3K6,2.0687535293986,9.33503230395531e-06,1.65355870267828,0.0094285548483439,1.4163647178056,0.0066608450123133,,,,,,,,,,
ENSVKKG00000005534,ENSGALG00000033231,RACGAP1,,,,,5.38224325967768,7.99723119234032e-29,,,,,,,,,,
ENSVKKG00000005542,ENSGALG00000011490,CMTM6,0.790730195506654,0.496162353973775,,,,,,,,,,,,,,
ENSVKKG00000005552,,,,,,,,,ENSCPBG00000022712,GPD1L,1.28039007747933,1.0,,,,,,
ENSVKKG00000005611,ENSGALG00000003547,SKP2,,,,,0.655523285284584,0.13652253978941,,,,,,,,,,
ENSVKKG00000005641,,,,,,,,,ENSCPBG00000010150,THSD7B,5.22056435506785,1.0,,,,,,
ENSVKKG00000005650,ENSGALG00000011881,CCNA2,,,,,3.45449386475139,1.17511602425552e-12,,,,,,,,,,
ENSVKKG00000005682,ENSGALG00000009369,PRDX3,,,,,0.561298155533958,0.16686527507235,,,,,,,,,,
ENSVKKG00000005700,ENSGALG00000002485,PHKG1,,,0.565620930058962,0.368869860138376,0.669131479154658,0.0842014183414457,,,,,,,,,,
ENSVKKG00000005704,ENSGALG00000002495,CHCHD2P9,,,0.640347023844931,0.345526950185644,0.890266789297952,0.0247988996063537,,,,,,,,,,
ENSVKKG00000005711,,,,,,,,,,,,,,,ENSVKKG00000005711,GTDC1,0.978255206291238,1.0
ENSVKKG00000005722,ENSGALG00000012448,ORC4,,,,,0.696249837190508,0.115297464415534,,,,,,,,,,
ENSVKKG00000005788,ENSGALG00000029172,NDUFC2,0.490797826000125,0.430265291306185,0.826247335782884,0.102208964187366,0.829593725365931,0.0437542567165999,,,,,,,,,,
ENSVKKG00000005789,ENSGALG00000019042,ALG8,0.715272582676372,0.18858873559313,0.821213599435677,0.124340408736946,1.36640186908256,0.002711362822886,,,,,,,,,,
ENSVKKG00000005793,ENSGALG00000035007,USP35,5.34641356114505,2.9034582117174007e-15,4.94341555753655,2.6436021437809694e-11,5.2645645923672,1.87768873720579e-07,,,,,,,,,,
ENSVKKG00000005801,ENSGALG00000029020,PLPP4,4.92446514264726,0.410356307599357,,,,,,,,,,,,,,
ENSVKKG00000005827,ENSGALG00000016661,BLK,,,0.545117153106935,0.436416873170869,0.672099528262078,0.173148053008536,,,,,,,,,,
ENSVKKG00000005842,,,,,,,,,ENSCPBG00000025802,KIF5C,4.27971572922095,1.0,3.71985141286441,1.0,,,,
ENSVKKG00000005856,ENSGALG00000010702,ADSS,,,,,0.615621041575403,0.192603807758484,,,,,,,,,,
ENSVKKG00000005865,ENSGALG00000010713,,,,,,0.815982958399122,0.16834847754808,,,,,,,,,,
ENSVKKG00000005872,,,,,,,,,,,,,,,ENSVKKG00000005872,,1.04612441348446,0.83035699649346
ENSVKKG00000005889,ENSGALG00000041923,ESPL1,,,,,1.55165620282424,3.11906761506458e-05,,,,,,,,,,
ENSVKKG00000005892,ENSGALG00000017064,RFC3,,,0.960236330407404,0.468063767326096,2.1915672100197,1.68709009186387e-05,,,,,,,,,,
ENSVKKG00000005900,ENSGALG00000010748,EXO1,,,2.30232674242848,0.449513604240841,4.78625463473366,1.10977942023767e-08,,,,,,,,,,
ENSVKKG00000005931,ENSGALG00000017073,BRCA2,,,,,1.62982687992206,0.016394513852528,,,,,,,,,,
ENSVKKG00000005940,,,,,,,,,ENSCPBG00000015700,BMX,3.1202241624339,1.0,2.05622733961631,1.0,,,,
ENSVKKG00000005953,,,,,,,,,ENSCPBG00000025069,,2.31398925500034,1.0,2.41876332930349,1.0,,,,
ENSVKKG00000005968,ENSGALG00000023472,,8.64721438495122,2.15213369766415e-29,4.22018638986332,0.0581758510844766,4.53289750365413,0.0120236782989712,,,,,,,,,,
ENSVKKG00000005971,,,,,,,,,,,,,,,ENSVKKG00000005971,DPEP1,1.32652064915722,0.583488745680774
ENSVKKG00000006003,ENSGALG00000000516,FANCA,,,,,3.15473797070437,0.0025594067811233,,,,,,,,,,
ENSVKKG00000006007,ENSGALG00000016574,GEMIN8,0.801045346985772,0.249719782544769,,,,,,,,,,,,,,
ENSVKKG00000006031,,,,,,,,,ENSCPBG00000016483,,2.05261167674183,1.0,,,,,,
ENSVKKG00000006043,ENSGALG00000034630,PPIL1,,,0.851776186521071,0.185921558631443,0.89218921775752,0.0460458284870523,,,,,,,,,,
ENSVKKG00000006055,ENSGALG00000036234,RFWD3,,,,,1.03510712086092,0.0423716137378443,,,,,,,,,,
ENSVKKG00000006058,ENSGALG00000031482,Pou5f3,3.76215553398646,1.02794095129599e-18,2.95149043502787,1.01312128099679e-05,3.33404881338888,6.75566853331331e-06,,,,,,,,,,
ENSVKKG00000006067,,,,,,,,,ENSCPBG00000003409,PDPR,1.86606961183149,1.0,,,,,,
ENSVKKG00000006117,ENSGALG00000010147,CBWD1,0.500891361578485,0.391986512993664,,,0.635513668326087,0.113424690917743,,,,,,,,,,
ENSVKKG00000006177,ENSGALG00000053954,,1.37856821947503,0.0058519144410772,0.85728231748021,0.385274544204329,,,,,,,,,,,,
ENSVKKG00000006187,ENSGALG00000012361,NIN,,,,,0.909613518823087,0.061877877508306,,,,,,,,,,
ENSVKKG00000006194,ENSGALG00000031895,SDK2,5.09268906553518,0.314037830172786,,,,,,,,,,,,,,
ENSVKKG00000006199,ENSGALG00000004833,P3H1,,,,,0.707476649160889,0.091701391370827,,,,,,,,,,
ENSVKKG00000006213,ENSGALG00000016442,RRM2,,,,,4.50132227334682,0.0064855841423025,,,,,,,,,,
ENSVKKG00000006256,ENSGALG00000009594,RARRES1,,,,,1.02749179430502,0.15813492776599,,,,,,,,,,
ENSVKKG00000006289,ENSGALG00000016774,NPAS2,3.41165097409614,0.110018903327994,3.43579602920396,0.191562653496737,3.50887406268984,0.0406544191795003,,,,,,,,,,
ENSVKKG00000006293,ENSGALG00000007354,CIT,,,,,4.23256628704457,4.92814115076001e-08,,,,,,,,,,
ENSVKKG00000006296,ENSGALG00000016776,TBC1D8,2.25689011220716,9.92338364753575e-08,,,1.63571266000101,0.0276372065228448,,,,,,,ENSVKKG00000006296,TBC1D8,1.03095092982993,0.252346445321959
ENSVKKG00000006335,ENSGALG00000009020,JAG1,,,0.939152634137715,0.44628944790339,1.30153985421929,0.182629263147086,,,,,,,,,,
ENSVKKG00000006342,ENSGALG00000040180,CEBPD,1.59932269994785,0.0034183733502315,1.48144212681524,0.020115725799857,0.949063706267661,0.151326431282316,,,,,,,,,,
ENSVKKG00000006347,ENSGALG00000015226,SPIDR,,,,,1.17269143236579,0.0621632114349171,,,,,,,,,,
ENSVKKG00000006351,ENSGALG00000037241,KCNAB2,,,0.612567992228685,0.331925412709284,,,,,,,,,,,,
ENSVKKG00000006390,,,,,,,,,ENSCPBG00000016178,ACOT7,1.92052961301189,1.0,2.01571280574505,1.0,,,,
ENSVKKG00000006400,,,,,,,,,,,,,,,ENSVKKG00000006400,SAMD11,1.53170069502321,0.0193809154155116
ENSVKKG00000006407,ENSGALG00000002377,ENO1,,,,,0.615195315706427,0.17001306534291,,,,,,,,,,
ENSVKKG00000006417,ENSGALG00000002506,SPSB1,,,0.931556002662653,0.107200020847768,0.755498940009045,0.0739301283049763,,,,,,,,,,
ENSVKKG00000006427,ENSGALG00000012265,MICALL1,,,,,0.710450525343473,0.0738368762964679,,,,,,,,,,
ENSVKKG00000006429,ENSGALG00000014378,ANAPC4,,,,,0.672008452201374,0.16892852152737,,,,,,,,,,
ENSVKKG00000006431,ENSGALG00000036969,KLHL14,,,,,0.851425711987157,0.194320429786828,,,,,,,,,,
ENSVKKG00000006434,ENSGALG00000015183,,0.852247725986539,0.0242375153634129,0.735576624605155,0.176688610005843,1.26433134858478,0.0001866826775668,,,,,,,,,,
ENSVKKG00000006457,ENSGALG00000023131,PDXP,,,,,0.674390767283533,0.195385069793827,,,,,,,,,,
ENSVKKG00000006468,ENSGALG00000012422,,0.676934128422265,0.320602068627315,,,,,,,,,,,,,,
ENSVKKG00000006473,ENSGALG00000039658,GGA1,1.12793510447234,0.0005633127765127,1.00114731688489,0.0376508754450709,1.14168376452015,0.0030000182172979,,,,,,,,,,
ENSVKKG00000006488,,,,,,,,,ENSCPBG00000022046,KIF1B,1.32909538143495,1.0,,,,,,
ENSVKKG00000006523,ENSGALG00000038141,NCF4,0.696070136964043,0.475246588937892,1.02763802975274,0.144153470798617,0.978022033176454,0.121296003354819,,,,,,,ENSVKKG00000006523,NCF4,1.67942483785535,4.78956141719917e-05
ENSVKKG00000006550,ENSGALG00000049812,SLC66A2,,,,,0.650864093089407,0.133154751877291,,,,,,,,,,
ENSVKKG00000006555,ENSGALG00000046360,,1.35370660897749,0.500769561178532,,,,,,,,,,,,,,
ENSVKKG00000006590,ENSGALG00000012263,NEMF,1.77460850477728,0.145210005176536,,,1.31083890519419,0.115747581154839,,,,,,,,,,
ENSVKKG00000006591,,,,,,,,,,,,,,,ENSVKKG00000006591,PARD6G,3.3228883225542,0.961266760104035
ENSVKKG00000006601,,,,,,,,,,,,,,,ENSVKKG00000006601,DSG2,2.03494048582728,0.0001023902285925
ENSVKKG00000006605,ENSGALG00000012237,POLE2,,,0.771877410006778,0.264649077751558,1.04363154056539,0.0153631796182833,,,,,,,,,,
ENSVKKG00000006623,ENSGALG00000012546,MCM5,,,1.3880360718336,0.0293320486865261,2.12859039625711,9.40698622196674e-10,,,,,,,,,,
ENSVKKG00000006637,ENSGALG00000013626,GMNN,,,,,1.25201404417907,0.0448698787391565,,,,,,,,,,
ENSVKKG00000006652,ENSGALG00000002016,PRKCD,,,,,0.574506628585504,0.158075613850597,,,,,,,ENSVKKG00000006652,PRKCD,1.17796077595003,0.0584934944942825
ENSVKKG00000006656,ENSGALG00000002099,,,,0.749802379417902,0.327366290802995,,,,,,,,,,,,
ENSVKKG00000006673,,,,,,,,,ENSCPBG00000017157,MAP4K4,1.54640734365446,1.0,,,,,,
ENSVKKG00000006678,ENSGALG00000004687,CENPP,,,,,3.94393312858074,4.70095783640661e-07,,,,,,,,,,
ENSVKKG00000006695,ENSGALG00000026493,RALB,0.709035951920992,0.253566705669227,,,0.962621970873427,0.031243901440941,,,,,,,,,,
ENSVKKG00000006717,ENSGALG00000017077,HSPH1,0.914758621942403,0.0068252201793615,0.523056955573157,0.446358791715198,0.533334832024636,0.189646573141368,,,,,,,,,,
ENSVKKG00000006726,ENSGALG00000026781,ALOX5AP,,,,,2.23404678115902,0.0019002864209861,,,,,,,,,,
ENSVKKG00000006729,ENSGALG00000042875,HMGB1,,,,,0.584304252027581,0.196671255272265,,,,,,,,,,
ENSVKKG00000006730,,,,,,,,,ENSCPBG00000004266,NID1,,,3.08935309511621,1.0,,,,
ENSVKKG00000006734,,,,,,,,,ENSCPBG00000020435,SLC7A1,1.14962465609733,1.0,,,ENSVKKG00000006734,SLC7A1,1.3466978379214,0.944646956104072
ENSVKKG00000006739,ENSGALG00000017091,FLT1,1.23427732165726,0.278150964533609,,,3.62978011039274,0.0047030698958053,,,,,,,,,,
ENSVKKG00000006813,ENSGALG00000019489,CHST9,0.77580296934845,0.239227594784145,,,1.2339573078948,0.115297464415534,,,,,,,,,,
ENSVKKG00000006841,ENSGALG00000004714,CPSF4,,,,,0.589508015430348,0.154732684565936,,,,,,,,,,
ENSVKKG00000006885,,,,,,,,,ENSCPBG00000005940,CPLANE1,1.47106418791539,1.0,,,,,,
ENSVKKG00000006894,,,,,,,,,,,,,,,ENSVKKG00000006894,UBE2E2,0.849656396741771,0.737499185936557
ENSVKKG00000006905,ENSGALG00000028790,DNASE2B,,,,,1.26985049806086,0.0805465907568779,,,,,,,,,,
ENSVKKG00000006911,,,,,,,,,ENSCPBG00000016750,KDM1B,1.03403197015086,1.0,,,,,,
ENSVKKG00000006914,ENSGALG00000017163,ACAT1,,,,,0.583225995095073,0.157611992799087,,,,,,,,,,
ENSVKKG00000006920,ENSGALG00000017167,SLC35F2,,,,,1.99528257255379,0.144795657081551,,,,,,,,,,
ENSVKKG00000006963,ENSGALG00000026055,PALM,1.39898133886319,0.361635874378647,1.89972510604377,0.0877145314825416,2.19859184989125,0.0355473431712326,,,,,,,,,,
ENSVKKG00000006981,ENSGALG00000052348,,,,,,0.65099809434181,0.176028034405917,,,,,,,,,,
ENSVKKG00000006990,ENSGALG00000040832,CFD,5.62613478194662,1.44433696453261e-18,5.56637568302372,3.94482748410024e-11,5.1526271238355,1.80038893092e-09,,,,,,,,,,
ENSVKKG00000006991,,,,,,,,,,,,,,,ENSVKKG00000006991,DND1,1.98794836820477,0.602969563838275
ENSVKKG00000007014,,,,,,,,,ENSCPBG00000007344,RICTOR,1.57689900528029,1.0,,,,,,
ENSVKKG00000007021,ENSGALG00000023364,CDC42EP4,,,,,0.946411412498667,0.163151776443413,,,,,,,,,,
ENSVKKG00000007043,ENSGALG00000017103,WASF3,,,0.797916464139452,0.434078151640502,,,,,,,,,,,,
ENSVKKG00000007060,ENSGALG00000000795,MFSD12,1.05028125754051,0.0033892787685265,,,1.04911670159795,0.0154366207481019,,,,,,,,,,
ENSVKKG00000007067,,,,,,,,,,,,,,,ENSVKKG00000007067,,0.930467821804713,1.0
ENSVKKG00000007071,,,,,,,,,,,,,,,ENSVKKG00000007071,,0.938662997920179,0.840623356700712
ENSVKKG00000007086,ENSGALG00000017120,SACS,0.933051726826723,0.465455927880606,,,1.35211177592469,0.0429819871910337,,,,,,,,,,
ENSVKKG00000007090,ENSGALG00000001788,ADPGK,0.540829017688854,0.381149220344945,,,0.603229134718886,0.179765337066551,,,,,,,,,,
ENSVKKG00000007101,ENSGALG00000006051,CDC7,,,,,3.00835389320953,1.76323983381546e-06,,,,,,,,,,
ENSVKKG00000007105,ENSGALG00000017126,ZDHHC20,1.48756529710182,3.11711419075565e-06,,,1.38421253295503,0.0058854415484912,,,,,,,,,,
ENSVKKG00000007109,,,,,,,,,ENSCPBG00000015692,TGFBR3,1.60351940654263,1.0,,,,,,
ENSVKKG00000007110,ENSGALG00000006757,XYLT1,0.742719356933659,0.499470859020679,1.09524784492017,0.422724481961744,,,,,,,,,ENSVKKG00000007110,XYLT1,0.928233045154254,0.686205822857423
ENSVKKG00000007112,ENSGALG00000043828,HEXA,,,,,0.671538053713324,0.153398991177065,,,,,,,,,,
ENSVKKG00000007125,ENSGALG00000017134,IFT88,,,0.811638533206471,0.435182968252944,,,,,,,,,,,,
ENSVKKG00000007149,,,,,,,,,ENSCPBG00000017470,TSPO2,2.61890550612856,1.0,,,,,,
ENSVKKG00000007154,ENSGALG00000000059,TUBB3,1.17537144384531,0.248176875766914,,,,,,,,,,,,,,
ENSVKKG00000007162,ENSGALG00000000528,DBNDD1,1.05151823522309,0.0754482213827588,1.26847059642177,0.0374759715594147,1.17694874093029,0.0288792957488884,,,,,,,,,,
ENSVKKG00000007171,,,,,,,,,ENSCPBG00000005987,DUOX2,,,2.15706257554821,1.0,,,,
ENSVKKG00000007188,,,,,,,,,,,,,,,ENSVKKG00000007188,AGL,1.57687312817847,0.0007583582831135
ENSVKKG00000007194,,,,,,,,,,,,,,,ENSVKKG00000007194,FRRS1,3.62884810332805,0.0230791207993817
ENSVKKG00000007202,ENSGALG00000050272,REEP4,,,,,1.30897255160462,0.0425414847464354,,,,,,,,,,
ENSVKKG00000007205,ENSGALG00000005478,SNX7,,,,,0.747317175087949,0.125551326906812,,,,,,,,,,
ENSVKKG00000007210,ENSGALG00000023066,DNAJA1,0.6259155785409,0.355387185946183,,,,,,,,,,,,,,
ENSVKKG00000007218,ENSGALG00000004302,NDUFA10,,,,,0.566446123176057,0.199918619910137,,,,,,,,,,
ENSVKKG00000007221,ENSGALG00000040807,DMTN,2.3384970241881,0.191501157134036,2.17866534409721,0.3721252286683,,,,,,,,,,,,
ENSVKKG00000007223,ENSGALG00000017148,CENPJ,,,,,1.52986834858309,0.0154366207481019,,,,,,,,,,
ENSVKKG00000007242,ENSGALG00000008234,ORC2,,,,,1.00347178368507,0.184842383354493,,,,,,,,,,
ENSVKKG00000007248,ENSGALG00000013740,SLC20A1,,,,,0.928952576293874,0.0685977375877319,,,,,,,,,,
ENSVKKG00000007304,,,,,,,,,ENSCPBG00000025720,SYT11,1.04503687215235,1.0,,,,,,
ENSVKKG00000007307,ENSGALG00000008185,AOX1,,,,,0.99448248600868,0.153398991177065,,,,,,,,,,
ENSVKKG00000007308,ENSGALG00000012550,HMOX1,1.46059379019425,0.222580321850685,1.62487009714185,0.374491532818744,,,,,,,,,,,,
ENSVKKG00000007328,,,,,,,,,ENSCPBG00000023177,SYN3,6.2822617546701,1.0,5.80710106514292,1.0,,,,
ENSVKKG00000007330,ENSGALG00000000608,CDH1,2.88704525745204,9.87144081216027e-13,3.60507044740095,2.60042983031227e-20,4.44736387505009,6.14293607752556e-36,,,,,,,,,,
ENSVKKG00000007343,ENSGALG00000011419,DUSP4,,,,,1.25432368017274,0.201852806726633,ENSCPBG00000027195,DUSP4,,,2.42648462503578,1.0,,,,
ENSVKKG00000007371,ENSGALG00000039595,BTBD11,,,0.905145982176787,0.341160700939722,,,,,,,,,,,,
ENSVKKG00000007376,ENSGALG00000032660,IFNGR2,,,,,1.11472636161827,0.0112657134638785,,,,,,,,,,
ENSVKKG00000007378,ENSGALG00000037989,IL10RB,0.604654577552299,0.264868727192393,0.592149823579199,0.319036456759907,0.769566949194849,0.0480748795692984,,,,,,,,,,
ENSVKKG00000007386,ENSGALG00000009036,GANC,,,,,0.604180959246899,0.169932971743202,,,,,,,,,,
ENSVKKG00000007388,ENSGALG00000046326,,1.27602181077643,0.0010414630050661,,,,,,,,,,,,,,
ENSVKKG00000007403,,,,,,,,,,,,,,,ENSVKKG00000007403,HSD11B1L,4.85933711927224,1.0
ENSVKKG00000007422,ENSGALG00000016286,CXorf21,,,,,1.17553132972988,0.101586411491311,,,,,,,,,,
ENSVKKG00000007454,ENSGALG00000037962,C1H21ORF59,,,,,0.725539881717683,0.166265159256219,,,,,,,,,,
ENSVKKG00000007456,ENSGALG00000006566,TBCCD1,,,,,0.848222923054845,0.113682782048653,,,,,,,,,,
ENSVKKG00000007460,,,,,,,,,,,,,,,ENSVKKG00000007460,INHBA,3.16420494668635,0.0001287162783788
ENSVKKG00000007461,ENSGALG00000006543,PFKL,,,0.803997987047877,0.289221356656873,0.914586572623151,0.0531926309581644,,,,,,,,,,
ENSVKKG00000007470,ENSGALG00000031635,VPS41,,,,,0.625527920478625,0.192306443872108,,,,,,,,,,
ENSVKKG00000007475,ENSGALG00000005631,TRPM2,3.04036972122568,0.0035185471166278,2.33689612700355,0.0984442345868529,4.74727769970979,3.93044686772275e-05,,,,,,,,,,
ENSVKKG00000007486,ENSGALG00000014365,RBPJ,,,,,0.780232613560998,0.17204635548026,,,,,,,,,,
ENSVKKG00000007489,,,,,,,,,ENSCPBG00000016748,NHLRC1,,,3.20722587782133,1.0,,,,
ENSVKKG00000007491,ENSGALG00000004048,PTPRS,0.850829016655939,0.147141370282326,,,1.310601838374,0.0006500349346066,ENSCPBG00000010975,PTPRS,2.31236834024521,1.0,2.52272062530842,1.0,,,,
ENSVKKG00000007495,ENSGALG00000015034,ANKRD29,,,,,1.20044200879817,0.0055479890512063,,,,,,,,,,
ENSVKKG00000007496,,,,,,,,,ENSCPBG00000013841,ARAP2,1.43672357581504,1.0,,,,,,
ENSVKKG00000007497,ENSGALG00000015030,NPC1,,,,,0.65043773528516,0.177577319033463,,,,,,,,,,
ENSVKKG00000007501,ENSGALG00000013165,FH,,,0.523038333914416,0.425722092295429,0.728771903398745,0.0474479011120634,,,,,,,,,,
ENSVKKG00000007515,,,,,,,,,ENSCPBG00000019696,CABLES1,1.5002695515205,1.0,1.50931865368387,1.0,,,,
ENSVKKG00000007536,ENSGALG00000032997,EMILIN2,4.64803280182549,5.27869252439501e-22,2.75177219505121,7.69008830498817e-12,3.00360937651128,4.34500185710308e-08,,,,,,,,,,
ENSVKKG00000007537,ENSGALG00000009879,,,,,,0.568111047956944,0.166797583037163,,,,,,,,,,
ENSVKKG00000007548,ENSGALG00000004974,PPARG,,,,,1.28603473065986,0.0080725801226778,,,,,,,,,,
ENSVKKG00000007554,ENSGALG00000009856,GNS,,,,,0.923893644580392,0.0735633098593117,,,,,,,,,,
ENSVKKG00000007557,ENSGALG00000009842,RASSF3,,,,,0.85816519941535,0.0863312058384621,,,,,,,,,,
ENSVKKG00000007581,ENSGALG00000035505,AOAH,1.8452211329231,3.60929093379664e-07,1.82209301799406,0.0001535502809788,1.34174894261141,0.100599073405474,,,,,,,,,,
ENSVKKG00000007583,ENSGALG00000043642,ANLN,,,,,4.43689808856359,1.9074586718778498e-18,,,,,,,,,,
ENSVKKG00000007590,,,,,,,,,ENSCPBG00000027577,GREB1L,2.37766726833382,1.0,,,,,,
ENSVKKG00000007598,ENSGALG00000029360,,,,0.635448874293128,0.30499895691179,0.971899933060545,0.0156327183795504,,,,,,,,,,
ENSVKKG00000007601,,,,,,,,,ENSCPBG00000019854,ABCC6,,,5.44122753636048,1.0,,,,
ENSVKKG00000007614,ENSGALG00000026741,CETN2,,,,,1.04472278134231,0.0742940875585383,,,,,,,,,,
ENSVKKG00000007617,ENSGALG00000011835,FGF2,,,,,2.39965939545849,0.193034806869997,,,,,,,,,,
ENSVKKG00000007626,ENSGALG00000004796,CDC42,,,,,0.598064028460202,0.173993787163279,,,,,,,,,,
ENSVKKG00000007661,ENSGALG00000002201,PPL,2.38031497867963,0.0154673263294034,,,,,,,,,,,,,,
ENSVKKG00000007675,ENSGALG00000013100,GRB10,1.34442261990985,0.187774357006707,1.55650172142498,0.0427379123950182,2.30485272865485,0.0001393338453298,,,,,,,,,,
ENSVKKG00000007679,ENSGALG00000027483,GLRX,,,,,0.594280071567444,0.196406914286712,,,,,,,,,,
ENSVKKG00000007683,ENSGALG00000026363,FIGNL1,,,,,0.891976646930295,0.079467221008173,,,,,,,,,,
ENSVKKG00000007695,ENSGALG00000013073,UPP1,,,,,6.86543250183058,0.0082785043681776,,,,,,,,,,
ENSVKKG00000007698,ENSGALG00000039589,,0.820618839550725,0.429962114914462,,,,,,,,,,,,,,
ENSVKKG00000007723,ENSGALG00000009681,BUB3,,,,,0.712174971432423,0.0678969530562393,,,,,,,,,,
ENSVKKG00000007734,ENSGALG00000027482,SNTB2,,,0.610688806795952,0.464568086848197,,,,,,,,,,,,
ENSVKKG00000007740,ENSGALG00000014321,SMIM14,0.630039270697755,0.414187077103404,,,,,,,,,,,,,,
ENSVKKG00000007746,ENSGALG00000014268,CHRNA9,5.64653926115543,0.0916614894162878,,,,,,,,,,,,,,
ENSVKKG00000007749,ENSGALG00000015612,LRPAP1,,,0.632643143358458,0.241862474846144,0.83482751090732,0.0428247684112167,,,,,,,,,,
ENSVKKG00000007759,ENSGALG00000002346,CLSPN,,,,,2.07427283580747,2.41660070598805e-05,,,,,,,,,,
ENSVKKG00000007770,,,,,,,,,ENSCPBG00000027489,DYNC2H1,2.03567971117063,1.0,,,,,,
ENSVKKG00000007778,,,,,,,,,ENSCPBG00000013705,BBS9,2.81693884894354,1.0,,,,,,
ENSVKKG00000007802,,,,,,,,,,,,,,,ENSVKKG00000007802,CD9,1.00042996953778,0.258671440314946
ENSVKKG00000007808,ENSGALG00000034989,CEP112,,,0.964984780570448,0.360027629467468,1.16270670758299,0.0640651399077324,,,,,,,,,,
ENSVKKG00000007812,ENSGALG00000041625,LSM5,0.739258914752312,0.426701558412344,,,,,,,,,,,,,,
ENSVKKG00000007813,ENSGALG00000036730,MRPS35,,,,,0.823641007610715,0.04781506580382,,,,,,,,,,
ENSVKKG00000007816,,,,,,,,,ENSCPBG00000013665,PDE1C,,,2.59873097723848,1.0,,,,
ENSVKKG00000007819,ENSGALG00000028155,DUSP16,,,,,2.18828090938535,0.0127599844539184,,,,,,,,,,
ENSVKKG00000007821,ENSGALG00000038710,MANSC1,,,,,2.09042056754239,0.004757614402243,,,,,,,,,,
ENSVKKG00000007829,ENSGALG00000011544,BCL2L14,,,,,0.96666020226685,0.158085332585078,,,,,,,,,,
ENSVKKG00000007834,,,,,,,,,ENSCPBG00000009671,GNA13,1.08562181128286,1.0,,,,,,
ENSVKKG00000007835,ENSGALG00000000650,NIP7,,,0.669268387274842,0.3721252286683,,,,,,,,,,,,
ENSVKKG00000007850,,,,,,,,,,,,,,,ENSVKKG00000007850,TRANK1,1.62307376216849,0.961266760104035
ENSVKKG00000007858,,,,,,,,,ENSCPBG00000024278,PPARA,2.77368580995348,1.0,2.37988256540822,1.0,,,,
ENSVKKG00000007860,ENSGALG00000013420,FOXM1,,,,,3.35978081034985,5.52393784651386e-10,,,,,,,,,,
ENSVKKG00000007873,ENSGALG00000003548,BAIAP2L1,,,,,0.802920292063124,0.194399723319766,,,,,,,,,,
ENSVKKG00000007875,ENSGALG00000041914,BRI3,,,0.551366654631076,0.414467918282073,0.779374519405097,0.0703544553975005,,,,,,,,,,
ENSVKKG00000007876,ENSGALG00000003507,TECPR1,,,,,0.678409236960395,0.107046634502076,,,,,,,,,,
ENSVKKG00000007911,,,,,,,,,ENSCPBG00000007430,MAP3K13,2.35958738164893,1.0,,,,,,
ENSVKKG00000007913,ENSGALG00000053254,EHHADH,2.13977761250962,0.0006806513081374,1.72916073717384,0.129529521595731,1.98714719183839,0.0061404514633532,,,,,,,,,,
ENSVKKG00000007922,ENSGALG00000003400,AIMP2,0.524822221313036,0.379639326068166,,,,,,,,,,,,,,
ENSVKKG00000007938,,,,,,,,,,,,,,,ENSVKKG00000007938,CYTH3,1.60501548949651,0.125885272052285
