Gene Id,Gene Name,Sphenodon punctatus,Anolis carolinensis,Pogona vitticeps,Laticauda laticaudata,Naja naja,Notechis scutatus,Pseudonaja textilis,Varanus komodoensis,Podarcis muralis,Salvator merianae,Pelodiscus sinensis,Chelydra serpentina,Chrysemys picta bellii,Terrapene carolina triunguis,Gopherus agassizii,Gopherus evgoodei,Chelonoidis abingdonii,Pelusios castaneus,Crocodylus porosus,Aquila chrysaetos chrysaetos,Struthio camelus australis,Taeniopygia guttata,Anas platyrhynchos platyrhynchos,Gallus gallus
ENSG00000143845,ETNK2,,,,,,,,6.0,,,,,,,5.0,,5.0,,,,,,4.0,
ENSG00000143847,PPFIA4,,,,7.0,,,,,,,,6.0,,,,,,,,,,5.0,3.0,
ENSG00000143850,PLEKHA6,,,,,,,,,,,2.0,2.0,,2.0,,,,,,,,,,
ENSG00000143851,PTPN7,,,,,,,,,,,,4.0,,,,,2.0,,2.0,,,,2.0,
ENSG00000143858,SYT2,2.0,,,,,,,,,,2.0,2.0,,,,,,,,,,,,
ENSG00000143862,ARL8A,,,,,2.0,,,,,,,2.0,,,,,,,,,,,,
ENSG00000143867,OSR1,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000143869,GDF7,,2.0,,,2.0,,2.0,2.0,,,,,,,,,,,,,,,,
ENSG00000143870,PDIA6,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000143878,RHOB,,4.0,,,,,,,,,,,,,5.0,,,,,,,,,
ENSG00000143882,ATP6V1C2,3.0,,,,,,,,,,,3.0,,,,,,,,,,,,
ENSG00000143889,HNRNPLL,,,,,,,,,5.0,,,,,,,,,,,,,,4.0,
ENSG00000143891,GALM,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000143919,CAMKMT,,,2.0,,,,,2.0,,,,,,,,,2.0,,,,2.0,,,
ENSG00000143921,ABCG8,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000143924,EML4,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000143933,CALM2,5.0,6.0,5.0,4.0,4.0,4.0,7.0,5.0,5.0,4.0,6.0,6.0,4.0,6.0,7.0,5.0,4.0,6.0,2.0,4.0,1.0,2.0,3.0,3.0
ENSG00000143942,CHAC2,,,,,,,,,,,,,,,3.0,,,,,,,,,
ENSG00000143947,RPS27A,,,,,,,,,,,,,,,,,2.0,,,,,,,
ENSG00000143951,WDPCP,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000143952,VPS54,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000143954,REG3G,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000143970,ASXL2,,4.0,,4.0,,,4.0,,,,,,,,4.0,,,,,,4.0,4.0,,
ENSG00000143971,ETAA1,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000143977,SNRPG,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,4.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,1.0
ENSG00000143994,ABHD1,,,,,,,,,5.0,,,,,,,,,6.0,,,,,,
ENSG00000143995,MEIS1,,2.0,,2.0,,,,,,,,,,,2.0,,2.0,,,,,,,
ENSG00000144010,TRIM43B,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000144015,TRIM43,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000144021,CIAO1,,,,,,,,,,,,2.0,,2.0,,,,,,,,2.0,,
ENSG00000144026,ZNF514,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000144028,SNRNP200,2.0,,,,,,,,,,,,,2.0,,,,,,,,2.0,,
ENSG00000144029,MRPS5,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000144031,ANKRD53,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000144034,TPRKB,,,,,,,,,,,,,,,,,,,2.0,,,,,
ENSG00000144035,NAT8,3.0,3.0,5.0,3.0,2.0,6.0,4.0,5.0,3.0,4.0,3.0,5.0,13.0,4.0,5.0,5.0,4.0,3.0,1.0,4.0,1.0,2.0,2.0,3.0
ENSG00000144036,EXOC6B,,,,4.0,,,4.0,,,,,,,,,,3.0,,,,,3.0,,
ENSG00000144040,SFXN5,,,4.0,,,,,,,,,,,,,,,,,,,5.0,,
ENSG00000144043,TEX261,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000144045,DQX1,,,,,,,,2.0,,,,,,,,,,,,,,,,
ENSG00000144048,DUSP11,,,,,,,,,,,,,,,,,,,,,,3.0,,
ENSG00000144057,ST6GAL2,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000144061,NPHP1,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,
ENSG00000144063,MALL,,,,,,,,,,,,,,,2.0,,,,,,,,,
ENSG00000144115,THNSL2,,,,,,,,,,,,,2.0,,,,,,,,,,,
ENSG00000144118,RALB,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000144119,C1QL2,,,,,,,,,,,,,,,,2.0,,,,,,,,
ENSG00000144120,TMEM177,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000144130,NT5DC4,,,,,,,,,,,,,,2.0,,,,,,,,,,
ENSG00000144134,RABL2A,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000144136,SLC20A1,,,,,,,,3.0,,,,,,3.0,,,,,,3.0,,,,
ENSG00000144152,FBLN7,,,,,,,,,,,2.0,,,,,,,,,,,,,
ENSG00000144161,ZC3H8,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000144182,LIPT1,,,2.0,,,,,,,,,,,,,,,,,,,,,
ENSG00000144191,CNGA3,,,,,,,,,,,,,,2.0,,,,,,,,,,
ENSG00000144199,FAHD2B,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000144214,LYG1,,,,,,,,,,,,,,,,,,,4.0,,,2.0,,
ENSG00000144218,AFF3,,,5.0,5.0,,,,,6.0,,5.0,5.0,,,6.0,,,,5.0,,,,,
ENSG00000144224,UBXN4,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000144227,NXPH2,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000144228,SPOPL,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000144229,THSD7B,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000144230,GPR17,,,,,,6.0,,,,7.0,,,,,,,,,5.0,,,,,
ENSG00000144231,POLR2D,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000144233,AMMECR1L,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000144278,GALNT13,2.0,,,3.0,,2.0,,,,,,,,,,,2.0,,,,,,,
ENSG00000144283,PKP4,,,,,,3.0,,,,,,,2.0,,,,2.0,,,,,,,
ENSG00000144285,SCN1A,3.0,,,3.0,,4.0,,,,,,,,,,,,,,,,,,
ENSG00000144290,SLC4A10,,,,,,2.0,,,,,,,,,,,,,,,,,,
ENSG00000144306,SCRN3,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000144320,LNPK,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000144331,ZNF385B,2.0,,2.0,,,2.0,,,3.0,,,2.0,,2.0,,,,2.0,,,,,,2.0
ENSG00000144339,TMEFF2,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000144354,CDCA7,2.0,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000144355,DLX1,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000144357,UBR3,,,,,,,,,4.0,,,,,,4.0,,4.0,,,,,,,
ENSG00000144362,PHOSPHO2,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000144366,GULP1,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000144369,FAM171B,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000144381,HSPD1,,,,,,,,,2.0,,,,,,,,,,,,,,,
ENSG00000144395,CCDC150,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000144401,METTL21A,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000144406,UNC80,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000144407,PTH2R,,,,2.0,,,,,,,,,,,,,,,,,,,,
ENSG00000144410,CPO,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000144426,NBEAL1,,,,2.0,,3.0,,,,,2.0,,,,,,,,,,,,,
ENSG00000144445,KANSL1L,4.0,3.0,,,,,3.0,3.0,,,,,,,,,,,,3.0,,,,
ENSG00000144451,SPAG16,,,2.0,,,,,2.0,,2.0,,,,,,,,,,,,,,
ENSG00000144452,ABCA12,,,,,3.0,,,,,,,,,,,,,,,,,,,
ENSG00000144455,SUMF1,,,,,,,,,,,,,,,,,,,,,2.0,,,
ENSG00000144460,NYAP2,,,,,2.0,,,,,,,,,,,,3.0,,,,,,,
ENSG00000144468,RHBDD1,,,,,2.0,,,,,,,,,,,2.0,,,,,,,,
ENSG00000144476,ACKR3,,,,,,,,,5.0,,,,,4.0,,,,,,,,,,
ENSG00000144481,TRPM8,,,,2.0,,2.0,,,,,,,,2.0,,,,,,,,,,
ENSG00000144485,HES6,,,2.0,,,,,,,,,,,,,,,,,,,,,
ENSG00000144488,ESPNL,,,,,,,,,,,,,,,,,,,,,,,,2.0
ENSG00000144504,ANKMY1,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000144524,COPS7B,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000144535,DIS3L2,,4.0,,,,,3.0,,,,,4.0,,,,,,,4.0,,,,4.0,
ENSG00000144550,CPNE9,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000144554,FANCD2,,,,,,2.0,,,,,,2.0,2.0,,,,,,,,,,,
ENSG00000144559,TAMM41,,,,,,,,,,,,2.0,,,,,,,,,,,,
ENSG00000144560,VGLL4,,,,,,,,,,,,2.0,,,,,,,,,,,,
ENSG00000144566,RAB5A,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000144567,RETREG2,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000144579,CTDSP1,,,,,,,,,,,,,,,,,,3.0,,,3.0,3.0,,
ENSG00000144580,CNOT9,,,,,,,,,,,,2.0,,,,,,,,,,,,
ENSG00000144583,MARCHF4,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000144589,STK11IP,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000144591,GMPPA,,2.0,,,,,,,,,,,2.0,,,,,,,,,,,
ENSG00000144596,GRIP2,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000144597,EAF1,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000144619,CNTN4,,2.0,,,,,,,,,2.0,,,,,,,,,,,,,
ENSG00000144635,DYNC1LI1,,,,,,,3.0,,,,,,,,,,,,,,,,,5.0
ENSG00000144642,RBMS3,,,,,,,,,,,,,,,2.0,,,,,,,,,
ENSG00000144644,GADL1,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,
ENSG00000144645,OSBPL10,,,,,,,,,3.0,,,,,,,,,,,,,,,
ENSG00000144647,POMGNT2,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000144648,ACKR2,2.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
ENSG00000144649,GASK1A,,,3.0,,,,,,,,,,,,,,,,,,,,,
ENSG00000144655,CSRNP1,,,,,,4.0,,,,,,,,,,,,,,,,,,
ENSG00000144659,SLC25A38,,,,,,,,,2.0,,,,,2.0,,,,,,,,,,
ENSG00000144668,ITGA9,,2.0,,,,,,,,,,,,2.0,,,2.0,,,,,,,
ENSG00000144671,SLC22A14,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000144674,GOLGA4,,,,,,2.0,,,,,,,,2.0,,,,,,,,,,
ENSG00000144677,CTDSPL,3.0,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000144681,STAC,,,,,,,,,,,,,,4.0,,,,,,,,,,2.0
ENSG00000144711,IQSEC1,,,,2.0,,,,,,,,2.0,,,,,,,,,,,,
ENSG00000144712,CAND2,,,,3.0,,3.0,,,,,,3.0,,,3.0,,,,,,,,,
ENSG00000144713,RPL32,,,,,,,,,,,,,,2.0,,,,,,,,,,
ENSG00000144724,PTPRG,,2.0,,2.0,,,,,,,,,,,,,2.0,,,,2.0,,,
ENSG00000144730,IL17RD,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000144736,SHQ1,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000144741,SLC25A26,,,2.0,,,,,2.0,,,,,,,,,,,,,,,,
ENSG00000144744,UBA3,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000144746,ARL6IP5,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000144747,TMF1,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000144749,LRIG1,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000144771,LRTM1,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000144785,AC073896.1,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000144791,LIMD1,,,,2.0,,,,,,,,,,2.0,,,,,,,,,,
ENSG00000144792,ZNF660,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000144802,NFKBIZ,,3.0,,,,,,,3.0,,,3.0,,,,3.0,,3.0,,,3.0,4.0,,3.0
ENSG00000144810,COL8A1,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000144815,NXPE3,5.0,4.0,4.0,1.0,1.0,1.0,1.0,3.0,8.0,5.0,1.0,1.0,2.0,1.0,1.0,,1.0,2.0,1.0,1.0,1.0,,1.0,1.0
ENSG00000144820,ADGRG7,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000144821,MYH15,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000144824,PHLDB2,2.0,,,2.0,,,,,,,,,,,,2.0,,,,,,,,
ENSG00000144827,ABHD10,,,2.0,,,,,,2.0,,,,,,,,,,,,,,,
ENSG00000144834,TAGLN3,,,,,,,,,2.0,,,,,,,,,,,,,,,
ENSG00000144837,PLA1A,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000144840,RABL3,,2.0,,,,,,,,,,,,,,,,,,,,,,
ENSG00000144843,ADPRH,,,,,,,,,,,,,3.0,,,,,3.0,,3.0,,,,
ENSG00000144847,IGSF11,,,2.0,,,,,,,,2.0,,,,,,,,,,,,,
ENSG00000144848,ATG3,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000144852,NR1I2,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000144857,BOC,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000144867,SRPRB,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000144868,TMEM108,,,,,,,,,,,,,,2.0,,,,,,,,,,
ENSG00000144891,AGTR1,,,,,,,,,,,,,,5.0,,,,,,5.0,,,,
ENSG00000144893,MED12L,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000144895,EIF2A,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000144908,ALDH1L1,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000144909,OSBPL11,,,,,,,,,2.0,,,,,,,,,,,,,,,
ENSG00000144935,TRPC1,,,,,,,,,6.0,,,5.0,,,,,,5.0,,,,,,
ENSG00000144959,NCEH1,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000144962,SPATA16,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000145002,FAM86B2,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000145012,LPP,,,,,,,4.0,,3.0,,,,,,,,,,,,,,,
ENSG00000145014,TMEM44,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000145016,RUBCN,,,,,,,,,,,2.0,,,,2.0,,,,,,,,,
ENSG00000145020,AMT,,,,,,,,,2.0,,,,,,,,,2.0,,,,,,
ENSG00000145022,TCTA,,,,,,,,,,,,,,,,,,2.0,,,,,,
ENSG00000145029,NICN1,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000145040,UCN2,,,,,,2.0,,,,,,,,,,,,,,,,,,
ENSG00000145041,DCAF1,,,,,2.0,,,,,,,,,,,,2.0,,,,,,,
ENSG00000145050,MANF,3.0,,,,,,,,,,,,,,,,,,,,2.0,,,
ENSG00000145087,STXBP5L,,,,5.0,,,,,,,,5.0,5.0,,,5.0,,,,,5.0,,,
ENSG00000145088,EAF2,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000145103,ILDR1,,,,4.0,,,,,,,,,,,4.0,,,4.0,,,,3.0,,
ENSG00000145107,TM4SF19,,,,,3.0,,,,,,,,,4.0,,,,,,,,,,
ENSG00000145113,MUC4,3.0,,,,,,,,,,3.0,,,,,,,,,,3.0,4.0,,
ENSG00000145147,SLIT2,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,
ENSG00000145191,EIF2B5,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000145192,AHSG,,,,,10.0,7.0,,,,,,,,,,,,,,,,,,4.0
ENSG00000145194,ECE2,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000145198,VWA5B2,2.0,,,,,,,,,,,,,,,,,,,,,2.0,,3.0
ENSG00000145214,DGKQ,,,,,,,,,,,,,,2.0,,,,,,,,,,
ENSG00000145216,FIP1L1,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000145217,SLC26A1,,,,,,,,7.0,,,,,,6.0,,,,6.0,,,,,,
ENSG00000145220,LYAR,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000145241,CENPC,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000145242,EPHA5,,,2.0,,,,,,,,,,,,2.0,,,,,,,,,
ENSG00000145244,CORIN,,,,,,,2.0,,,,,,2.0,,,,,,,,,,,
ENSG00000145246,ATP10D,,,,,,,,,,,,,,,2.0,,,,,,,,,
ENSG00000145247,OCIAD2,,,,,,,,,,,,,,,,,,,,,2.0,,,
ENSG00000145248,SLC10A4,,,,4.0,,,,5.0,6.0,,5.0,,,,,,,,,,,,,
ENSG00000145283,SLC10A6,,,,4.0,,,,5.0,6.0,,5.0,,,,,,,,,,,,,
ENSG00000145284,SCD5,,,,,,,,,,,,,,,,,,,,,,,2.0,
ENSG00000145287,PLAC8,,,,,,,5.0,,,4.0,3.0,,,3.0,3.0,,,,,,,,,
ENSG00000145293,ENOPH1,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000145309,CABS1,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000145321,GC,,,4.0,,,,,5.0,,5.0,4.0,,,,,,,,4.0,,,,,
ENSG00000145331,TRMT10A,,,,,,,,,,,,,,4.0,,,,6.0,,,,,,
ENSG00000145332,KLHL8,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000145335,SNCA,,,,,,,,,,,,4.0,,4.0,,,,,,,,,,
ENSG00000145337,PYURF,,,,,,,,,,,,,,2.0,,,,,,,,,,
ENSG00000145348,TBCK,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000145349,CAMK2D,,,,,,2.0,,,,,,,,,,,,,,,2.0,,,
ENSG00000145354,CISD2,,,,3.0,,,,,,,,,,,,,,,,,,,,
ENSG00000145358,DDIT4L,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000145362,ANK2,,,2.0,,,2.0,,,,,,,,2.0,,2.0,,,,,,,,
ENSG00000145365,TIFA,,,,,,,,,,,,,,,,2.0,,,,,,,,
ENSG00000145375,SPATA5,,,2.0,,,,,,,,,,,,,,,,,,,,,
ENSG00000145384,FABP2,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000145386,CCNA2,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000145388,METTL14,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000145390,USP53,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000145391,SETD7,,,,,,,,,,,,,2.0,,,,,,,,,,,
ENSG00000145414,NAF1,,,,,,,,,,,,,,,,,,2.0,,,,,,
ENSG00000145416,MARCHF1,,,,,,,,,,,,,,,,,,2.0,,,,,,
ENSG00000145423,SFRP2,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000145425,RPS3A,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000145428,RNF175,2.0,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000145431,PDGFC,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000145439,CBR4,,,,,,,,2.0,,,,,,,,,,,2.0,,,,,
ENSG00000145451,GLRA3,,,,,,,,2.0,,,,,,,,,,,,,,,,
ENSG00000145476,CYP4V2,,,,,,,,,,,,,,3.0,,,,,3.0,,2.0,,,
ENSG00000145491,ROPN1L,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000145494,NDUFS6,,,,,,2.0,,,,2.0,,,,,,,,,,,,,,
ENSG00000145495,MARCHF6,,,,,,,,2.0,,,,,,,,,,,,,,,2.0,
ENSG00000145506,NKD2,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000145526,CDH18,,,,,,,,2.0,,,3.0,,,,,,2.0,,,,2.0,,,
ENSG00000145536,ADAMTS16,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000145545,SRD5A1,,,,,,,,,,,,,,6.0,,,,,,,,,,
ENSG00000145555,MYO10,,,,2.0,,,,,3.0,,,,,,,,,,,,,,,
ENSG00000145569,OTULINL,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000145592,RPL37,1.0,1.0,1.0,1.0,,1.0,2.0,,2.0,,1.0,2.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ENSG00000145604,SKP2,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000145623,OSMR,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000145626,UGT3A1,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000145632,PLK2,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000145642,SHISAL2B,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000145649,GZMA,,,,,,,,,,8.0,,,,,,,,,,,,,,
ENSG00000145675,PIK3R1,2.0,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000145681,HAPLN1,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000145685,LHFPL2,5.0,,,,,,,,,,,5.0,,5.0,,,,,,,,,,
ENSG00000145687,SSBP2,,,,4.0,4.0,,,,,,,4.0,,5.0,,,,,,3.0,,4.0,,3.0
ENSG00000145692,BHMT,,,,,,2.0,,,,,,,,,,,,,,,,,,
ENSG00000145700,ANKRD31,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000145703,IQGAP2,,,,4.0,4.0,,,,,,,,,,4.0,,4.0,,4.0,,,,,
ENSG00000145708,CRHBP,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000145715,RASA1,,,,,,,,,,,,,,,,,,,,,,,,2.0
ENSG00000145721,LIX1,,,,,,,,,,,,,,,,,,,,,,,,2.0
ENSG00000145723,GIN1,,,,,,,,,,,,,2.0,,,,,,,,,,,
ENSG00000145725,PPIP5K2,3.0,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000145730,PAM,,,,2.0,,,,,,,,,,,,,,,,,,,,
ENSG00000145734,BDP1,2.0,,,2.0,,,,,,2.0,2.0,,,,2.0,,,,,,,,,
ENSG00000145736,GTF2H2,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000145740,SLC30A5,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000145741,BTF3,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ENSG00000145743,FBXL17,2.0,,,,,,,,,,,,,,,,2.0,,,,,,,
ENSG00000145757,SPATA9,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000145777,TSLP,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000145779,TNFAIP8,,,,,,,5.0,,,,,,,,,,,,,,,,,
ENSG00000145780,FEM1C,,,,2.0,,,,,,,,,,,,,,,,,,,,
ENSG00000145781,COMMD10,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000145782,ATG12,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000145794,MEGF10,,,,,,,,,,,,,,,,,,2.0,,,,,,
ENSG00000145808,ADAMTS19,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000145817,YIPF5,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000145819,ARHGAP26,,,,,2.0,,,,,,,,,,,,,,,,,,,
ENSG00000145824,CXCL14,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000145826,LECT2,,,,,,,,,,,,,6.0,,,,,,3.0,,,,,
ENSG00000145832,SLC25A48,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000145833,DDX46,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000145839,IL9,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000145850,TIMD4,,,,,,,,,,,,,3.0,,,3.0,,,,,,,,
ENSG00000145860,RNF145,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000145861,C1QTNF2,,,,,,2.0,,,,,,,,,,,,,,,,,,
ENSG00000145863,GABRA6,,,,,,,,,,,,,,,2.0,,,,,,,,,
ENSG00000145864,GABRB2,,,3.0,3.0,,3.0,,,,,,,,,,,,,,,,,,
ENSG00000145868,FBXO38,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000145879,SPINK7,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000145882,PCYOX1L,3.0,,3.0,,,,,,,,,,,,,,3.0,,,,,3.0,3.0,
ENSG00000145888,GLRA1,,,,,,,,,,,,,,,,,,,,,,2.0,,
ENSG00000145901,TNIP1,,,,,,,,,,,,,,,,,,,4.0,,,,,
ENSG00000145907,G3BP1,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000145908,ZNF300,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000145911,N4BP3,,2.0,,,,,,,3.0,,,,,,,,,,,,,,,
ENSG00000145912,NHP2,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000145916,RMND5B,,,,,,,,,4.0,,,4.0,,,,,,,,,,,,
ENSG00000145919,BOD1,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000145920,CPLX2,,,,,,,,,,,,,,6.0,,,,,,,,6.0,,
ENSG00000145934,TENM2,,,,,,,,,,,,,4.0,,,,,,,,,,,
ENSG00000145936,KCNMB1,,4.0,,,4.0,,,,,,,4.0,,,,,,,,,,,,
ENSG00000145945,FAM50B,,,,,,,,,,,,,,,,,,,,,,2.0,,
ENSG00000145949,MYLK4,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000145975,FAM217A,,,,,,,,,,,,,,3.0,,,,,,,,,,
ENSG00000145979,TBC1D7,,,,,,,,,,,,,,,2.0,,,,,,,,,
ENSG00000145982,FARS2,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,
ENSG00000145990,GFOD1,2.0,,,2.0,,2.0,,2.0,,,,,,,,,2.0,,,,,,,
ENSG00000145996,CDKAL1,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000146005,PSD2,,,,,2.0,2.0,,,,,,,,,,,,,,,,,2.0,
ENSG00000146006,LRRTM2,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000146007,ZMAT2,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000146013,GFRA3,,,,,,,,,,,,,,,,,,,,,,,,
ENSG00000146021,KLHL3,,,,,,,,,,,,,,,2.0,,,,,,,,,
ENSG00000146038,DCDC2,,,,,,,,,,,,,,,,,,,,,,,,
