gene_id,eggnog_name
uri1.S,RMP
uri1.S,RMP
prok2.S,VAR1
plekhg4.S,PKHG4
plekhg4.S,PKHG4
plekhg4.S,PKHG4
impdh2.S,IMDH2
impdh2.S,IMDH2
LOC121393400,ABH6A
cacybp.S,CYBP
osbpl9.S,OSBL9
osbpl9.S,OSBL9
osbpl9.S,OSBL9
osbpl9.S,OSBL9
osbpl9.S,OSBL9
osbpl9.S,OSBL9
osbpl9.S,OSBL9
osbpl9.S,OSBL9
osbpl9.S,OSBL9
osbpl9.S,OSBL9
osbpl9.S,OSBL9
osbpl9.S,OSBL9
osbpl9.S,OSBL9
osbpl9.S,OSBL9
LOC108715351,PAPD5
c1orf21.S,CA021
c1orf21.S,CA021
c1orf21.S,CA021
LOC108715114,S10A1
LOC108715264,ALX4
pygb.S,PYGM
pygb.S,PYGM
cpne2.S,CPNE2
cpne2.S,CPNE2
LOC414455,PGM1
LOC414455,PGM1
brk1.S,BRK1B
prr5l.S,PRR5L
prr5l.S,PRR5L
prr5l.S,PRR5L
prr5l.S,PRR5L
prr5l.S,PRR5L
cngb1.S,CNGB1
cngb1.S,CNGB1
cngb1.S,CNGB1
dynlt5.S,DYL5B
dnaja2.S,DNJA2
hydin.S,HYDIN
psmd13.S,PSD13
LOC108715117,NRX2B
LOC108715117,NRX2A
LOC108715117,NRX2A
LOC108715117,NRX2B
LOC108715117,NRX2A
LOC108715117,NRX2A
LOC108715117,NRX2A
LOC108715117,NRX2A
LOC108715117,NRX2A
LOC108715117,NRX2A
LOC108715117,NRX2A
LOC108715117,NRX2A
LOC108715117,NRX2A
LOC108715117,NRX2A
LOC108715117,NRX2A
LOC108715117,NRX2A
LOC108715117,NRX2A
LOC108715117,NRX2A
LOC108715117,NRX2A
LOC108715117,NRX2B
LOC108715117,NRX2A
LOC108715267,SYT13
znf507.S,ZN507
znf507.S,ZN507
gas2.S,GAS2
gas2.S,GAS2
ppfia1.S,LIPA1
ppfia1.S,LIPA1
ppfia1.S,LIPA1
ppfia1.S,LIPA1
ppfia1.S,LIPA1
ppfia1.S,LIPA1
ppfia1.S,LIPA1
ppfia1.S,LIPA1
ppfia1.S,LIPA1
ppfia1.S,LIPA1
ppfia1.S,LIPA1
ppfia1.S,LIPA1
ppfia1.S,LIPA1
ppfia1.S,LIPA1
ppfia1.S,LIPA1
ppfia1.S,LIPA1
XB5772073.S,SRPK3
XB5772073.S,SRPK3
XB5772073.S,SRPK3
dnajc24.S,DJC24
alas1.S,HEM1
olfm3.S,NOE3
olfm3.S,NOE3
olfm3.S,NOE3
mtmr14.S,MTMRE
mtmr14.S,MTMRE
mtmr14.S,MTMRE
mtmr14.S,MTMRE
gpsm2.S,GPSM2
gpsm2.S,GPSM2
gpsm2.S,GPSM2
gpsm2.S,GPSM2
gpsm2.S,GPSM2
gpsm2.S,GPSM2
gpsm2.S,GPSM2
sfmbt1.S,SMBT1
gh2.S,SOMA2
ttc17.S,TTC17
LOC121393289,AGRG1
LOC121393289,AGRG1
LOC121393289,AGRG1
LOC121393289,AGRG1
LOC121393289,AGRG1
LOC121393289,AGRG1
LOC121393289,AGRG1
LOC121393289,AGRG1
ier5.S,IER5
slc41a3.S,S41A1
slc41a3.S,S41A1
slc41a3.S,S41A1
rgs8.S,RGS8
LOC121403713,ESYT2
tmem53.S,TM53A
tmem53.S,TM53A
wdr82.S,WD82B
wdr82.S,WD82B
prrc2c.S,PRC2C
LOC121393137,VHL
LOC108715094,PF2R
LOC108715519,I12R2
LOC108715519,I12R2
LOC108715519,I12R2
LOC108715519,I12R2
LOC108715519,I12R2
LOC108715519,I12R2
sema3f.S,SEM3F
sema3f.S,SEM3F
LOC108715316,FBXW7
LOC108715316,FBXW7
hmox1.S,HMOX1
has3.S,HYAS3
has3.S,HYAS3
cyba.S,CY24A
LOC121393390,ESYT2
agl.S,GDE
agl.S,GDE
agl.S,GDE
agl.S,GDE
stip1.S,STIP1
LOC108715880,CO7A1
LOC108715880,CO7A1
LOC108715880,CO7A1
LOC108715880,CO7A1
LOC108715880,CO7A1
LOC108715880,CO7A1
cmip.S,CMIP
cmip.S,CMIP
cmip.S,CMIP
MGC75753.S,BTG1
LOC108704094,RN182
LOC108704094,RN182
LOC108704094,RN182
artn.S,ARTN
artn.S,ARTN
artn.S,ARTN
npl.S,NPLA
npl.S,NPLA
npl.S,NPLA
lepr.S,LEPR
ddb2.S,DDB2
psmd7.S,PSMD7
LOC108715639,CAC1E
LOC108715639,CAC1E
LOC108715754,C1orf110
uck2.S,UCK2
uck2.S,UCK2
uck2.S,UCK2
uck2.S,UCK2
uck2.S,UCK2
banf1.S,BAFB
rgs1.S,RGS1
zfpl1.S,ZFPL1
zfpl1.S,ZFPL1
chmp1a.S,CHM1A
tmem208.S,TM208
rabggtb.S,PGTB2
hnf4b.S,HNF4B
LOC108715330,PHLA2
ambra1.S,AMRA1
ambra1.S,AMRA1
ambra1.S,AMRA1
ambra1.S,AMRA1
ambra1.S,AMRA1
ambra1.S,AMRA1
ambra1.S,AMRA1
ambra1.S,AMRA1
cars1.S,SYCC
cars1.S,SYCC
lhx9.S,LHX9
lhx9.S,LHX9
lhx9.S,LHX9
lhx9.S,LHX9
lhx9.S,LHX9
kctd17.S,KCD17
kctd17.S,KCD17
sf3b2.S,SF3B2
sf3b2.S,SF3B2
jak1.S,JAK1
best1.S,BEST1
LOC108715209,MUC5A
ifrd2.S,IFRD2
rassf10.S,RASFA
fshb.S,FSHB
LOC108715624,TENR
LOC108715014,LYAM3
LOC108715014,LYAM3
vwc2l.2.S,VWC2L
slc22a6.S,S226B
atp6v1g3.S,VATG3
rnf166.S,RN166
rnf166.S,RN166
rnf166.S,RN166
kcna4.S,KCNA4
kcna4.S,KCNA4
ap1g1.S,AP1G1
ap1g1.S,AP1G1
ap1g1.S,AP1G1
nob1.S,NOB1
LOC121403731,KPCD
btbd10.S,BTBDA
myh9.S,MYH9
pbx1.S,PBX1
pbx1.S,PBX1
pbx1.S,PBX1
pbx1.S,PBX1
pbx1.S,PBX1
pbx1.S,PBX1
rbm5.S,RBM5A
rbm5.S,RBM5A
rbm5.S,RBM5A
rbm5.S,RBM5B
LOC121393235,CCNOB
LOC108715546,KDM4A
LOC108715546,KDM4A
rnf11.S,RNF11
cdc14a.S,CC14A
cdc14a.S,CC14A
kifc3.S,KIFC3
kifc3.S,KIFC3
kifc3.S,KIFC3
kifc3.S,KIFC3
kifc3.S,KIFC3
prdx1.S,PRDX1
toe1.S,TOE1
toe1.S,TOE1
rab3b.S,RAB3A
cfl1.S,COF1B
snx15,SNX15
atg4c.S,ATG4C
cd82.S,CD82
chrm1.S,ACM1
chrm1.S,ACM1
rrp9.S,U3IP2
b4galnt4.S,B4GN4
b4galnt4.S,B4GN4
b4galnt4.S,B4GN4
b4galnt4.S,B4GN4
tspan1.S,TSN1
tspan1.S,TSN1
cd248.S,CD248
LOC108715640,ESYT2
LOC108715931,CAPS1
LOC108715931,CAPS1
LOC108715931,CAPS1
LOC108715931,CAPS1
LOC108715931,CAPS1
LOC108715931,CAPS1
LOC108715931,CAPS1
LOC108715931,CAPS1
LOC108715931,CAPS1
LOC108715931,CAPS1
LOC108715931,CAPS1
LOC108715931,CAPS1
LOC108715931,CAPS1
LOC108715931,CAPS1
LOC108715931,CAPS1
LOC108715931,CAPS1
LOC108715931,CAPS1
LOC108715931,CAPS1
LOC108715931,CAPS1
LOC108715931,CAPS1
LOC108715931,CAPS1
LOC108715931,CAPS1
LOC108715931,CAPS1
LOC108715931,CAPS1
LOC108715931,CAPS1
LOC108715931,CAPS1
LOC108715376,HSF4
LOC108715036,OR5V1
rela.S,TF65
LOC108715349,RIPR1
LOC108715349,RIPR1
ippk.S,IPPK
irf8.S,IRF8
irf8.S,IRF8
irf8.S,IRF8
irf8.S,IRF8
cry2.S,CRY2
LOC108715441,TM231
snx7.S,SNX7
snx7.S,SNX7
LOC108715578,RAD54
LOC121393422,muc5ac
LOC121393423,muc5ac
ahnak.S,AHNK
ahnak.S,AHNK
ahnak.S,AHNK
ahnak.S,AHNK
ahnak.S,AHNK
ahnak.S,AHNK
ahnak.S,AHNK
ahnak.S,AHNK
ahnak.S,AHNK
ahnak.S,AHNK
ahnak.S,AHNK
ahnak.S,AHNK
ahnak.S,AHNK
ahnak.S,AHNK
ahnak.S,AHNK
ahnak.S,AHNK
ahnak.S,AHNK
ahnak.S,AHNK
ahnak.S,AHNK
ahnak.S,AHNK
ahnak.S,AHNK
ahnak.S,AHNK
ahnak.S,AHNK
ahnak.S,AHNK
ahnak.S,AHNK
ahnak.S,AHNK
ahnak.S,AHNK
ahnak.S,AHNK
ahnak.S,AHNK
ahnak.S,AHNK
ahnak.S,AHNK
ahnak.S,AHNK
ahnak.S,AHNK
ahnak.S,AHNK
ahnak.S,AHNK
ahnak.S,AHNK
ahnak.S,AHNK
ahnak.S,AHNK
ahnak.S,AHNK
ahnak.S,AHNK
ahnak.S,AHNK
ahnak.S,AHNK
ahnak.S,AHNK
ahnak.S,AHNK
ahnak.S,AHNK
ahnak.S,AHNK
ahnak.S,AHNK
ahnak.S,AHNK
ahnak.S,AHNK
ahnak.S,AHNK
prdx6.S,PRDX6
myoc.S,MYOC
bhlhe40.S,BHE40
bhlhe40.S,BHE40
LOC108714977,URIC
ric3.S,RIC3
ric3.S,RIC3
LOC108715766,RL3
prpf38b.S,PR38B
prpf38b.S,PR38B
mgat4g.S,MGT4C
cpt2.S,CPT2
cpt2.S,CPT2
cpt2.S,CPT2
cpt2.S,CPT2
faah.2.S,FAAH1
LOC121403715,ESYT1
LOC108715868,ARHB
LOC108715868,ARHB
sco2.S,SCO2
sco2.S,SCO2
uqcrfs1.S,UCRI
cebpg.S,CEBPG
cpne7.S,CPNE7
fmo5.2.S,FMO5
arhgdib.S,GDIR2
cd44.S,CD44
dr1.S,NC2B
urod.S,DCUP
bcar1.S,BCAR1
bcar1.S,BCAR1
bcar1.S,BCAR1
LOC108714937,TNIK
LOC108714937,TNIK
LOC108714937,TNIK
slc25a17.S,PM34
MGC80058,TM86A
arhgef3.2.S,ARHG3
arhgef3.2.S,ARHG3
arhgef3.2.S,ARHG3
lgals1.3.S,LGALS1
mtf2.S,MTF2
mtf2.S,MTF2
mtf2.S,MTF2
mtf2.S,MTF2
rrad.S,RAD
LOC121393337,SOCS1
selenof.S,SEP15
dag1.S,DAG1
dag1.S,DAG1
ruvbl1.S,RUVB1
uqcrh.S,QCR6
faslg.S,TNFL6
LOC108704404,WNT7A
LOC108715732,BRNP3
LOC108715732,BRNP3
LOC108715732,BRNP3
pdzk1ip1.S,PTEG
LOC121393275,KPCD
LOC121393275,KPCD
LOC121393275,KPCD
LOC121393275,KPCD
LOC121393275,KPCD
LOC108715909,MK12
rhoa.S,RHOA
rhoa.S,RHOA
wls.S,WLSA
LOC121393053,EVI5
LOC121393053,EVI5
LOC121393053,EVI5
sec61a1.S,S61A1
rom1.S,RDS2
dbx1.S,DBX1
tom1.S,TOM1
dusp10.2.S,DUS10
naa40.S,NAA40
atg13.S,ATG13
atg13.S,ATG13
atg13.S,ATG13
atg13.S,ATG13
atg13.S,ATG13
atg13.S,ATG13
atg13.S,ATG13
atg13.S,ATG13
atg13.S,ATG13
atg13.S,ATG13
atg13.S,ATG13
atg13.S,ATG13
znf276.S,ZN276
mybpc3.S,MYPC3
podxl2.S,PDXL2
prkcd.S,KPCD
prkcd.S,KPCD
prkcd.S,KPCD
wasll.S,WASL
camk1.S,KCC1A
camk1.S,KCC1A
maf.S,MAF
maf.S,MAF
irx3.S,IRX3
irx3.S,IRX3
ccne1.S,CCNE3
LOC108715076,CHST6
phkb.S,KPBB
phkb.S,KPBB
phkb.S,KPBB
phkb.S,KPBB
phkb.S,KPBB
phkb.S,KPBB
phkb.S,KPBB
phkb.S,KPBB
cdkn2c.S,CDN2C
wt1.S,WT1A
rnf2.S,RING2
rnf2.S,RING2
gpx1.S,GPX1
bbox1.S,BODG
LOC121403683,DHB2
LOC108715129,EIF1A
LOC108715129,EIF1A
LOC108715151,BAD
LOC108715151,BAD
LOC108715151,BAD
LOC108715151,BAD
LOC121403709,FLNB
tmed5.S,TMED5
lrrc10b.S,LR10B
dnase1l3.S,DNSL3
dnase1l3.S,DNSL3
dnase1l3.S,DNSL3
dnase1l3.S,DNSL3
LOC108715314,FBXW7
LOC108715096,GPR54
serpinc1.S,ANT3
mettl11b.S,NTM1B
rnf123.S,RN123
foxd3.S,FXD3B
LOC121393329,LRC8C
LOC121393329,LRC8C
LOC121393329,LRC8C
cdh11.S,CAD11
hsd17b7.S,DHB7
hsd17b7.S,DHB7
zdhhc7.S,ZDHC7
zdhhc7.S,ZDHC7
zdhhc7.S,ZDHC7
LOC108715292,VGLU2
hnrnpul2.S,HNRL2
hnrnpul2.S,HNRL2
LOC495433,SETD5
LOC495433,SETD5
LOC495433,SETD5
LOC495433,SETD5
LOC108715486,CE087
LOC108714929,SYT12
LOC108714951,ABCC8
LOC108714951,ABCC8
LOC108714951,ABCC8
LOC108714951,ABCC8
LOC108714951,ABCC8
LOC108714951,ABCC8
LOC108714951,ABCC8
LOC108715678,FMO5
LOC108715678,FMO5
gnai2.S,GNAI2
LOC121393421,KPCT
LOC108715540,FYB2
LOC108715540,FYB2
dab1.S,DAB1
dab1.S,DAB1
dab1.S,DAB1
dab1.S,DAB1
dab1.S,DAB1
dab1.S,DAB1
dab1.S,DAB1
dab1.S,DAB1
dab1.S,DAB1
dab1.S,DAB1
dab1.S,DAB1
dab1.S,DAB1
dab1.S,DAB1
dab1.S,DAB1
dnase2b.S,DNS2B
nr2c2.S,NR2C2
nr2c2.S,NR2C2
lmo4.1.S,LMO42
lmo4.1.S,LMO42
lmo4.1.S,LMO42
lmo4.1.S,LMO42
hipk3.S,HIPK3
ift27.S,IFT27
ift27.S,IFT27
zfhx3.S,ZFHX3
zfhx3.S,ZFHX3
LOC108704422,UQCC5
LOC108704422,UQCC5
LOC108704422,UQCC5
cd151.S,CD151
cd151.S,CD151
cebpa.S,CEBPA
pcsk9.S,PCSK9
th.S,TY3H
th.S,TY3H
LOC121393334,AMYP
cdca9.S,BORE2
LOC121393445,NAT10
mmp15.S,MMP15
mmp15.S,MMP15
rasgrp2.S,GRP2A
rasgrp2.S,GRP2A
rasgrp2.S,GRP2A
LOC108715679,FMO2
LOC108715679,FMO2
LOC108715679,FMO2
LOC108715679,FMO2
LOC108714928,ANO3
LOC108714928,ANO3
spire2.S,SPIR2
spire2.S,SPIR2
LOC108715646,LHX4
LOC121393328,SOJO
diras3.S,DIRA2
diras3.S,DIRA2
LOC108704423,GNL3
LOC108715370,SALL1
LOC108715370,SALL1
LOC108715370,SALL1
LOC108715370,SALL1
LOC108715370,SALL1
LOC108715370,SALL1
crbn.S,CRBN
crbn.S,CRBN
crbn.S,CRBN
sema3b.S,SEM3B
LOC108715242,CR3L1
LOC108715242,CR3L1
ptgs2.S,PGH2
h1-10.S,H1X
traf6.S,TRF6A
pkp3.S,PKP3
pkp3.S,PKP3
pkp3.S,PKP3
dbndd1.S,DBND1
tppp3.S,TPPP3
slc25a20.S,MCAT
LOC121393259,RUXE
LOC121393259,RUXE
gng5.S,GBG5
LOC108715046,CPNE9
chst8.S,CHST8
chst8.S,CHST8
chst8.S,CHST8
ankrd11.S,ANR11
ankrd11.S,ANR11
stxbp3.S,STXB3
LOC108714918,AP2A2
LOC108714918,AP2A2
LOC108715857,RL32
ftmt.S,FRIH3
tmcc1.S,TMCC1
tmcc1.S,TMCC1
tmcc1.S,TMCC1
tmcc1.S,TMCC1
tmcc1.S,TMCC1
tmcc1.S,TMCC1
tmcc1.S,TMCC1
tmcc1.S,TMCC1
ttll7.S,TTLL7
ttll7.S,TTLL7
ttll7.S,TTLL7
plxnb1.S,PLXB1
plxnb1.S,PLXB1
lrrn4cl.S,LRN4L
rgs16.S,RGS16
slc6a9.S,SC6A9
slc6a9.S,SC6A9
LOC108715866,SC6A6
LOC108715866,SC6A6
LOC108715866,SC6A6
LOC108704412,IQEC1
LOC108704412,IQEC1
LOC108704412,IQEC1
LOC108704412,IQEC1
LOC108704412,IQEC1
LOC108704412,IQEC1
LOC108704412,IQEC1
LOC108704412,IQEC1
LOC108704412,IQEC1
dph5.S,DPH5
dph5.S,DPH5
efcab14.S,EFC14
efcab14.S,EFC14
LOC108715243,DGKZ
LOC108715243,DGKZ
LOC108715243,DGKZ
LOC108715243,DGKZ
LOC108715243,DGKZ
LOC108715243,DGKZ
large2.S,LRG2A
large2.S,LRG2A
large2.S,LRG2A
large2.S,LRG2A
large2.S,LRG2A
large2.S,LRG2A
large2.S,LRG2A
large2.S,LRG2A
large2.S,LRG2A
large2.S,LRG2A
rbfox2.S,RFOX2
rbfox2.S,RFOX2
rbfox2.S,RFOX2
rbfox2.S,RFOX2
rbfox2.S,RFOX2
rbfox2.S,RFOX2
rbfox2.S,RFOX2
rbfox2.S,RFOX2
rbfox2.S,RFOX2
rbfox2.S,RFOX2
rbfox2.S,RFOX2
rbfox2.S,RFOX2
rbfox2.S,RFOX2
rbfox2.S,RFOX2
rbfox2.S,RFOX2
rbfox2.S,RFOX2
rbfox2.S,RFOX2
LOC108714919,MUC5B
rin1.S,RIN1
rin1.S,RIN1
rin1.S,RIN1
rin1.S,RIN1
pla2g15.S,PAG15
ninj1.S,NINJ1
lpcat2.S,PCAT2
lpcat2.S,PCAT2
lpcat2.S,PCAT2
lpcat2.S,PCAT2
lpcat2.S,PCAT2
lpcat2.S,PCAT2
lpcat2.S,PCAT2
ttc22.S,TTC22
ttc22.S,TTC22
cth.S,CGL
abl2.S,ABL2
abl2.S,ABL2
LOC108715324,TF2H1
LOC108715324,TF2H1
LOC108715324,TF2H1
LOC108715324,TF2H1
LOC108715324,TF2H1
arih2.S,ARI2
nprl2.S,NPRL2
nprl2.S,NPRL2
nprl2.S,NPRL2
gpi.S,G6PI
nos1ap.S,CAPON
nos1ap.S,CAPON
nos1ap.S,CAPON
abhd14a.S,ABHEA
LOC108705609,FLNB
rfwd3.S,RFWD3
srebf2.S,SRBP2
srebf2.S,SRBP2
srebf2.S,SRBP2
prg4.S,PRG4
LOC108715492,MCLN3
LOC108715492,MCLN3
LOC108715492,MCLN3
LOC108715492,MCLN3
LOC108715649,F163A
LOC121393181,TNIK
LOC121393181,TNIK
sf1.S,SF01
sf1.S,SF01
ttc39a.S,TT39A
ttc39a.S,TT39A
tpra1.S,TPRA1
tpra1.S,TPRA1
tpra1.S,TPRA1
tpra1.S,TPRA1
tpra1.S,TPRA1
LOC108715327,PTN5
st13.S,F10A1
scube2.S,SCUB2
scube2.S,SCUB2
scube2.S,SCUB2
scube2.S,SCUB2
scube2.S,SCUB2
scube2.S,SCUB2
scube2.S,SCUB2
hpdl.S,HPDL
hpdl.S,HPDL
LOC121403676,KPCD
cyp2r1.S,CP2R1
ush1c.S,USH1C
ush1c.S,USH1C
ush1c.S,USH1C
ush1c.S,USH1C
ush1c.S,USH1C
ush1c.S,USH1C
gng12.S,GBG12
gng12.S,GBG12
rassf1.S,RASF1
rassf1.S,RASF1
LOC108715472,FBLN7
syt13.S,UVS2
ccnb1.2.S,CCNB1
ntf2,NTF2
tcp11l1.S,T11L1
tcp11l1.S,T11L1
cnbp.L,CNBP
cdh3.S,CADHF
slc7a5.S,LAT1
pdcd5.S,PDCD5
abtb2.S,ABTB2
LOC108706001,GORAB
LOC108706001,GORAB
LOC108715706,FNDC7
nphs2.S,PODO
LOC108705946,KPCD
LOC108705946,KPCD
LOC108705946,KPCD
il5ra.S,CSF2R
il5ra.S,CSF2R
LOC108715648,TOIP2
LOC108715648,TOIP2
usp10.S,UB10A
usp10.S,UB10A
gtpbp1.S,GTPB1
dock7.S,DOCK7
dock7.S,DOCK7
dock7.S,DOCK7
dock7.S,DOCK7
dock7.S,DOCK7
dock7.S,DOCK7
dock7.S,DOCK7
dock7.S,DOCK7
dock7.S,DOCK7
dock7.S,DOCK7
dock7.S,DOCK7
dock7.S,DOCK7
dock7.S,DOCK7
dock7.S,DOCK7
dock7.S,DOCK7
dock7.S,DOCK7
dock7.S,DOCK7
rps8.S,RS8
qsox1.S,QSOX1
qsox1.S,QSOX1
qsox1.S,QSOX1
qsox1.S,QSOX1
ehf.S,EHF
phf2.S,PHF2
phf2.S,PHF2
galnt18.S,GLT18
LOC108715854,SRGP3
LOC108715854,SRGP3
insl5.S,REL3
brpf1.S,BRPF1
XB1000829.S,RDH8
ip6k2.S,IP6K2
ip6k2.S,IP6K2
ip6k2.S,IP6K2
LOC100049737,GTD2B
LOC100049737,GTD2B
LOC100049737,GTD2B
lrp4.S,LRP4
lrp4.S,LRP4
lrp4.S,LRP4
prkacb.S,KAPCB
prkacb.S,KAPCB
magi1.S,MAGI1
magi1.S,MAGI1
magi1.S,MAGI1
magi1.S,MAGI1
magi1.S,MAGI1
magi1.S,MAGI1
magi1.S,MAGI1
magi1.S,MAGI1
magi1.S,MAGI1
magi1.S,MAGI1
magi1.S,MAGI1
fjx1.S,FJX1
tox3.S,TOX3
tox3.S,TOX3
inka1.S,IKA1A
inka1.S,IKA1A
LOC108715399,CKLF4
LOC108715399,CKLF4
pbrm1.L,PB1
urah.S,HIUH
urah.S,HIUH
urah.S,HIUH
leprot.S,OBRG
trh.S,TRHB
b4galt2.S,B4GT2
b4galt2.S,B4GT2
arhgap29.S,RHG29
arhgap29.S,RHG29
arhgap29.S,RHG29
arhgap29.S,RHG29
arhgap29.S,RHG29
arhgap29.S,RHG29
csdc2.S,CSDC2
csdc2.S,CSDC2
snu13.S,NH2L1
LOC121393413,TRIM7
tmem184b.S,T184B
tmem184b.S,T184B
tmem184b.S,T184B
tmem184b.S,T184B
gas8.S,DRC4
ccdc134.S,CC134
ccdc134.S,CC134
gpx7.S,GPX7
gse1.S,GSE1
gse1.S,GSE1
gse1.S,GSE1
gse1.S,GSE1
gse1.S,GSE1
gse1.S,GSE1
gse1.S,GSE1
gse1.S,GSE1
gse1.S,GSE1
gse1.S,GSE1
tasor.S,TASOR
tasor.S,TASOR
tasor.S,TASOR
tasor.S,TASOR
phrf1.S,PHRF1
phrf1.S,PHRF1
phrf1.S,PHRF1
phrf1.S,PHRF1
phrf1.S,PHRF1
neto2.S,NETO2
ivns1abp.S,NS1BP
MGC68456,F13B
LOC108715206,MOB2
LOC108715206,MOB2
LOC108715206,MOB2
LOC108715206,MOB2
c1qtnf4.S,C1QT4
c1qtnf4.S,C1QT4
c1qtnf4.S,C1QT4
pdpr.S,PDPR
ndrg4.S,NDR4A
ndrg4.S,NDRG4
ndrg4.S,NDR4A
ndrg4.S,NDRG4
ndrg4.S,NDRG4
ndrg4.S,NDR4A
ndrg4.S,NDRG4
ndrg4.S,NDR4A
LOC121393435,TNIK
rgs2.S,RGS2
cnih2.S,CNIH2
cnih2.S,CNIH2
LOC108715040,MGLL
LOC108715040,MGLL
rbm14.S,RBM14
ddb1.S,DDB1
edem3.S,EDEM3
edem3.S,EDEM3
pax6.S,PAX6
pax6.S,PAX6
pax6.S,PAX6
pax6.S,PAX6
pax6.S,PAX6
LOC108714944,ASCL3
pdc.S,PHOS
pdc.S,PHOS
pdc.S,PHOS
LOC108715530,ROR1
LOC121393198,OTOG
LOC121393198,OTOG
LOC121393198,OTOG
LOC121393344,MIDUO
LOC121393344,MIDUO
LOC121393344,MIDUO
LOC121393344,MIDUO
LOC121393344,MIDUO
LOC121393344,MIDUO
LOC121393344,MIDUO
LOC121393344,MIDUO
immp1l.S,IMP1L
st3gal2.1.S,SIA4B
st3gal2.1.S,SIA4B
st3gal2.1.S,SIA4B
st3gal2.1.S,SIA4B
ccdc174.S,CC174
eif3d.S,EIF3D
LOC121393320,K0040
LOC121393320,K0040
LOC121393320,K0040
jagn1.S,JAGN1
LOC121393385,FLNB
vhl.S,IRAK2
vhl.S,IRAK2
mast2.S,MAST2
mast2.S,MAST2
mast2.S,MAST2
mast2.S,MAST2
mast2.S,MAST2
mast2.S,MAST2
syvn1.S,SYVNB
syvn1.S,SYVNB
syvn1.S,SYVNB
lrrc41.S,LRC41
lrrc4c.S,LRC4C
lrrc4c.S,LRC4C
lrrc4c.S,LRC4C
lrrc4c.S,LRC4C
ins.S,INS1
ins.S,INS1
LOC108715832,CC018
LOC108715147,RCOR2
LOC108715382,PPR3E
rpp14.S,RPP14
rpp14.S,RPP14
rpp14.S,RPP14
pepd.S,PEPD
pde12.S,PDE12
cnn3.S,CNN3
slc44a5.S,CTL5
slc44a5.S,CTL5
slc44a5.S,CTL5
ssbp3.S,SSBP3
ssbp3.S,SSBP3
ssbp3.S,SSBP3
ssbp3.S,SSBP3
ssbp3.S,SSBP3
ssbp3.S,SSBP3
oma1.S,OMA1
LOC108715185,MUC5B
lbhd1.S,CK098
myrf.S,MYRF
myrf.S,MYRF
myrf.S,MYRF
myrf.S,MYRF
hsd17b12.S,DH12B
zyg11b.S,ZYG11
LOC108715039,TNIK
cdh1.S,CADH1
cdh1.S,CADH1
pdhb.S,ODPB
znhit6.S,BCD1
znhit6.S,BCD1
pmm2.S,PMM1
cd81.S,CD81
gtf2b.S,TF2B
gtf2b.S,TF2B
ankrd54.S,ANR54
znf408.S,ZNF408
znf408.S,ZNF408
znf408.S,ZNF408
znf408.S,ZNF408
znf408.S,ZNF408
znf408.S,ZNF408
znf408.S,ZNF408
znf408.S,ZNF408
znf408.S,ZNF408
znf408.S,ZNF408
LOC108715742,PRRX1
LOC108715742,PRRX1
barx1.S,BAX1B
LOC121393146,TNIK
LOC121393146,TNIK
LOC121393146,TNIK
dpp3.S,DPP3
rapsn.S,RAPSN
stimate.S,STIMA
nxf1.S,NXF1
nxf1.S,NXF1
dcp1a.S,DCP1A
dcp1a.S,DCP1A
dcp1a.S,DCP1A
abhd6.S,ABH6A
abhd6.S,ABH6A
abhd6.S,ABH6A
slc13a4l.S,S13A1
slc13a4l.S,S13A1
smagp.L,SMAGP
smagp.L,SMAGP
LOC121400025,NALF1
prkag1.L,AAKG1
prkag1.L,AAKG1
mrps17.L,RT17
mrps17.L,RT17
ovca2.L,OVCA2
tmtops2.L,OPN3
or52p1l.L,O52L1
dop1b.L,DOP2
dop1b.L,DOP2
dop1b.L,DOP2
LOC121399639,ORA1
LOC108707541,DGKH
LOC108707541,DGKH
LOC108707541,DGKH
LOC108707541,DGKH
LOC108707541,DGKH
LOC108707541,DGKH
LOC108707541,DGKH
LOC108707541,DGKH
nras.L,RASN
nras.L,RASN
tlcd2.L,TLCD2
mettl7a.L,TMT1A
inpp4a.L,INP4A
inpp4a.L,INP4A
inpp4a.L,INP4A
inpp4a.L,INP4A
ets2.L,ETS2B
LOC121399880,M3K5
LOC108708086,ZCC17
LOC121399806,MUA1
LOC121399806,MUA1
prdm15.L,PRD15
prdm15.L,PRD15
prdm15.L,PRD15
prdm15.L,PRD15
prdm15.L,PRD15
LOC108707506,PHF3
nabp2.L,SOB1A
nabp2.L,SOB1A
nabp2.L,SOB1A
LOC108708042,CC92B
LOC108708042,CC92B
LOC108708042,CC92B
LOC108708042,CC92B
tmem216.L,TM216
tmem216.L,TM216
LOC108707643,O1312
dpt.L,DERM
rmc1.L,RMC1
rmc1.L,RMC1
p2rx5.L,P2RX5
p2rx5.L,P2RX5
serinc2.L,SERC2
LOC121399792,TMPO
LOC121399792,TMPO
LOC108708739,RHG42
LOC108708739,RHG42
hmgn2.L,HMGN2
atp1b1.L,AT1B1
cldn3.L,CLD3
spryd7.L,SPRY7
LOC121399773,O51E1
LOC108708462,IRS2
gatd3a.L,GAL3A
itm2b.L,ITM2B
os9.L,OS9
LOC121399788,VTCN1
LOC121399931,ZDH20
cldn8.1.L,CLD8
p4ha3.L,P4HA3
tpp1.L,TPP1
rubcnl.L,PACER
rubcnl.L,PACER
